CountryCode,AG.LND.TOTL.RU.K2,AG.LND.EL5M.RU.ZS,SP.RUR.TOTL,AG.LND.TOTL.UR.K2,AG.LND.EL5M.UR.ZS,SP.URB.TOTL
GNB,0.00030081395144313883,0.11666207065821627,0.00017822494272814115,8.440766476276998e-05,0.004148387997120362,2.65059666438426e-05
GUY,0.001854686377522481,0.039619210868683225,0.0001467741243473478,0.0001726930409140499,0.00846561760406584,5.1266041701527126e-05
HTI,0.00023402791168305046,0.027324052400850687,0.0011146179946798771,0.00021060329159259793,0.003953572633157775,0.00023082022695155866
HND,0.0009674045757897222,0.036429438016359166,0.0005698266626110966,0.0010201270059540227,0.0008084643734546862,0.00019472712785856557
HKG,2.0635088049609263e-06,0.08086857482045665,0.00014332298957614806,0.00024840597894237035,0.2469620820153355,0.0008621990370048883
HUN,0.03855609279622606,0.05462396786353767,0.0012165371026357067,0.03395709864256635,0.03374805978502711,0.0015428591196731058
ISL,0.0007924636387581031,0.04020180511323179,9.107243151558927e-06,0.0002821022230235337,0.001327822410176704,4.2858397950179356e-05
IND,0.026660526522456936,0.02500974116212304,0.13104499761982924,0.06135824721760285,0.005098842226526551,0.02716204643036202
IDN,0.016447045381588574,0.046363074143634546,0.028095073647313375,0.011593609467016935,0.009844186332694417,0.00486755741293898
IRN,0.013820550969534183,0.014364962306146738,0.004945352809097583,0.01907875709286271,0.002342977926283956,0.00291773819045266
IRQ,0.003715556408557191,0.0522521845795181,0.0012829320619161663,0.0034248679638286266,0.013830797867217753,0.0013827019364502024
IRL,0.0005657610603167852,0.030650803441151557,0.00042119922755827114,0.0015535604727505519,0.016778826268918873,0.00037956666404180355
IMN,2.9785814734332957e-06,0.02884565688284273,7.222365390130031e-06,6.664197512854744e-05,0.015842956036336796,7.4429461532501885e-06
ISR,0.00013973281333307466,0.0019300340420607392,0.0001386711266019407,0.0017631493796304808,0.01342666292450222,0.0006215257339420009
ITA,0.0019968496927004137,0.046859757199969466,0.0056730634296355996,0.020263035809747927,0.057115791467925996,0.008589510727699137
JAM,7.169379401803915e-05,0.04370249199714091,0.0003246388486145867,0.0008267769311070762,0.05252678394356009,0.00019219755915024638
JPN,0.0023315110599791424,0.01701584041320907,0.008657322328373185,0.02994458360159381,0.11028468673878496,0.018623278796322813
JOR,0.0007713178251988107,7.708893176671306e-06,0.00022327644191651527,0.0009324008800119886,8.090127811144794e-06,0.0002386597296206806
KAZ,0.03855609279622606,0.05462396786353767,0.0018729339085299358,0.03395709864256635,0.03374805978502711,0.0015911327364699548
KEN,0.005155311610111387,0.004315893792546604,0.0029779381120669606,0.0011538315058693877,0.00012728762100542605,0.0002874163160001037
KIR,8.806918223725753e-06,0.9898293721007181,1.146149648325443e-05,1.0038350870026183e-06,0.003368748470680624,2.8203437115038247e-06
PRK,0.0010666304757492335,0.031218195786961504,0.001947115899977075,0.0006457459841544203,0.003863846941123756,0.0019391953815501531
KOR,0.0006901511485153763,0.041935702191341524,0.005640036028572528,0.006040267273921563,0.028074939431197474,0.0032584520001620225
XKX,0.03855609279622606,0.05462396786353767,0.027947405456061523,0.03395709864256635,0.03374805978502711,0.011813568901392742
KWT,0.00012006414198792327,0.12322603543691679,3.1590362469251e-05,0.0010862385556463417,0.06133896922744439,0.00015860224464908434
KGZ,0.03855609279622606,0.05462396786353767,0.0005460640449601259,0.03395709864256635,0.03374805978502711,0.0002751277819628699
LAO,0.002038167571210886,0.0,0.0007167984498321581,0.00028070171357763866,0.0,6.401296229373855e-05
LVA,0.0005379244080538216,0.023610405156847147,0.0002734370838615689,0.0009033438505898163,0.026686581928280398,0.0003554231511813073
LBN,7.228929289410055e-05,0.006061177182577265,0.00027466790402445537,0.0006385297567673722,0.004367674016406314,0.0003390476267278346
LSO,0.03855609279622606,0.05462396786353767,0.00027853501588809753,0.03395709864256635,0.03374805978502711,2.1840405982155213e-05
LBR,0.0008554469800367281,0.004576160535290082,0.00030914384943071306,0.00011965774139110164,0.002181053643958649,9.13003712390517e-05
LBY,0.014373519700637764,0.008474607178384268,0.0003167863221822885,0.0027781827686544965,0.0027388356264904773,0.0002629077824268137
LIE,0.03855609279622606,0.05462396786353767,5.115928198613001e-06,0.03395709864256635,0.03374805978502711,7.33517813328253e-07
