CountryCode,EN.ATM.CO2E.KT,EN.ATM.METH.EG.ZS,EN.ATM.HFCG.KT.CE,EN.ATM.METH.KT.CE,EN.ATM.NOXE.KT.CE,EN.ATM.GHGO.KT.CE,EN.ATM.PFCG.KT.CE,EN.ATM.PM25.MC.M3,EN.ATM.SF6G.KT.CE,EN.ATM.GHGT.KT.CE
ARB,0.014071836238696095,0.6592553041731055,0.026927138146464025,0.035589531956676385,0.024700944816358286,0.0022315947023732454,0.03575767429325938,0.3771530968864149,0.05047445649321009,0.017331905025222635
CSS,0.001074581539785037,0.3327062301263057,0.026927138146464025,0.000828334934443659,0.001131362017255025,0.0023198150190823813,0.03575767429325938,0.1393910625467327,0.03235764363068634,0.0005377117591812972
CEB,0.03321266160268343,0.5609167130612936,0.016346943534186593,0.02927383597256896,0.04162943628789248,0.005749238328737047,0.008776135072176677,0.26490919098488724,0.0022219656311365217,0.03206466323154166
EAR,0.05362784012033139,0.22365719083780683,0.05821791726426221,0.20419561662163743,0.17462285450549095,0.18583460563556034,0.10390688852551011,0.3412700337315829,0.14276745828009088,0.10299591264483554
EAS,0.08837702469797971,0.21273613346290207,0.35218536587938537,0.2057743715408305,0.17308057761822324,0.16717287117294902,0.29460993735870294,0.26336850871769624,0.44332705057243416,0.12925743240389478
EAP,0.047746497997537475,0.22033997145570083,0.27732986983365476,0.17385559056763697,0.13369887220070575,0.1566213804237749,0.12702316404529837,0.28592728103055304,0.3581623266795584,0.0931455866736986
TEA,0.047046838433398734,0.21530802480844716,0.2712046517559901,0.1712319924615862,0.1310095816381647,0.1564584186938685,0.1267826351793748,0.28694608578016956,0.3574841166939992,0.090394084437259
EMU,0.07296966747535946,0.2865832860570434,0.09929458787544707,0.04973204202040336,0.09561174527189195,0.010978758371417801,0.049614992442526,0.09834781412984393,0.05545676130583865,0.07216979307585629
ECS,0.18144637414716094,0.46503531514619995,0.18519931013854884,0.19019432344215884,0.25875033991105134,0.0655860423255333,0.3719425075353648,0.15617759156248018,0.13725953789147383,0.2047922804017567
ECA,0.07506072341317506,0.5438362488056571,0.05381057311689696,0.1010171594868614,0.11113258892516219,0.048672904268355674,0.3091531382547111,0.19773001113119368,0.08338148849233765,0.09398742167828247
TEC,0.08334163237003599,0.568723940456409,0.05623202424148977,0.11662534030707522,0.12468287728379926,0.05039469659421262,0.3090815171816843,0.20860033552785084,0.08279551411231183,0.10531533346295248
