CountryCode,SH.DTH.COMM.ZS,SH.MLR.INCD.P3,SH.TBS.INCD,SP.DYN.LE00.IN
ARB,0.39319215004496777,0.05543812200639853,0.09804244066047473,0.6469914547951265
CSS,0.2170020241750697,0.05543812200639853,0.09804244066047473,0.7394296689157873
CEB,0.029336878905757036,0.05543812200639853,0.09804244066047473,0.7590749070747828
EAR,0.517158640738222,0.0480590299080942,0.09804244066047473,0.5813219158101413
EAS,0.18614415757151484,0.013059228208989433,0.12925696594427244,0.7319851169017335
EAP,0.19460047273021808,0.01310262960148478,0.14009287925696595,0.7141400079257395
TEA,0.19116178210240517,0.013114180892408041,0.09804244066047473,0.7138614330266438
EMU,0.04509361013628672,0.05543812200639853,0.09804244066047473,0.852019256860294
ECS,0.06049227998439626,0.05543812200639853,0.05108359133126935,0.7840786912410558
ECA,0.06634871384678452,0.05543812200639853,0.09752321981424149,0.7170893100096907
TEC,0.06362477493138594,0.05543812200639853,0.09804244066047473,0.7212671478168988
EUU,0.05278460835625715,0.05543812200639853,0.09804244066047473,0.8335787369161022
FCS,0.7707429028685007,0.1832465795593584,0.09804244066047473,0.47451595080625186
HPC,0.865565873848858,0.2341813456358122,0.09804244066047473,0.38753498537473896
HIC,0.06745999203371497,0.05543812200639853,0.01393188854489164,0.8435345843611305
IBD,0.2874341850131071,0.02036216355785072,0.09804244066047473,0.6668447369058573
IBT,0.4437060117964529,0.09127259627822172,0.09804244066047473,0.6264063858835123
IDB,0.8095583113882954,0.17129229964488568,0.09804244066047473,0.4853617600817821
IDX,0.8001719262855665,0.20999985113273809,0.09804244066047473,0.4474836253200873
IDA,0.8034282402082555,0.1958480094875405,0.09804244066047473,0.46020665643908304
LTE,0.11481093157377806,0.0039892254953976395,0.09804244066047473,0.730615244393406
LCN,0.23204658629055228,0.022211636073628947,0.04256965944272446,0.7083347868699793
LAC,0.23706784416112778,0.022211636073628947,0.04411764705882353,0.7034442778082842
TLA,0.23567314760873032,0.022211636073628947,0.09804244066047473,0.7043047249138796
LDC,0.8154689144991096,0.20443094532869038,0.09804244066047473,0.4237911937285868
LMY,0.44736270085205937,0.09095181958018725,0.1586687306501548,0.6255333627864685
LIC,0.8657400690091535,0.23377369065191383,0.23916408668730652,0.3906785129824518
LMC,0.5614418702290388,0.07457829854680643,0.21594427244582043,0.5619883319826835
MEA,0.24731449176158324,0.05543812200639853,0.03560371517027864,0.6725601469346528
MNA,0.2550720502828813,0.05543812200639853,0.03869969040247678,0.6612980031299518
TMN,0.2550720502828813,0.05543812200639853,0.09804244066047473,0.6608450514411405
MIC,0.3788786459684942,0.05762157105250259,0.15092879256965944,0.6446849814744671
NAC,0.05892810096574825,0.05543812200639853,0.005108359133126935,0.8435279603266955
INX,0.3237034303778456,0.05543812200639853,0.09804244066047473,0.6231023763054068
OED,0.07548689402607225,0.05543812200639853,0.09804244066047473,0.8302565109863829
OSS,0.6501802409618426,0.05543812200639853,0.09804244066047473,0.6119243890477585
PSS,0.25683730402336774,0.05543812200639853,0.09804244066047473,0.6355814204894235
PST,0.06262756271442206,0.05543812200639853,0.09804244066047473,0.8441392095244236
PRE,0.8911888669141277,0.23238834530099425,0.09804244066047473,0.3825765127016685
SST,0.5618907103314129,0.05543812200639853,0.09804244066047473,0.6437206101831363
SAS,0.5593163869694723,0.025009469731567664,0.21284829721362228,0.5388311928215102
TSA,0.5593163869694723,0.025009469731567664,0.09804244066047473,0.5388311928215102
SSF,0.8870824131843535,0.2426828527304216,0.26625386996904027,0.39110113203733
SSA,0.8871261382721083,0.2426828527304216,0.26625386996904027,0.39110113203733
TSS,0.8870824131843535,0.2426828527304216,0.09804244066047473,0.39110113203733
UMC,0.13907050333976387,0.005168398573170321,0.08591331269349846,0.723054155207151
WLD,0.3828729229255303,0.09082386633409419,0.13312693498452013,0.6667130996623778
AFG,0.7509677419354839,0.06151636990235496,0.14705882352941177,0.39121315628044023
ALB,0.07741935483870968,0.05543812200639853,0.01780185758513932,0.7821105369824112
DZA,0.24645161290322581,2.1680794652102813e-05,0.05727554179566564,0.6889757223797747
ASM,0.3237034303778456,0.05543812200639853,0.0046439628482972135,0.6231023763054068
AND,0.3237034303778456,0.05543812200639853,0.016253869969040248,0.6231023763054068
AGO,0.9187096774193547,0.18127512923607123,0.22987616099071206,0.24638734619960734
ATG,0.1664516129032258,0.05543812200639853,0.00456656346749226,0.7680347974334176
ARG,0.13161290322580643,0.0014359563469270534,0.02863777089783282,0.7747683233956063
ARM,0.04774193548387096,0.05543812200639853,0.04721362229102167,0.7076487574748657
ABW,0.3237034303778456,0.05543812200639853,0.009287925696594427,0.8074239183607972
AUS,0.03870967741935485,0.05543812200639853,0.004876160990712074,0.8711790939311566
AUT,0.0167741935483871,0.05543812200639853,0.013157894736842105,0.8459515586458245
AZE,0.22838709677419358,0.010281447443997702,0.5270897832817337,0.6527918098513349
BHS,0.30838709677419357,0.05543812200639853,0.02476780185758514,0.7586201987660602
BHR,0.09161290322580645,0.05543812200639853,0.02786377708978328,0.7919655821874967
BGD,0.6051612903225806,0.007179781734635267,0.17414860681114552,0.5424493831591544
BRB,0.12903225806451613,0.05543812200639853,0.0010061919504643962,0.768193979384859
BLR,0.009032258064516132,0.05543812200639853,0.06424148606811146,0.7622624026035101
BEL,0.07870967741935483,0.05543812200639853,0.010835913312693499,0.8545059708330353
BLZ,0.23612903225806453,0.011774842044801838,0.037925696594427245,0.7701710278495086
BEN,0.8490322580645161,0.22331993107409534,0.06656346749226007,0.45941636735570746
BMU,0.3237034303778456,0.05543812200639853,0.0,0.8869333618624197
BTN,0.4735483870967742,0.015163699023549684,0.19582043343653252,0.4445261683912097
BOL,0.44,0.013957495692130959,0.14241486068111456,0.4840602354857546
BIH,0.024516129032258062,0.05543812200639853,0.07430340557275542,0.7612667604790467
BWA,0.9987096774193547,0.02527283170591614,0.7074303405572755,0.601752640737984
BRA,0.20903225806451617,0.03595634692705342,0.039473684210526314,0.6650505456619247
VGB,0.3237034303778456,0.05543812200639853,0.004334365325077399,0.6231023763054068
BRN,0.11096774193548387,0.05543812200639853,0.08281733746130031,0.8014319473431278
BGR,0.023225806451612905,0.05543812200639853,0.04489164086687306,0.7764981868787494
BFA,0.9574193548387095,0.3570361860999426,0.05417956656346749,0.3825077585024307
BDI,0.8606451612903224,0.24055140723722,0.22445820433436534,0.3583565347857857
CPV,0.3741935483870968,0.004939689833429063,0.1238390092879257,0.65437241329329
KHM,0.7212903225806452,0.11889718552556003,0.44504643962848295,0.4558104000600491
CMR,0.8658064516129031,0.26484778862722574,0.23916408668730652,0.4323537100610761
CAN,0.04,0.05543812200639853,0.005030959752321981,0.8779432483989058
CYM,0.3237034303778456,0.05543812200639853,0.010835913312693499,0.6231023763054068
CAF,0.9341935483870967,0.2513497989661114,0.8304953560371517,0.371564322881392
TCD,0.921290322580645,0.13871338311315337,0.11687306501547988,0.3393207028853781
CHI,0.3237034303778456,0.05543812200639853,0.09804244066047473,0.8432976633469966
CHL,0.12258064516129032,0.05543812200639853,0.01780185758513932,0.8101442473195748
CHN,0.10064516129032257,5.743825387708214e-05,0.08436532507739938,0.735465048561281
COL,0.15225806451612903,0.03388856978747846,0.02786377708978328,0.7173485032151302
COM,0.712258064516129,0.16128661688684665,0.03018575851393189,0.5114097654029036
