CountryCode,EN.BIR.THRD.NO,EN.MAM.THRD.NO,ER.MRN.PTMR.ZS,EN.HPT.THRD.NO,ER.LND.PTLD.ZS
LCN,0.2301388572729342,0.18261890780974752,0.10304387821213959,0.33926673751328373,0.26543333074501196
LAC,0.21056225813794674,0.1650029359953024,0.10682071075361715,0.3238575982996812,0.2655984408856387
TLA,0.22080582745276575,0.1717557251908397,0.10364920044403989,0.3187433581296493,0.2665289223828461
LDC,0.20122922831777829,0.26746917204932474,0.0292928579524333,0.1600690754516472,0.17860051780708278
LMY,0.7521056225813795,0.8235466823253083,0.05544748171094467,0.8459750265674814,0.1974137402156682
LIC,0.13635328932392443,0.18173810921902525,0.018740410061238687,0.1303134962805526,0.2070561720549235
LMC,0.28272251308900526,0.34321785085143863,0.0344374113560999,0.2699920297555792,0.1628622927230341
MEA,0.06351012975187799,0.06576629477392835,0.025967776982514058,0.01926142401700319,0.1673298495847534
MNA,0.04302299112223993,0.04932472108044627,0.024846633750188037,0.017800212539851222,0.06556489776591669
TMN,0.04006373776462554,0.04844392248972402,0.024846633750188037,0.0176009564293305,0.06556489776591669
MIC,0.61962212610972,0.6447445684086905,0.06148928143960509,0.716192879914984,0.19581262203351518
NAC,0.021170043250625995,0.015560775102759836,0.14260019335369492,0.031880977683315624,0.19160032181188202
INX,0.03980419951851773,0.0420492357515259,0.051646169496180276,0.041331302531156536,0.20698081664933854
OED,0.14796266788071932,0.12742219612448621,0.1704627034748963,0.12048352816153028,0.20582270898997237
OSS,0.05850216253129979,0.06694069289489137,0.013674336450129911,0.04350425079702444,0.3077825500971207
PSS,0.01912132938766219,0.014973576042278332,0.006005773929171805,0.0070403825717322,0.04630592995250231
PST,0.1393125426815388,0.09864944216089254,0.17955470461848055,0.09969447396386823,0.2067197496901825
PRE,0.15524698383792396,0.22313564298297123,0.03691014664704557,0.20231137088204038,0.17635183465836313
SST,0.09264739358069657,0.09982384028185555,0.027177655687588037,0.07359192348565356,0.2786494275753622
SAS,0.054177099931709535,0.07369348209042866,0.014679131667835495,0.04994686503719448,0.11167592270146691
TSA,0.054177099931709535,0.07369348209042866,0.014679131667835495,0.04994686503719448,0.11167592270146691
SSF,0.1994081493284771,0.26952436876101,0.03354874813850628,0.24840595111583422,0.20245245302160922
SSA,0.19690416571818803,0.26776277157956546,0.033549251672529215,0.24428799149840594,0.20244158625950046
TSS,0.1994081493284771,0.26952436876101,0.03354874813850628,0.24840595111583422,0.20245245302160922
UMC,0.33689961302071475,0.3015267175572519,0.0723556572567696,0.4462008501594049,0.20904833034062306
WLD,1.0,1.0,0.08609455241557339,1.0,0.20920842935820091
AFG,0.003869792852264967,0.0032295948326482677,0.0,0.00033209351753453773,0.0066359447004608295
ALB,0.0022763487366264513,0.0008807985907222549,0.006979062811565304,0.0,0.009585253456221198
DZA,0.0031868882312770315,0.004110393423370522,0.0009970089730807579,0.001195536663124336,0.11631336405529953
ASM,0.001821078989301161,0.0002935995302407516,0.022931206380857428,6.641870350690754e-05,0.21271889400921656
AND,0.00045526974732529026,0.0005871990604815032,0.0,0.0,0.17050691244239632
AGO,0.005918506715228773,0.0049911920140927775,0.0009970089730807579,0.0022582359192348566,0.12847926267281107
ATG,0.00022763487366264513,0.0005871990604815032,0.0019940179461615157,0.00026567481402763017,0.0
ARG,0.011381743683132255,0.01086318261890781,0.05084745762711864,0.004649309245483528,0.10470046082949308
ARM,0.0034145231049396768,0.0026423957721667646,0.0,0.004715727948990436,0.34285714285714286
ABW,0.00022763487366264513,0.0005871990604815032,0.0,0.00013283740701381508,0.008847926267281106
AUS,0.011381743683132255,0.01849677040516735,0.29810568295114653,0.006110520722635494,0.17142857142857143
AUT,0.0027316184839517414,0.0008807985907222549,0.0,0.0008634431455897981,0.47133640552995393
AZE,0.004097427725927612,0.002348796241926013,0.0,0.002789585547290117,0.10691244239631337
BHS,0.0015934441156385158,0.0017615971814445098,0.0019940179461615157,0.0005313496280552603,0.1352995391705069
BHR,0.0013658092419758707,0.0008807985907222549,0.007976071784646063,0.0,0.051244239631336404
BGD,0.007511950830867289,0.010569583088667059,0.020937188434695914,0.0013947927736450586,0.07944700460829493
BRB,0.00045526974732529026,0.0008807985907222549,0.0009970089730807579,0.00019925611052072262,0.0022119815668202765
BLR,0.002048713862963806,0.0011743981209630064,0.0,6.641870350690754e-05,0.13235023041474653
BEL,0.001821078989301161,0.0005871990604815032,0.4426719840478564,0.0,0.23317972350230415
BLZ,0.0011381743683132257,0.0026423957721667646,0.1365902293120638,0.002391073326248672,0.6488479262672812
BEN,0.0022763487366264513,0.003816793893129771,0.0,0.0011291179596174283,0.46101382488479264
BMU,0.00022763487366264513,0.0011743981209630064,0.05084745762711864,0.0005313496280552603,0.10635944700460828
BTN,0.004552697473252903,0.007633587786259542,0.0,0.001195536663124336,0.6464516129032258
BOL,0.012519918051445481,0.006165590135055784,0.0,0.006907545164718385,0.3459907834101382
BIH,0.001821078989301161,0.0011743981209630064,0.0707876370887338,6.641870350690754e-05,0.0007373271889400922
BWA,0.0029592533576143867,0.0026423957721667646,0.0,0.00013283740701381508,0.536958525345622
BRA,0.03755975415433645,0.02378156194950088,0.1345962113659023,0.03460414452709883,0.2608294930875576
VGB,0.00022763487366264513,0.0002935995302407516,0.020937188434695914,0.0006641870350690755,0.16184331797235021
BRN,0.005463236967903483,0.009688784497944804,0.014955134596211367,0.006907545164718385,0.8129032258064517
BGR,0.004097427725927612,0.002348796241926013,0.0019940179461615157,0.00039851222104144525,0.08018433179723501
BFA,0.002503983610289096,0.002935995302407516,0.0,0.00019925611052072262,0.2604608294930876
BDI,0.0029592533576143867,0.004110393423370522,0.0,0.0005313496280552603,0.08940092165898617
CPV,0.0011381743683132257,0.0011743981209630064,0.0,0.00019925611052072262,0.0455299539170507
KHM,0.006146141588891418,0.011156782149148562,0.0039880358923230315,0.002391073326248672,0.42525345622119815
CMR,0.005918506715228773,0.012918379330593071,0.005982053838484546,0.0325451647183847,0.1408294930875576
CAN,0.0034145231049396768,0.004110393423370522,0.007976071784646063,0.0006641870350690755,0.13050691244239632
CYM,0.00022763487366264513,0.0002935995302407516,0.010967098703888336,0.001461211477151966,0.1607373271889401
CAF,0.0031868882312770315,0.004110393423370522,0.0,0.001594048884165781,0.3299539170506912
TCD,0.0029592533576143867,0.004110393423370522,0.0,0.00039851222104144525,0.2152995391705069
CHI,0.03980419951851773,0.0420492357515259,0.051646169496180276,0.041331302531156536,0.20698081664933854
CHL,0.007511950830867289,0.005578391074574281,0.03290129611166501,0.004782146652497344,0.31465437788018435
CHN,0.020259503755975416,0.02172636523781562,0.010967098703888336,0.038124335812964934,0.28589861751152074
COL,0.027088549965854768,0.015854374633000587,0.05782652043868395,0.017069606801275238,0.3664516129032258
COM,0.0022763487366264513,0.001467997651203758,0.0,0.0004649309245483528,0.012718894009216589
COD,0.008422490325517869,0.010569583088667059,0.043868394815553345,0.007505313496280553,0.18764976958525345
COG,0.0011381743683132257,0.0049911920140927775,0.3270189431704885,0.0029888416578108395,0.0967741935483871
CRI,0.005235602094240838,0.002935995302407516,0.1535393818544367,0.009298618490967057,0.45603686635944696
CIV,0.004552697473252903,0.008807985907222548,0.0009970089730807579,0.007438894792773645,0.4182488479262673
HRV,0.0034145231049396768,0.0026423957721667646,0.013958125623130608,0.0005313496280552603,0.18764976958525345
CUB,0.003869792852264967,0.0035231943628890195,0.01296111665004985,0.01188894792773645,0.08276497695852535
CUW,0.00022763487366264513,0.0008807985907222549,0.051646169496180276,0.00013283740701381508,0.20698081664933854
CYP,0.0015934441156385158,0.0017615971814445098,0.0019940179461615157,0.001195536663124336,0.19410138248847925
CZE,0.0022763487366264513,0.0008807985907222549,0.0,0.0006641870350690755,0.279815668202765
DNK,0.0015934441156385158,0.0005871990604815032,0.2671984047856431,6.641870350690754e-05,0.31004608294930874
DJI,0.002503983610289096,0.002348796241926013,0.0,0.00019925611052072262,0.0
DMA,0.0009105394946505805,0.0008807985907222549,0.0009970089730807579,0.000730605738575983,0.3977880184331797
DOM,0.0031868882312770315,0.0017615971814445098,0.30309072781655033,0.002789585547290117,0.4088479262672811
ECU,0.02230821761893922,0.013211978860833822,0.7477567298105683,0.12327311370882041,0.4682027649769585
EGY,0.0031868882312770315,0.005578391074574281,0.06480558325024925,0.00019925611052072262,0.07981566820276498
SLV,0.0013658092419758707,0.0017615971814445098,0.0,0.0019261424017003189,0.0022119815668202765
GNQ,0.0015934441156385158,0.007046388725778039,0.0259222333000997,0.005844845908607864,0.3541013824884793
ERI,0.004097427725927612,0.0032295948326482677,0.0,0.00026567481402763017,0.08976958525345623
EST,0.001821078989301161,0.0002935995302407516,0.023928215353938184,0.0,0.09290322580645162
ETH,0.007284315957204644,0.009688784497944804,0.0,0.0027231668437832095,0.3266359447004608
FRO,0.0009105394946505805,0.0011743981209630064,0.0,0.0,0.0
FJI,0.0027316184839517414,0.0017615971814445098,0.0039880358923230315,0.00431721572794899,0.034101382488479264
FIN,0.002048713862963806,0.0005871990604815032,0.13858424725822532,0.00013283740701381508,0.26912442396313363
FRA,0.0029592533576143867,0.0026423957721667646,0.2143569292123629,0.002324654622741764,0.3487557603686636
PYF,0.007284315957204644,0.0,0.0009970089730807579,0.003121679064824655,0.0208294930875576
GAB,0.0013658092419758707,0.005871990604815032,0.006979062811565304,0.010759829968119023,0.1185253456221198
GMB,0.0027316184839517414,0.0026423957721667646,0.006979062811565304,0.00033209351753453773,0.06691244239631336
GEO,0.0034145231049396768,0.0026423957721667646,0.023928215353938184,0.004051540913921361,0.0704147465437788
DEU,0.002503983610289096,0.001467997651203758,0.5094715852442673,0.0011291179596174283,0.5286635944700461
GHA,0.004552697473252903,0.005871990604815032,0.01694915254237288,0.007903825717321998,0.27741935483870966
GIB,0.0011381743683132257,0.0011743981209630064,0.051646169496180276,0.0,0.20698081664933854
GRC,0.003642157978602322,0.0032295948326482677,0.04785643070787637,0.003918703506907545,0.4435023041474654
GRL,0.0006829046209879354,0.0026423957721667646,0.3639082751744766,6.641870350690754e-05,0.7528110599078341
GRD,0.00022763487366264513,0.0011743981209630064,0.0,0.00019925611052072262,0.03096774193548387
GUM,0.0031868882312770315,0.0005871990604815032,0.024925224327018942,0.00026567481402763017,0.5002764976958526
GTM,0.0031868882312770315,0.004403992953611274,0.12662013958125623,0.00677470775770457,0.543778801843318
GIN,0.004325062599590257,0.007339988256018791,0.04187437686939183,0.002922422954303932,0.1334562211981567
GNB,0.0022763487366264513,0.004110393423370522,0.4576271186440678,0.00033209351753453773,0.2969585253456221
GUY,0.0031868882312770315,0.0032295948326482677,0.0,0.0017268862911795962,0.03870967741935484
HTI,0.0031868882312770315,0.001467997651203758,0.0,0.002789585547290117,0.005898617511520737
HND,0.002503983610289096,0.002055196711685261,0.028913260219341975,0.008169500531349629,0.3964976958525346
HKG,0.004552697473252903,0.0008807985907222549,0.0,0.000597768331562168,0.7712442396313365
HUN,0.0029592533576143867,0.0008807985907222549,0.0,0.0006641870350690755,0.17419354838709677
ISL,0.0009105394946505805,0.0017615971814445098,0.036889332003988036,0.0,0.05456221198156682
IND,0.01912132938766219,0.02701115678214915,0.01694915254237288,0.025770456960680126,0.09308755760368663
IDN,0.02982016844980651,0.0551967116852613,0.009970089730807577,0.02836078639744952,0.2512442396313364
IRN,0.005918506715228773,0.005578391074574281,0.018943170488534396,0.00019925611052072262,0.11041474654377881
IRQ,0.004325062599590257,0.004110393423370522,0.0,6.641870350690754e-05,0.0009216589861751152
IRL,0.0015934441156385158,0.001467997651203758,0.05982053838484547,6.641870350690754e-05,0.192073732718894
IMN,0.0,0.0002935995302407516,0.051646169496180276,0.0,0.20698081664933854
ISR,0.003869792852264967,0.004403992953611274,0.0019940179461615157,0.000597768331562168,0.2768663594470046
ITA,0.0031868882312770315,0.002348796241926013,0.03489531405782652,0.004715727948990436,0.32018433179723504
JAM,0.0022763487366264513,0.0017615971814445098,0.0448654037886341,0.014213602550478214,0.2917972350230415
JPN,0.009560664693831095,0.008220786846741044,0.049850448654037885,0.002922422954303932,0.343963133640553
JOR,0.0029592533576143867,0.003816793893129771,0.30109670987038883,0.00033209351753453773,0.03447004608294931
KAZ,0.005918506715228773,0.004697592483852026,0.0,0.0010626992561105207,0.04645161290322581
KEN,0.008877760072843159,0.008807985907222548,0.09172482552342971,0.014744952178533475,0.21658986175115208
KIR,0.0011381743683132257,0.0002935995302407516,0.007976071784646063,0.0,0.3128110599078341
PRK,0.006146141588891418,0.002935995302407516,0.0009970089730807579,0.0011291179596174283,0.0455299539170507
KOR,0.0068290462098793536,0.0032295948326482677,0.03389830508474576,0.0020589798087141337,0.09585253456221199
XKX,0.03980419951851773,0.0420492357515259,0.051646169496180276,0.041331302531156536,0.20698081664933854
KWT,0.002503983610289096,0.0017615971814445098,0.0,0.0,0.036682027649769584
KGZ,0.003642157978602322,0.001467997651203758,0.0,0.0009298618490967056,0.12626728110599078
LAO,0.005463236967903483,0.013211978860833822,0.0,0.0027231668437832095,0.3059907834101383
LVA,0.002048713862963806,0.0002935995302407516,0.024925224327018942,0.0,0.2735483870967742
LBN,0.0027316184839517414,0.002935995302407516,0.0,0.0006641870350690755,0.04202764976958525
LSO,0.0015934441156385158,0.0008807985907222549,0.0,0.00026567481402763017,0.009769585253456222
LBR,0.0029592533576143867,0.0064591896652965355,0.0,0.0034537725823591925,0.030046082949308755
LBY,0.0013658092419758707,0.0032295948326482677,0.04287138584247258,0.00019925611052072262,0.004055299539170507
LIE,0.00045526974732529026,0.0,0.0,0.0,0.807741935483871
LTU,0.002048713862963806,0.0005871990604815032,0.10269192422731806,6.641870350690754e-05,0.21382488479262673
LUX,0.0006829046209879354,0.0,0.0,0.0,0.5404608294930876
MAC,0.0009105394946505805,0.0,0.0,0.0,0.0
MKD,0.0031868882312770315,0.0017615971814445098,0.0,0.0,0.16976958525345623
MDG,0.00796722057819258,0.03523194362889019,0.0009970089730807579,0.04031615302869288,0.05658986175115207
MWI,0.004097427725927612,0.002935995302407516,0.0,0.001594048884165781,0.3098617511520737
MYS,0.011381743683132255,0.021432765707574866,0.019940179461615155,0.04788788522848034,0.336036866359447
MDV,0.0,0.0005871990604815032,0.0019940179461615157,0.0,0.005898617511520737
MLI,0.003642157978602322,0.0035231943628890195,0.0,0.0005313496280552603,0.0704147465437788
MLT,0.0011381743683132257,0.0005871990604815032,0.002991026919242273,0.00026567481402763017,0.28368663594470045
MHL,0.0006829046209879354,0.0005871990604815032,0.006979062811565304,0.0,0.05566820276497696
MRT,0.0034145231049396768,0.0049911920140927775,0.3220338983050847,0.0,0.011244239631336405
MUS,0.002048713862963806,0.002055196711685261,0.002991026919242273,0.005977683315621679,0.08036866359447005
MEX,0.013885727293421352,0.028185554903112156,0.12163509471585245,0.026700318809776833,0.14211981566820275
FSM,0.002503983610289096,0.001467997651203758,0.0009970089730807579,0.00026567481402763017,0.07981566820276498
MDA,0.0027316184839517414,0.001467997651203758,0.0,0.00013283740701381508,0.03317972350230415
MCO,0.0,0.0008807985907222549,0.0039880358923230315,0.0,0.45658986175115207
MNG,0.005463236967903483,0.0032295948326482677,0.0,0.0,0.24147465437788018
MNE,0.0031868882312770315,0.0017615971814445098,0.0,0.00013283740701381508,0.06838709677419355
MAR,0.0034145231049396768,0.005284791544333529,0.002991026919242273,0.002457492029755579,0.010138248847926268
MOZ,0.006601411336216709,0.004110393423370522,0.01794616151545364,0.005579171094580234,0.2488479262672811
MMR,0.010926473935806966,0.014092777451556078,0.0019940179461615157,0.004051540913921361,0.06820276497695853
NAM,0.006373776462554063,0.004110393423370522,0.004985044865403789,0.0018597236981934113,0.27410138248847926
NRU,0.00045526974732529026,0.0002935995302407516,0.0,0.0,0.0
NPL,0.008194855451855224,0.008807985907222548,0.0,0.0011291179596174283,0.3423041474654378
NLD,0.001821078989301161,0.0008807985907222549,0.5453639082751746,0.0,0.19428571428571428
NCL,0.003642157978602322,0.0026423957721667646,0.01694915254237288,0.01899574920297556,0.12497695852534563
NZL,0.015251536535397223,0.0026423957721667646,0.12362911266201397,0.0013947927736450586,0.5244239631336406
NIC,0.0034145231049396768,0.002055196711685261,0.15653040877367896,0.003055260361317747,0.6770506912442396
NER,0.002503983610289096,0.0035231943628890195,0.0,0.00019925611052072262,0.14267281105990784
NGA,0.0047803323469155475,0.008514386376981797,0.0019940179461615157,0.013084484590860786,0.23797235023041474
MNP,0.003642157978602322,0.0011743981209630064,0.0009970089730807579,0.00033209351753453773,0.025990783410138246
NOR,0.0015934441156385158,0.002348796241926013,0.5064805583250249,0.00019925611052072262,0.3655299539170507
OMN,0.0029592533576143867,0.002935995302407516,0.01296111665004985,0.00039851222104144525,0.19723502304147464
PAK,0.007284315957204644,0.007339988256018791,0.019940179461615155,0.0007970244420828905,0.18764976958525345
PLW,0.0011381743683132257,0.0011743981209630064,0.19940179461615154,0.00026567481402763017,0.17585253456221198
PAN,0.005007967220578192,0.004697592483852026,0.04685942173479562,0.01381509032943677,0.3496774193548387
PNG,0.008422490325517869,0.011450381679389313,0.0039880358923230315,0.010095642933049946,0.0567741935483871
PRY,0.006146141588891418,0.002935995302407516,0.0,0.0012619553666312433,0.0936405529953917
PER,0.027316184839517414,0.015560775102759836,0.027916251246261216,0.02165249734325186,0.13548387096774192
PHL,0.020259503755975416,0.011450381679389313,0.023928215353938184,0.015874070138150904,0.1990783410138249
POL,0.002503983610289096,0.001467997651203758,0.014955134596211367,0.0006641870350690755,0.3555760368663594
PRT,0.0027316184839517414,0.003816793893129771,0.0448654037886341,0.005379914984059511,0.39631336405529954
PRI,0.001821078989301161,0.0005871990604815032,0.01694915254237288,0.00378586609989373,0.1889400921658986
QAT,0.001821078989301161,0.0005871990604815032,0.0039880358923230315,0.0,0.043502304147465434
ROU,0.004097427725927612,0.002348796241926013,0.349950149551346,0.00033209351753453773,0.09179723502304148
RUS,0.012292283177782836,0.009395184967704051,0.1106679960119641,0.0037194473963868225,0.19963133640552996
RWA,0.003642157978602322,0.007046388725778039,0.0,0.0005313496280552603,0.16184331797235021
WSM,0.0013658092419758707,0.0005871990604815032,0.010967098703888336,0.00013283740701381508,0.10635944700460828
SMR,0.0,0.0,0.0,0.0,0.0
STP,0.0029592533576143867,0.001467997651203758,0.0,0.0025239107332624866,0.0
SAU,0.004097427725927612,0.002935995302407516,0.03389830508474576,0.00019925611052072262,0.576405529953917
SEN,0.003642157978602322,0.0049911920140927775,0.08075772681954138,0.0007970244420828905,0.46433179723502305
SRB,0.0029592533576143867,0.0017615971814445098,0.0,0.00033209351753453773,0.096036866359447
SYC,0.002503983610289096,0.0017615971814445098,0.006979062811565304,0.004117959617428267,0.775852534562212
SLE,0.0034145231049396768,0.0064591896652965355,0.054835493519441676,0.00431721572794899,0.1384331797235023
SGP,0.003869792852264967,0.003816793893129771,0.013958125623130608,0.0038522848034006378,0.10341013824884793
SXM,0.0,0.0005871990604815032,0.051646169496180276,0.00013283740701381508,0.20698081664933854
SVK,0.002503983610289096,0.0011743981209630064,0.0,0.0004649309245483528,0.3590783410138249
SVN,0.001821078989301161,0.0017615971814445098,0.0039880358923230315,0.0004649309245483528,0.16
SLB,0.005690871841566128,0.005871990604815032,0.0039880358923230315,0.0011291179596174283,0.021382488479262673
SOM,0.004097427725927612,0.004110393423370522,0.0,0.0028560042507970243,0.010875576036866359
ZAF,0.010471204188481676,0.007633587786259542,0.03389830508474576,0.0077045696068012755,0.12239631336405529
SSD,0.004325062599590257,0.002935995302407516,0.0,0.0009962805526036133,0.23649769585253455
ESP,0.0034145231049396768,0.0049911920140927775,0.06580259222333001,0.014346439957492029,0.4423963133640553
LKA,0.003642157978602322,0.008514386376981797,0.010967098703888336,0.019327842720510097,0.39576036866359443
KNA,0.00022763487366264513,0.0005871990604815032,0.005982053838484546,0.00013283740701381508,0.061198156682027646
LCA,0.0011381743683132257,0.0005871990604815032,0.0009970089730807579,0.00039851222104144525,0.2630414746543779
MAF,0.0,0.0005871990604815032,0.051646169496180276,0.00019925611052072262,0.20698081664933854
VCT,0.00045526974732529026,0.0005871990604815032,0.01296111665004985,0.00033209351753453773,0.41308755760368665
SDN,0.005235602094240838,0.003816793893129771,0.0,0.0010626992561105207,0.024516129032258065
SUR,0.002048713862963806,0.0026423957721667646,0.22831505483549352,0.0017933049946865036,0.26838709677419353
SWZ,0.0029592533576143867,0.002348796241926013,0.0,0.000730605738575983,0.07410138248847925
SWE,0.001821078989301161,0.0002935995302407516,0.07876370887337987,0.00026567481402763017,0.24442396313364054
CHE,0.0013658092419758707,0.0008807985907222549,0.0,0.00026567481402763017,0.096036866359447
SYR,0.004097427725927612,0.004697592483852026,0.005982053838484546,0.0008634431455897981,0.0068202764976958525
TJK,0.0034145231049396768,0.002055196711685261,0.0,0.0007970244420828905,0.34082949308755756
TZA,0.01069883906214432,0.011156782149148562,0.09970089730807577,0.03998405951115834,0.5214746543778802
THA,0.0116093785567949,0.01644157369348209,0.04187437686939183,0.009962805526036131,0.3094930875576037
TLS,0.0013658092419758707,0.001467997651203758,0.0,6.641870350690754e-05,0.06230414746543778
TGO,0.002503983610289096,0.0035231943628890195,0.0,0.0007970244420828905,0.2103225806451613
TON,0.0011381743683132257,0.0005871990604815032,0.09571286141575273,0.00026567481402763017,0.17179723502304148
TTO,0.0011381743683132257,0.0005871990604815032,0.027916251246261216,0.00013283740701381508,0.5817511520737327
TUN,0.0022763487366264513,0.004110393423370522,0.011964107676969092,0.0004649309245483528,0.02433179723502304
TUR,0.004552697473252903,0.005284791544333529,0.002991026919242273,0.006907545164718385,0.003686635944700461
TKM,0.004552697473252903,0.002935995302407516,0.0,0.00026567481402763017,0.05511520737327189
TCA,0.00045526974732529026,0.0005871990604815032,0.009970089730807577,0.000597768331562168,0.8182488479262673
TUV,0.00022763487366264513,0.0002935995302407516,0.002991026919242273,0.0,0.03447004608294931
UGA,0.005690871841566128,0.008514386376981797,0.0,0.0034537725823591925,0.23870967741935484
UKR,0.004097427725927612,0.002935995302407516,0.10667996011964108,0.001195536663124336,0.07336405529953917
ARE,0.0027316184839517414,0.002348796241926013,0.002991026919242273,0.0,0.23225806451612901
GBR,0.001821078989301161,0.001467997651203758,0.10967098703888335,0.0010626992561105207,0.44940092165898615
USA,0.017527885272023674,0.010275983558426306,0.28215353938185445,0.030685441020191287,0.2549308755760369
URY,0.005007967220578192,0.002935995302407516,0.002991026919242273,0.001461211477151966,0.04
UZB,0.004552697473252903,0.002935995302407516,0.0,0.0011291179596174283,0.0416589861751152
VUT,0.002048713862963806,0.002055196711685261,0.0,0.0006641870350690755,0.07741935483870968
VEN,0.010015934441156385,0.010275983558426306,0.1674975074775673,0.005446333687566419,0.992073732718894
VNM,0.010471204188481676,0.01614797416324134,0.004985044865403789,0.01354941551540914,0.11188940092165899
VIR,0.00022763487366264513,0.0002935995302407516,0.019940179461615155,0.0007970244420828905,0.28258064516129033
PSE,0.0029592533576143867,0.0008807985907222549,0.051646169496180276,0.00019925611052072262,0.20698081664933854
YEM,0.004097427725927612,0.0026423957721667646,0.020937188434695914,0.010759829968119023,0.008847926267281106
ZMB,0.004097427725927612,0.0035231943628890195,0.0,0.001328374070138151,0.6647004608294931
ZWE,0.003869792852264967,0.0026423957721667646,0.0,0.0011291179596174283,0.31152073732718893
