CountryCode,SN.ITK.DFCT,NY.GDP.MKTP.KD.ZG,SH.XPD.TOTL.ZS,AG.PRD.LVSK.XD,SI.POV.NAGP
ARB,0.08766920452481679,0.5383160713488515,0.19490204606561562,0.08432313536357176,0.05041214939778913
CSS,0.10275599937460549,0.5180071276652854,0.2535886936416384,0.08234281799354323,0.05041214939778913
CEB,0.09790006996781332,0.538507428499326,0.2881529913442808,0.07372187633709848,0.05041214939778913
EAR,0.16456373038945069,0.5512518899852669,0.21427996398873075,0.09997902175388415,0.05041214939778913
EAS,0.13794964881978425,0.5482686517868892,0.29019068470805653,0.09339908791010039,0.05041214939778913
EAP,0.1412764016632055,0.5702049883947476,0.21301212801731048,0.09650775579807662,0.05041214939778913
TEA,0.13564327222238168,0.5702069828252514,0.21301564241211735,0.0965836771540815,0.05041214939778913
EMU,0.09790006996781332,0.5244264434319132,0.45860556808685193,0.0779068233435346,0.05041214939778913
ECS,0.09790006996781332,0.5287883820281665,0.41397757458771267,0.0822123378114868,0.05041214939778913
ECA,0.09790006996781332,0.5322244461654443,0.26811091302618756,0.09211688380682433,0.05041214939778913
TEC,0.09790006996781332,0.5333828569885154,0.2677163522523078,0.09054733316525257,0.05041214939778913
EUU,0.09790006996781332,0.5280302848307246,0.4394246745903724,0.07736234769368466,0.05041214939778913
FCS,0.3151988306614503,0.5426912215796844,0.23478003817898188,0.07581151380763758,0.05041214939778913
HPC,0.30380945573645207,0.560072175969614,0.2500985638942992,0.07700072734253303,0.05041214939778913
HIC,0.09790006996781332,0.5302768238287972,0.544676188971831,0.07913605437497635,0.05041214939778913
IBD,0.13152854740276954,0.5512033920942484,0.2447253250137553,0.09542919877477159,0.05041214939778913
IBT,0.1571500677034315,0.551883046006013,0.23997578368408903,0.09470751211406885,0.05041214939778913
IDB,0.1856106642873476,0.5630389897752259,0.14554354324021207,0.09564342953384782,0.05041214939778913
IDX,0.27325960121516096,0.5601732951328424,0.20886499935788638,0.08518570391863349,0.05041214939778913
IDA,0.24096678561310447,0.5616290292542256,0.1754528557111387,0.08986984345863958,0.05041214939778913
LTE,0.1269062018654945,0.5522505702904187,0.25137758842062424,0.09336646789223248,0.05041214939778913
LCN,0.07111656366454915,0.5251432547709106,0.31021869042547834,0.09106924855446882,0.05041214939778913
LAC,0.07220753014615446,0.524856083405498,0.308812380846623,0.09160481015052668,0.05041214939778913
TLA,0.07218012875674434,0.5252177457603461,0.3076661436091017,0.09099127188892023,0.05041214939778913
LDC,0.28284831934874144,0.5601137286560366,0.18989259867717764,0.08750621985856638,0.05041214939778913
LMY,0.15923011382859847,0.5524074414129672,0.239077775975166,0.09511716043268671,0.05041214939778913
LIC,0.33356437436079794,0.5644359124992869,0.23625193321034121,0.08842334606351174,0.05041214939778913
LMC,0.17145778176782878,0.5609163527241499,0.1769959029425027,0.09925791818951063,0.05041214939778913
MEA,0.08390717493281849,0.5404576308915072,0.21607841106295436,0.0912479432032292,0.05041214939778913
MNA,0.0921254474403101,0.5395413732343771,0.26503318514413504,0.09010689152039651,0.05041214939778913
TMN,0.0921254474403101,0.5397687862920969,0.26503318514413504,0.0904341897447031,0.05041214939778913
MIC,0.14190831304001217,0.5521413293506275,0.2391170863153584,0.09538583729779868,0.05041214939778913
NAC,0.09790006996781332,0.5339953455211952,0.7460074311643071,0.07975496903222787,0.05041214939778913
INX,0.09790006996781332,0.5204706639926843,0.2541715110379659,0.08125031140822962,0.05041214939778913
OED,0.09790006996781332,0.5303228638539137,0.5474598303152968,0.08061555319614912,0.05041214939778913
OSS,0.23459857185173288,0.540890806949957,0.16449011343357445,0.0782257555263755,0.05041214939778913
PSS,0.06719836980377449,0.5455706323801621,0.23778134518455957,0.0833877149596987,0.05041214939778913
PST,0.09790006996781332,0.5290298695807057,0.5654899165097818,0.07909115989544194,0.05041214939778913
PRE,0.21972901485246574,0.5542632090463232,0.18985227409717695,0.0767203943789777,0.05041214939778913
SST,0.18345042937929282,0.5376578543810742,0.17751713534584995,0.07929703278544104,0.05041214939778913
SAS,0.20151685522872945,0.5726483588257958,0.17116293136737495,0.1078845559935276,0.05041214939778913
TSA,0.20151685522872945,0.5726483588257958,0.17116293136737495,0.1078845559935276,0.05041214939778913
SSF,0.22626507396057022,0.552564529698307,0.2233221225238203,0.08003779632246791,0.05041214939778913
SSA,0.22626507396057022,0.5525728959707578,0.22340225739539898,0.08003731994880231,0.05041214939778913
TSS,0.22626507396057022,0.5525645296983068,0.2233221225238203,0.08003779632246791,0.05041214939778913
UMC,0.10634701244958049,0.549519168295577,0.256216021320708,0.0937970513406705,0.05041214939778913
WLD,0.1563284524286043,0.537648766920132,0.4338216588895192,0.08893561299025647,0.05041214939778913
AFG,0.2688356164383562,0.5250724311125877,0.3515006089295698,0.07909776414574578,0.147005444646098
ALB,0.09790006996781332,0.5291103367314104,0.24265444407541611,0.08317640964073382,0.047186932849364795
DZA,0.03767123287671233,0.5455870403465758,0.30533807621552633,0.12420133378286144,0.05041214939778913
ASM,0.09790006996781332,0.5259961945554057,0.2541715110379659,0.07635947997269937,0.05041214939778913
AND,0.09790006996781332,0.5136740864060538,0.34889028133393724,0.08125031140822962,0.05041214939778913
AGO,0.17636986301369864,0.5539976115533779,0.12069684604167906,0.09857000715407575,0.05041214939778913
ATG,0.09790006996781332,0.5523270187241472,0.22649098676222315,0.046312361749541564,0.05041214939778913
