CountryCode,EG.USE.ELEC.KH.PC,EG.ELC.HYRO.ZS,EG.ELC.NUCL.ZS,EG.ELC.FOSL.ZS,EG.ELC.RNWX.ZS,EG.USE.COMM.GD.PP.KD,EG.USE.COMM.FO.ZS,EG.ELC.RNEW.ZS,EG.FEC.RNEW.ZS
ARB,0.019174694191313988,0.0719807199977056,0.0,0.9204519681251,6.541198598160045e-06,0.07263908406083794,0.937101768771126,0.072415212459437,0.08002017105559574
CSS,0.05028894504522653,0.2188010593470506,0.05130990914845194,0.42402211721921845,0.015515194794717692,0.17132078291294534,0.7832422445722339,0.031602817716877396,0.11330842034584257
CEB,0.06810926366155916,0.0694089492095105,0.21799243035401147,0.7564698044841219,0.00031741853106489733,0.2120439394301724,0.8925330505032071,0.0696016099942201,0.04116734531342473
EAR,0.009513996265752871,0.246007118410167,0.02479154186062754,0.71603409452531,0.017921080830142145,0.11403571982379289,0.710715472127518,0.260203870414001,0.3777382795132441
EAS,0.019787079415688184,0.146156506917142,0.172691714445845,0.7016195010068419,0.01717988388330964,0.16349693772448776,0.770477754772534,0.15780707014757,0.2669008364917287
EAP,0.008183114004334942,0.21405924190644898,0.0,0.7735618606943051,0.014743941664872555,0.2567643083808963,0.719687914080668,0.224949443673219,0.3769106112862164
TEA,0.007998956184509264,0.20143582994827403,0.0,0.785850328327838,0.015279787706047548,0.2567643083808972,0.713227691941822,0.212736573679809,0.3875410915820741
EMU,0.09649638870458346,0.110253570614623,0.44647316012727056,0.523086023438761,0.014550553261020033,0.09498168132284505,0.7943799506807401,0.119085194275106,0.0666192220629013
ECS,0.0919580428605643,0.156162673786247,0.2789181553406537,0.613623166848802,0.007197752594820647,0.14584965332816455,0.8667017235671279,0.161003874903742,0.05815824412567125
ECA,0.08206247949190042,0.148458829235429,0.13696277248466707,0.738971630080935,0.00013382643223905244,0.24458993492257508,0.929656913611684,0.149074749535441,0.04230634592326433
TEC,0.0800433055373548,0.139446989645012,0.12801257198478086,0.755281204879243,0.00016918031982074826,0.24265160712984604,0.932701184238763,0.140009638394207,0.04141881077248029
EUU,0.09390972261132287,0.112718123579332,0.387969871656205,0.569413585553265,0.012056627537085309,0.10710565379991858,0.820184945042089,0.120036030679635,0.06247829875197523
FCS,0.00554915961495236,0.24554808542386802,0.0,0.60723168693032,0.0003335144875646921,0.12055485260336009,0.548071933223664,0.29123160969986,0.5595759943000778
HPC,0.0021216112378940047,0.6523999941233459,0.0,0.09262971944533531,0.01959664351697952,0.2043533777970264,0.140057795456736,0.830555532299326,0.8773138459188348
HIC,0.13356484205769126,0.147004667987159,0.28535086668295245,0.602842365119211,0.028550357572984297,0.12599891320594087,0.8384995072060449,0.16459544255258,0.06503629524755365
IBD,0.01838194411355624,0.22573318687265498,0.07572635420277742,0.707332277370318,0.00797368994590595,0.17975375905591975,0.8087678347510799,0.231058917062277,0.23535627649528684
IBT,0.016136122887224193,0.23479364177300302,0.07099922965756428,0.6941684998671209,0.007891043531403338,0.18012938922487326,0.776161575055929,0.242858181279043,0.2813144074182986
IDB,0.007476904665459505,0.259752597005575,0.0025051298646849574,0.7055720520823531,0.005902605995899421,0.18407489052879877,0.5014644955069361,0.27080040582791,0.5686824773905623
IDX,0.0029758260888846635,0.529482238338937,0.0,0.26067321273869903,0.008042501554491316,0.1853160452578546,0.291255778719735,0.669471541400594,0.7702930944437688
IDA,0.004794313073746446,0.368356255459309,0.0013839178986920241,0.500484246849962,0.006676282513133274,0.18458623785728195,0.409978159093791,0.43247628878958105,0.6636883750121518
LTE,0.02419628870220774,0.2411501933743,0.062196267091196036,0.6982386029133311,0.0036449479933944647,0.2145964896438011,0.831428545844349,0.243962753914447,0.1994164354360947
