CountryCode,EN.ATM.CO2E.KT,EN.ATM.METH.EG.ZS,EN.ATM.HFCG.KT.CE,EN.ATM.METH.KT.CE,EN.ATM.NOXE.KT.CE,EN.ATM.GHGO.KT.CE,EN.ATM.PFCG.KT.CE,EN.ATM.PM25.MC.M3,EN.ATM.SF6G.KT.CE,EN.ATM.GHGT.KT.CE
ARB,0.03648047046986003,0.5867293007870138,0.02900985465556975,0.048690952464211006,0.036822870377485634,0.05391992169333191,0.03454576211433107,0.37424563246440007,0.05047445649321009,0.03302819612783155
CSS,0.0015701675870286745,0.6531276895665961,0.02900985465556975,0.0018831886014218332,0.0011660020576913432,0.0001864924356154197,0.03454576211433107,0.11401590720860902,0.032697329447708534,0.00135505663650215
CEB,0.02050502491172247,0.503099647814629,0.016346943534186593,0.0188705320620913,0.022613514696831,0.0011561085496305191,0.008776135072176677,0.13528794391093676,0.0022219656311365217,0.018703454669435755
EAR,0.13843207898854173,0.2696156412990979,0.05821791726426221,0.28612381472634557,0.26812901923080573,0.1859177411874579,0.10390688852551011,0.36304506863584096,0.14276745828009088,0.1689345064573595
EAS,0.25939005094403284,0.3570649537821748,0.35218536587938537,0.2859498804559884,0.2775187724061298,0.15811549089454477,0.29460993735870294,0.304652809210196,0.44332705057243416,0.25935242430978517
EAP,0.1920526354236601,0.37163091567135,0.27732986983365476,0.2557044072415692,0.23787311718663617,0.10802302856527948,0.12702316404529837,0.32974864054829667,0.3581623266795584,0.19605111419722024
TEA,0.1899639969522067,0.3693222348441928,0.2712046517559901,0.2532948306026223,0.23679873251208136,0.10746540256822433,0.1267826351793748,0.33120077828683886,0.3574841166939992,0.19405938318902013
EMU,0.07612075861194913,0.2533527607633262,0.09929458787544707,0.04074517456108665,0.0691139478026473,0.011488218932381826,0.049614992442526,0.07272217743213391,0.05545676130583865,0.0656229323237406
ECS,0.19000390043485718,0.5201979865899796,0.18519931013854884,0.17242499772794007,0.16517453839822172,0.05023852502594469,0.3719425075353648,0.10170855439510078,0.13725953789147383,0.1754976460737683
ECA,0.0803530129456035,0.6414300995245383,0.05381057311689696,0.10706966973576615,0.06686335114577004,0.03536306312041456,0.3091531382547111,0.12755343150225845,0.08338148849233765,0.0806989581631973
TEC,0.08871440267262364,0.6428162647308232,0.05623202424148977,0.11587921723036057,0.07603015287167239,0.03569410352175183,0.3090815171816843,0.13085750447991906,0.08279551411231183,0.08839259033230658
EUU,0.11178570388490147,0.3127979377910957,0.12979394062230873,0.06795944066697725,0.1014993492989645,0.01409765651584283,0.06837961733979052,0.08331443510096603,0.06177194711028788,0.0968483055495952
FCS,0.008982510400544179,0.2061082063387525,0.02900985465556975,0.05109442318930958,0.07681647409380261,0.281159663308438,0.03454576211433107,0.2885816499186204,0.032697329447708534,0.05860900312991168
HPC,0.0027884325508302945,0.15523504775903532,0.02900985465556975,0.06508512392369849,0.1102665271477201,0.4637107879535488,0.03454576211433107,0.28127319421434815,0.032697329447708534,0.08529418473087703
HIC,0.37702413676100044,0.38747433911996365,0.6266735798322157,0.19889801732629583,0.2608414336975786,0.13292011444669735,0.40238143778968727,0.09334694782770495,0.44441151467933243,0.3199100894180074
IBD,0.3892275926578443,0.3770763012062359,0.36823957110257993,0.5873608725456637,0.5297112345278089,0.36414323471776294,0.6111195244639434,0.32517314294290467,0.5519194555574252,0.4327541293249867
IBT,0.4069645712720204,0.34608344944744274,0.3867262636780415,0.7200320070422711,0.6878915028038043,0.8508680407319462,0.6563249396956763,0.33017801062169777,0.5853443447748924,0.5439896391281304
IDB,0.011161036140135581,0.36280093727168083,0.02900985465556975,0.04178536368802196,0.029728208222398893,0.04860505481973176,0.03454576211433107,0.3831423993926828,0.01135026584390779,0.022454877020564458
IDX,0.006380121727747717,0.13810221550687515,0.02900985465556975,0.0908857708085854,0.1284520600535965,0.43811975119445157,0.03454576211433107,0.32979089161469244,0.032697329447708534,0.08878057802951082
IDA,0.017622768118969474,0.20887207697524274,0.02900985465556975,0.13267113449660733,0.1581802682759954,0.4867248060141833,0.03454576211433107,0.34741561648004865,0.032697329447708534,0.1112354824266095
LTE,0.274048947188596,0.44271880173424344,0.3256739820928356,0.37353154408675243,0.31146346941362507,0.2400531360329542,0.5421301206966985,0.2993830152331613,0.4560772133458883,0.2930297917304388
