CountryCode,EN.ATM.CO2E.KT,EN.ATM.METH.EG.ZS,EN.ATM.HFCG.KT.CE,EN.ATM.METH.KT.CE,EN.ATM.NOXE.KT.CE,EN.ATM.GHGO.KT.CE,EN.ATM.PFCG.KT.CE,EN.ATM.PM25.MC.M3,EN.ATM.SF6G.KT.CE,EN.ATM.GHGT.KT.CE
ARB,0.04972451037285748,0.5867293007870138,0.030104983504620035,0.058747630722328706,0.05120022012928577,0.04016945566717833,0.03358187114396422,0.457714233302408,0.05047445649321009,0.03565900367568757
CSS,0.0017394217898956663,0.6531276895665961,0.030104983504620035,0.002462810489791034,0.0012255227664071007,8.494264968724773e-05,0.03358187114396422,0.09388519896583077,0.0334466436583965,0.0017930508314125309
CEB,0.018706749741933006,0.503099647814629,0.016346943534186593,0.01789800314437916,0.02066832701646855,0.0018959751985339365,0.008776135072176677,0.13530360523390117,0.0022219656311365217,0.018135610577966928
EAR,0.1904099635119192,0.2696156412990979,0.05821791726426221,0.29727645019615057,0.27050729123972045,0.2394777124347925,0.10390688852551011,0.3693339151396086,0.14276745828009088,0.18187037333544845
EAS,0.3904303758278427,0.3570649537821748,0.35218536587938537,0.336281517494512,0.301753020686551,0.1584132205629639,0.29460993735870294,0.30108126062181123,0.44332705057243416,0.35165719816181606
EAP,0.31865285255029985,0.37163091567135,0.27732986983365476,0.3056468249253418,0.2656160331691771,0.12364393685628657,0.12702316404529837,0.3240371643037036,0.3581623266795584,0.2873339545034656
TEA,0.3172947049512639,0.3693222348441928,0.2712046517559901,0.3032765952393773,0.264560233337878,0.12310233114479008,0.1267826351793748,0.32554406533083163,0.3574841166939992,0.28527975446154086
EMU,0.06508706900934237,0.2533527607633262,0.09929458787544707,0.038532832243878413,0.05576558283427385,0.013354102204339599,0.049614992442526,0.07199130721903851,0.05545676130583865,0.05903937352220751
ECS,0.18499073632442245,0.5201979865899796,0.18519931013854884,0.1787344533535098,0.14530934414478724,0.07184643481234082,0.3719425075353648,0.10807496958113998,0.13725953789147383,0.17558106611309413
ECA,0.08977472310062473,0.6414300995245383,0.05381057311689696,0.11741719348255998,0.06400663103246863,0.054499855051102324,0.3091531382547111,0.1434234728199608,0.08338148849233765,0.08953744180193385
TEC,0.09806330537480712,0.6428162647308232,0.05623202424148977,0.12553681676876424,0.07247962461867605,0.05483369497051325,0.3090815171816843,0.14479054873577207,0.08279551411231183,0.09728329536871325
EUU,0.09668839134331725,0.3127979377910957,0.12979394062230873,0.06388883638572639,0.08430578213918545,0.016976771449763884,0.06837961733979052,0.08246758994396872,0.06177194711028788,0.08784632341362744
FCS,0.010612145911308383,0.2061082063387525,0.030104983504620035,0.06735162741580103,0.115684153517408,0.29323524897037034,0.03358187114396422,0.320306896942973,0.0334466436583965,0.0656137226396676
HPC,0.0044372404299584415,0.15523504775903532,0.030104983504620035,0.08474504643036707,0.1576148769050273,0.4316137916634235,0.03358187114396422,0.2952944984757983,0.0334466436583965,0.08662384754287557
HIC,0.358002691854419,0.38747433911996365,0.6266735798322157,0.19539498258897278,0.22944181941076,0.1476696401011102,0.40238143778968727,0.10126976735755984,0.44441151467933243,0.3014352652180409
IBD,0.565609088341866,0.3770763012062359,0.36823957110257993,0.6526029054011213,0.5541675018784559,0.46425799422096414,0.6111195244639434,0.3260466124594362,0.5519194555574252,0.5446490816453857
IBT,0.5869029393539035,0.34608344944744274,0.3867262636780415,0.8146548662370996,0.7729690210201487,0.9197140320509191,0.6563249396956763,0.33176511161485894,0.5853443447748924,0.6608210758039407
IDB,0.012322477150936293,0.36280093727168083,0.030104983504620035,0.04624873823307087,0.03761326373975866,0.027542302973067815,0.03358187114396422,0.3560282188972679,0.01135026584390779,0.02122801985900586
IDX,0.008679495977739834,0.13810221550687515,0.030104983504620035,0.11580322260290828,0.18118825540193453,0.4279137348568858,0.03358187114396422,0.34671951737403106,0.0334466436583965,0.09494391954648129
IDA,0.021074894072918612,0.20887207697524274,0.030104983504620035,0.16205196083597953,0.21880151914169318,0.4554560378299536,0.03358187114396422,0.34980777267491164,0.0334466436583965,0.11617196678202137
LTE,0.40989160855404816,0.44271880173424344,0.3256739820928356,0.4425438253569548,0.34728282213235306,0.33228953847373444,0.5421301206966985,0.2990375278675922,0.4560772133458883,0.40263411237999913
LCN,0.05112095775127465,0.1640684381184162,0.022818920577886582,0.12367796104022774,0.1370827836327043,0.32532930295903295,0.10026072138303302,0.1130838686903854,0.019246368678574707,0.10736603577045371
LAC,0.04645175509403908,0.15766687564082987,0.021320839695398466,0.11673296415613627,0.13142989461119844,0.3250445075547264,0.09334408395843617,0.11273000872811063,0.01869827537313799,0.10313358257353848
TLA,0.049209949184165325,0.16513110907222756,0.022123340617174407,0.12225214565950318,0.13506507401386678,0.3251703902698498,0.09706329351850766,0.113130239535979,0.01863258020134342,0.10620438207501282
LDC,0.006859631150672548,0.1405973061523117,0.030104983504620035,0.10895733791757625,0.16783980262456974,0.4198291252946279,0.03358187114396422,0.35573997097456656,0.0334466436583965,0.09030629383481836
LMY,0.5772578135736492,0.3429966244521575,0.3883577736808109,0.8027953615172394,0.7610043355053486,0.9197843884090847,0.6506218611587726,0.332548908934881,0.5851746857299532,0.6514732780793245
LIC,0.0039529006371587,0.16780175367404376,0.030104983504620035,0.06498434514007054,0.11113873272254854,0.2687795613829542,0.03358187114396422,0.2891362440847269,0.0334466436583965,0.05774701986514957
LMC,0.11858025853751689,0.22849702169016495,0.030104983504620035,0.25460294587351,0.2547539430870806,0.2871201726200306,0.03358187114396422,0.37906051904312943,0.08250070524415978,0.17012783202075932
MEA,0.06831751073744402,0.7144242499729702,0.030104983504620035,0.05946536646748791,0.030498975136825125,0.0026734091805615014,0.03358187114396422,0.43736742767989967,0.07124900630053572,0.02736847122093236
MNA,0.037830952595733394,0.6322602263741002,0.030104983504620035,0.03867312132916169,0.026356880653127815,0.0014538179732978035,0.03358187114396422,0.3896272880355875,0.039542222126372525,0.01826754479367118
TMN,0.03777006978894671,0.6322602263741002,0.030104983504620035,0.03867312132916169,0.026356880653127815,0.0014538179732978035,0.03358187114396422,0.392914468602863,0.03927699215012345,0.01826754479367118
MIC,0.5731380570503265,0.35602025522008673,0.3777000128757042,0.7383989330601257,0.6507707478026181,0.6510163537449271,0.6383108685270461,0.33731929926981746,0.5785987661353074,0.5942945691795194
NAC,0.1559943334342297,0.40687191663806876,0.3866650390781514,0.07570277519313619,0.10219996793845788,0.09404939002162377,0.13451099842059433,0.03959938547260175,0.2588344695375141,0.13771801126794547
INX,0.03318096531828985,0.255375255449984,0.030104983504620035,0.03970575354082239,0.03972578074386224,0.046786847352324114,0.03358187114396422,0.1845781022413967,0.0334466436583965,0.03608969808606358
OED,0.33956939011358606,0.33487725260861,0.6231998896292823,0.19162749235120466,0.24388895921037637,0.14919935263062176,0.34601165123179795,0.0827259667865778,0.4023860333930774,0.3034137645126056
OSS,0.005338032304860302,0.6267105252802072,0.030104983504620035,0.00972624380256358,0.003979085165982796,0.016839005418662678,0.03358187114396422,0.25072667726966985,0.0334466436583965,0.007005008909489158
