CountryCode,SH.DTH.COMM.ZS,SH.MLR.INCD.P3,SH.TBS.INCD,SP.DYN.LE00.IN
ARB,0.39319215004496777,0.05543812200639853,0.09804244066047473,0.706847433415706
CSS,0.2170020241750697,0.05543812200639853,0.09804244066047473,0.7510882767278838
CEB,0.029336878905757036,0.05543812200639853,0.09804244066047473,0.7955686611019996
EAR,0.517158640738222,0.0480590299080942,0.09804244066047473,0.6499461534013564
EAS,0.18614415757151484,0.013059228208989433,0.12925696594427244,0.7755566873722142
EAP,0.19460047273021808,0.01310262960148478,0.14009287925696595,0.7581696670517982
TEA,0.19116178210240517,0.013114180892408041,0.09804244066047473,0.7594439681330811
EMU,0.04509361013628672,0.05543812200639853,0.09804244066047473,0.8938208879896075
ECS,0.06049227998439626,0.05543812200639853,0.05108359133126935,0.8016851632046608
ECA,0.06634871384678452,0.05543812200639853,0.09752321981424149,0.706956255539709
TEC,0.06362477493138594,0.05543812200639853,0.09804244066047473,0.7163432295593724
EUU,0.05278460835625715,0.05543812200639853,0.09804244066047473,0.8740793367610404
FCS,0.7707429028685007,0.1832465795593584,0.09804244066047473,0.505066689404547
HPC,0.865565873848858,0.2341813456358122,0.09804244066047473,0.4322400776467155
HIC,0.06745999203371497,0.05543812200639853,0.01393188854489164,0.8821829626901153
IBD,0.2874341850131071,0.02036216355785072,0.09804244066047473,0.7165470632089371
IBT,0.4437060117964529,0.09127259627822172,0.09804244066047473,0.6706518565623187
IDB,0.8095583113882954,0.17129229964488568,0.09804244066047473,0.4873336730968051
IDX,0.8001719262855665,0.20999985113273809,0.09804244066047473,0.509910922607577
IDA,0.8034282402082555,0.1958480094875405,0.09804244066047473,0.5024086898088144
LTE,0.11481093157377806,0.0039892254953976395,0.09804244066047473,0.7691722213808603
LCN,0.23204658629055228,0.022211636073628947,0.04256965944272446,0.7738279106921112
LAC,0.23706784416112778,0.022211636073628947,0.04411764705882353,0.7700356190009715
TLA,0.23567314760873032,0.022211636073628947,0.09804244066047473,0.7710848995567696
LDC,0.8154689144991096,0.20443094532869038,0.09804244066047473,0.49463793005941975
LMY,0.44736270085205937,0.09095181958018725,0.1586687306501548,0.6692858182548359
LIC,0.8657400690091535,0.23377369065191383,0.23916408668730652,0.43469730701968334
LMC,0.5614418702290388,0.07457829854680643,0.21594427244582043,0.6196580683374049
MEA,0.24731449176158324,0.05543812200639853,0.03560371517027864,0.7439731965594554
MNA,0.2550720502828813,0.05543812200639853,0.03869969040247678,0.7343346022620658
TMN,0.2550720502828813,0.05543812200639853,0.09804244066047473,0.7340552969694126
MIC,0.3788786459684942,0.05762157105250259,0.15092879256965944,0.6908617546729375
NAC,0.05892810096574825,0.05543812200639853,0.005108359133126935,0.8693714558410613
INX,0.3237034303778456,0.05543812200639853,0.09804244066047473,0.6563219762129199
OED,0.07548689402607225,0.05543812200639853,0.09804244066047473,0.8725141151665875
OSS,0.6501802409618426,0.05543812200639853,0.09804244066047473,0.5827298671495151
PSS,0.25683730402336774,0.05543812200639853,0.09804244066047473,0.6901993006752004
PST,0.06262756271442206,0.05543812200639853,0.09804244066047473,0.8776773502469692
PRE,0.8911888669141277,0.23238834530099425,0.09804244066047473,0.40624606192346524
SST,0.5618907103314129,0.05543812200639853,0.09804244066047473,0.6268414852228086
SAS,0.5593163869694723,0.025009469731567664,0.21284829721362228,0.621476572215474
TSA,0.5593163869694723,0.025009469731567664,0.09804244066047473,0.621476572215474
SSF,0.8870824131843535,0.2426828527304216,0.26625386996904027,0.4027927245888523
