CountryCode,SH.DTH.COMM.ZS,SH.MLR.INCD.P3,SH.TBS.INCD,SP.DYN.LE00.IN
ARB,0.3284776456376039,0.04339276254600227,0.09527476780185755,0.7289265161109088
CSS,0.1900402379863058,0.04339276254600227,0.09527476780185755,0.7670954648211847
CEB,0.027151293053627224,0.04339276254600227,0.09527476780185755,0.8153842729593542
EAR,0.4594126786313432,0.03538655476925612,0.09527476780185755,0.6789068419361223
EAS,0.15305123375591484,0.011869036379371914,0.11996904024767802,0.8048658225833255
EAP,0.15684602962143096,0.011911518783217978,0.12925696594427244,0.7886928324636033
TEA,0.1575556692153084,0.01209952440280649,0.09527476780185755,0.7896502842643842
EMU,0.04607239405374168,0.04339276254600227,0.09527476780185755,0.9141851837080158
ECS,0.055136132595362826,0.04339276254600227,0.04721362229102167,0.8205891512329929
ECA,0.06071815745969291,0.04339276254600227,0.09210526315789473,0.7211164936510166
TEC,0.05863317962388207,0.04339276254600227,0.09527476780185755,0.7311649981882187
EUU,0.04711067781449962,0.04339276254600227,0.09527476780185755,0.8954133492163228
FCS,0.7244939150587096,0.17507259811730672,0.09527476780185755,0.5369798566259198
HPC,0.8174454970992115,0.18717068788307467,0.09527476780185755,0.48819098141415096
HIC,0.06688765764838749,0.04339276254600227,0.013157894736842105,0.9013138361188547
IBD,0.2570124677509742,0.02201192618893027,0.09527476780185755,0.743686353193254
IBT,0.4008723269433342,0.08156256122581448,0.09527476780185755,0.6986994249456807
IDB,0.7644828419958646,0.16291611878032566,0.09527476780185755,0.5165990430642022
IDX,0.7385246271600026,0.16485781083457496,0.09527476780185755,0.5574231764255525
IDA,0.7479661388324994,0.16415638693373408,0.09527476780185755,0.5439566956676536
LTE,0.09024230082582452,0.0020516786560891443,0.09527476780185755,0.8003660012611393
LCN,0.1966161341683432,0.01444261546420741,0.037925696594427245,0.7993699455729867
LAC,0.20132341270328644,0.01444261546420741,0.03869969040247678,0.7959974560295641
TLA,0.19917106398428647,0.01444261546420741,0.09527476780185755,0.7968264098699616
LDC,0.7567638427755032,0.1589650060252171,0.09527476780185755,0.5464945918452793
LMY,0.4030529147214516,0.08124957895637795,0.1540247678018576,0.6975888951808418
LIC,0.8132642007420477,0.18175232732271396,0.22213622291021673,0.4925032410168607
LMC,0.5081327131863898,0.07237145845599254,0.21052631578947367,0.6490905837339473
MEA,0.1940085655118374,0.04339276254600227,0.03018575851393189,0.7674377370775296
