CountryCode,EG.USE.ELEC.KH.PC,EG.ELC.HYRO.ZS,EG.ELC.NUCL.ZS,EG.ELC.FOSL.ZS,EG.ELC.RNWX.ZS,EG.USE.COMM.GD.PP.KD,EG.USE.COMM.FO.ZS,EG.ELC.RNEW.ZS,EG.FEC.RNEW.ZS
ARB,0.042859636603838354,0.033178121601092,0.0,0.9564915171587041,0.004192243659676875,0.09203100151819962,0.965920838439968,0.0359163850508694,0.04257931590252024
CSS,0.052507487207029954,0.18165389997628856,0.04632885655435387,0.4431705876837556,0.05161783018459074,0.2596294762929694,0.969359136584334,0.0944761728765285,0.09603642110640077
CEB,0.07448848802258508,0.0787720138380366,0.2549282275149607,0.64631404440455,0.1167363277627263,0.09057380660858773,0.784674555781947,0.149626454615149,0.15205644838039778
EAR,0.01975400136931522,0.154127212833931,0.021566869905430358,0.796090890256458,0.04395456067783104,0.09306619489733763,0.795212532053594,0.184442532955228,0.2658405713488502
EAS,0.06170895544970965,0.138110279774149,0.048004319512136004,0.788228029103788,0.04766824970137021,0.12223634509498064,0.86770333173201,0.16828246817007902,0.16878792143866764
EAP,0.04940528277466486,0.170676273588026,0.021371324712423468,0.779405243008792,0.0456843532513556,0.13792479831863913,0.857182644700047,0.199770597966898,0.20032418669013716
TEA,0.049886099816270804,0.168888400551452,0.021443382300173296,0.781029002248153,0.04583838695481116,0.13792479831863913,0.857243495176664,0.19807970020869298,0.20064442544987415
EMU,0.12091531522506607,0.0983275336142712,0.36727943549988756,0.45635967551589196,0.23768818103785666,0.07207931842558854,0.716597104165842,0.242595076285282,0.14611568549952797
ECS,0.10053628603920726,0.15783723723204798,0.2766024813434936,0.531025544046394,0.13852504103589586,0.09311714242147442,0.797419893609553,0.242357978913006,0.1169712624585269
ECA,0.07746466993205096,0.17136208750789803,0.1901752206716488,0.6686246040798219,0.011848244177754317,0.14394993402556408,0.8926066678145049,0.178553513960097,0.061329805291515736
TEC,0.07690774294737938,0.159293686850288,0.17571924532631503,0.68582743603062,0.022441985013036955,0.13773191670277388,0.89384708685442,0.172915104694261,0.06539510334941406
EUU,0.11197503010294627,0.102813513903187,0.3397024950997241,0.487004743830984,0.21812660859474836,0.07325061770002937,0.733783516354586,0.235207937873783,0.14650195687851425
FCS,0.0078333925166197,0.233357192200348,0.0,0.6428147837500301,0.001719787057767049,0.10344959764196379,0.5690669559003659,0.274250900314275,0.5157803242289898
HPC,0.0033759634055519987,0.5024400913027101,0.0,0.240922571141364,0.03313893257801545,0.1691729391127395,0.20594646951423598,0.663226287068307,0.7955919321703908
HIC,0.16682292981761154,0.117134236867502,0.22220839201029396,0.629723194775455,0.11237422255904844,0.0923094878067766,0.8180750130324461,0.18558304553361998,0.10597741641774842
IBD,0.04056727172853958,0.194499543755654,0.05300701331188742,0.733151966123464,0.04601995138504694,0.11782846700659674,0.844419880695192,0.22266992900566698,0.19518383086908342
IBT,0.033251435627880264,0.200382215580366,0.05107418358887246,0.72245253066216,0.04458685225728245,0.11817480797389653,0.80884753293517,0.23044405768418802,0.24694411461304522
IDB,0.007032199943700148,0.28227641602989,0.026111748935582497,0.658558329724737,0.015326360402665077,0.12290605465844076,0.446870884287437,0.302260268848742,0.6245090667171239
IDX,0.004632482316727282,0.384785200987525,0.0,0.424834934799041,0.01548418282165439,0.12201642238306087,0.327394465833068,0.501074552459203,0.7217924834204765
IDA,0.005568814632670063,0.341242848936405,0.01126705439231203,0.526446409815497,0.01544383129364212,0.1225073561180781,0.39177329683581497,0.41115199070904096,0.6723237047779319
LTE,0.06168937768085239,0.209658967907776,0.049675069714697394,0.713254314850315,0.04527263454298009,0.13344791108735363,0.861653995198961,0.23831379874897599,0.1714594203041279
LCN,0.03818580868497273,0.501256936444593,0.025828611486239234,0.410350208697348,0.07841256081266167,0.0745113992276652,0.743807425505843,0.548810321742821,0.27908020422171964
LAC,0.03695793278916981,0.525436878551948,0.028015478467998137,0.40340181908271705,0.07750410592460506,0.07284836295867123,0.7397785938142271,0.572602104688866,0.280128173696918
TLA,0.0384315392398219,0.517171686013373,0.026652546273272303,0.410788287641971,0.08023695959349082,0.0745113992276652,0.7412409925949229,0.5660089102397481,0.28217013735009994
LDC,0.003095410661380995,0.385137412204221,0.0,0.416473127930303,0.0030126782141026804,0.11791249753784165,0.272341706256513,0.516823296070418,0.7650955876458095
LMY,0.03274392654864272,0.20255146630270598,0.05204367673926831,0.7201977762030021,0.04242071933067456,0.1188817685833659,0.8079721384855639,0.23147386416823199,0.24801099666206708
LIC,0.049799474990225794,0.18165389997628856,0.04632885655435387,0.4431705876837556,0.05161783018459074,0.08443775205626013,0.18895643730554798,0.72223452591514,0.8107035851064004
LMC,0.012915242527302322,0.158906570092989,0.06758312237553253,0.7423756951009249,0.057280000710951885,0.09490258492899692,0.6633582260185931,0.19953483355711502,0.4115110285905299
MEA,0.049636245592050474,0.0297441228172772,0.0018364177958588926,0.962444204971324,0.0040937331864792864,0.10078886716000798,0.9857033305741529,0.0323265890258656,0.018525337040723452
MNA,0.029501960244062025,0.0554007165622711,0.0034234721221469908,0.930125137257079,0.0064709444110662324,0.09388853977405863,0.978625896310662,0.059701572223463895,0.027277922823400965
