CountryCode,SN.ITK.DFCT,NY.GDP.MKTP.KD.ZG,SH.XPD.TOTL.ZS,AG.PRD.LVSK.XD,SI.POV.NAGP
ARB,0.12750272981957517,0.589952531638012,0.15918547063533908,0.024230046541883245,0.05728745875268106
CSS,0.12147528079320823,0.5045193617810668,0.2099463412845439,0.0369853004903096,0.05728745875268106
CEB,0.1511339024793355,0.547718102628015,0.24716771291581385,0.07373223551268837,0.05728745875268106
EAR,0.22601533177877567,0.5386855941082607,0.20628987579429345,0.03016157712261181,0.05728745875268106
EAS,0.23791864188238013,0.5439971189875862,0.27149688463080907,0.017848885407751647,0.05728745875268106
EAP,0.2461128050869555,0.5775511452961717,0.15840751394284383,0.01037573300580475,0.05728745875268106
TEA,0.2428285385563236,0.577551145296172,0.15842950249886242,0.010197368113443657,0.05728745875268106
EMU,0.1511339024793355,0.5320774513339175,0.38514487358133653,0.06935888936191917,0.05728745875268106
ECS,0.1511339024793355,0.5261689823525946,0.3535894001623871,0.07333147842437869,0.05728745875268106
ECA,0.1511339024793355,0.5025525531127438,0.21472359473780936,0.06875793427447606,0.05728745875268106
TEC,0.1511339024793355,0.5025525531127438,0.21662869220593528,0.06887623272244282,0.05728745875268106
EUU,0.1511339024793355,0.5263735412036987,0.36135154128225566,0.07381278640932176,0.05728745875268106
FCS,0.4723169192179623,0.6395770430537124,0.18560272824020305,0.03406032924661513,0.05728745875268106
HPC,0.46831982581801196,0.5115790314917062,0.17581897427723828,0.036852226853816984,0.05728745875268106
HIC,0.1511339024793355,0.526200741379995,0.43041015643721797,0.05892581527647221,0.05728745875268106
IBD,0.19543893403888013,0.5539442718530116,0.2144579601320255,0.022613373077737996,0.05728745875268106
IBT,0.23203588343082876,0.5527179045796904,0.2096304075615028,0.023593680645937386,0.05728745875268106
IDB,0.23087393614737156,0.5597489014771796,0.12878680592191571,0.026235659968393294,0.05728745875268106
IDX,0.4453528867139092,0.5133536289562896,0.1527330013620643,0.03297060188597357,0.05728745875268106
IDA,0.3687976898856867,0.5398877152062834,0.14262864332366632,0.03003610822016956,0.05728745875268106
LTE,0.2181024396193733,0.5829663479565373,0.21077672427610067,0.018087269128414345,0.05728745875268106
LCN,0.1559324838710024,0.5658079400245062,0.26454524523023654,0.030553671090831187,0.05728745875268106
LAC,0.15968144693184197,0.5661239062057545,0.2643945159752203,0.030243795006905574,0.05728745875268106
TLA,0.15715564215719383,0.5674681960716911,0.26497377355722773,0.029860032582647578,0.05728745875268106
LDC,0.4724841408422568,0.5181469991569121,0.13338875091180274,0.03362945505181294,0.05728745875268106
LMY,0.23376631745580653,0.5518629151580196,0.20824651432227062,0.02223664819395464,0.05728745875268106
LIC,0.51005909724406,0.5175293290970364,0.17300122412605734,0.041348188702680554,0.05728745875268106
LMC,0.23639498933231334,0.5622323583229567,0.15324308430890385,0.023644774022779973,0.05728745875268106
MEA,0.09046297595208219,0.5312742414946009,0.18246230654676343,0.021193329636264583,0.05728745875268106
MNA,0.09706309722666798,0.45725639299124937,0.1964800702799349,0.021567489717368202,0.05728745875268106
TMN,0.09706309722666798,0.45725639299124937,0.1964800702799349,0.021567489717368202,0.05728745875268106
MIC,0.21129067608026542,0.5522057163080736,0.20883747379456336,0.021410114833048784,0.05728745875268106
NAC,0.1511339024793355,0.5142880577294255,0.568859345818118,0.049732885305917976,0.05728745875268106
INX,0.1511339024793355,0.5199619246556162,0.21385127170046417,0.04823154416752694,0.05728745875268106
OED,0.1511339024793355,0.5253495930114971,0.42828401900660257,0.057974977523851765,0.05728745875268106
OSS,0.2893815683912072,0.5631103842428081,0.1847201470601686,0.05355196077074007,0.05728745875268106
PSS,0.08512845713499897,0.5486769880296839,0.21522682326531206,0.048755962743997475,0.05728745875268106
PST,0.1511339024793355,0.523993602427679,0.438062986709586,0.059811061162238895,0.05728745875268106
PRE,0.3156596813211746,0.5548213240154964,0.1446594723738311,0.036149084602985056,0.05728745875268106
SST,0.228927257205363,0.5515523895790624,0.19195743730808262,0.049282577334196644,0.05728745875268106
SAS,0.23076160399958903,0.5680084025671611,0.14970741760484702,0.02440502868889473,0.05728745875268106
TSA,0.23076160399958903,0.5680084025671611,0.14970741760484702,0.02440502868889473,0.05728745875268106
SSF,0.3574815740717414,0.547361269676306,0.2254757235521591,0.03822944207499321,0.05728745875268106
SSA,0.3574815740717414,0.5474190866501936,0.22554841708159235,0.038227586573017454,0.05728745875268106
TSS,0.3574815740717414,0.5473612696763063,0.2254757235521591,0.03822944207499321,0.05728745875268106
UMC,0.18390389073404112,0.5492439501078143,0.2252781136648492,0.020498120306137374,0.05728745875268106
WLD,0.22882607339290922,0.5306861134455011,0.39043919783980585,0.03701650051270983,0.05728745875268106
AFG,0.5273972602739726,0.6067695301787417,0.34609565076861865,0.05115575327483986,0.147005444646098
ALB,0.1511339024793355,0.43488126200502203,0.2603071075409516,0.027851557039363862,0.06715063520871144
DZA,0.10445205479452055,0.5207491219434712,0.12931480518393312,0.02343576544499173,0.05728745875268106
ASM,0.1511339024793355,0.510873531314771,0.21385127170046417,0.08963152398259996,0.05728745875268106
AND,0.1511339024793355,0.5324959944903284,0.2378348062598358,0.04823154416752694,0.05728745875268106
AGO,0.672945205479452,0.5117151786926889,0.0960934839464811,0.040827570327854015,0.05728745875268106
ATG,0.1511339024793355,0.5818047042509434,0.15942532871671797,0.06478961261090872,0.05728745875268106
ARG,0.010273972602739725,0.5485909449802925,0.40028525160091477,0.05843317517617939,0.05728745875268106
ARM,0.22602739726027396,0.5630723116942887,0.2601887101448361,0.053474660592554825,0.14156079854809436
ABW,0.1511339024793355,0.5111792772826571,0.21385127170046417,0.04823154416752694,0.05728745875268106
AUS,0.1511339024793355,0.539484617186418,0.34657099767092514,0.053005945283654994,0.05728745875268106
AUT,0.1511339024793355,0.5285428020672627,0.4406112711200348,0.06612175085725562,0.05728745875268106
AZE,0.3184931506849315,0.6061460298341786,0.18526265790930546,0.058992344316621294,0.05728745875268106
BHS,0.1511339024793355,0.5680032750359671,0.21070221404172249,0.023230188555123384,0.05728745875268106
BHR,0.1511339024793355,0.5509619450438622,0.13025902692705563,0.09984458387125952,0.05728745875268106
BGD,0.3219178082191781,0.5209854881435382,0.0742932663185728,0.02623161114720127,0.22686025408348456
BRB,0.04965753424657534,0.4868649932816305,0.20819206066446022,0.05258656842832356,0.05728745875268106
BLR,0.1511339024793355,0.5622439708464134,0.254288296290424,0.06042315947010501,0.05728745875268106
BEL,0.1511339024793355,0.5510121169089595,0.3485807467438889,0.0816469175801133,0.05728745875268106
BLZ,0.0702054794520548,0.6398306665151218,0.15237640018560003,0.019916289090445606,0.05728745875268106
BEN,0.2791095890410959,0.5703763220642781,0.1695413714962879,0.04673996168046773,0.17241379310344826
BMU,0.1511339024793355,0.5800029793964173,0.21385127170046417,0.08124398687597134,0.05728745875268106
BTN,0.1511339024793355,0.6042941532308991,0.2913788881954469,0.053326645231849615,0.041742286751361164
BOL,0.4212328767123288,0.5028372426271012,0.2325577289516441,0.03314721772237252,0.7241379310344829
BIH,0.1511339024793355,0.5597589518949864,0.2997089724475513,0.0557688986834856,0.05728745875268106
BWA,0.4315068493150685,0.6134926024767647,0.18398299344672694,0.04984828425527715,0.05728745875268106
BRA,0.1643835616438356,0.5896700064128233,0.2968434422499492,0.018995304623835405,0.05728745875268106
VGB,0.1511339024793355,0.5199619246556162,0.21385127170046417,0.0563280678239275,0.05728745875268106
BRN,0.030821917808219176,0.4562436522690998,0.10871661237173123,0.012827997927784949,0.05728745875268106
BGR,0.1511339024793355,0.4386772422496087,0.2514812622424741,0.1813681553174518,0.05728745875268106
BFA,0.3065068493150685,0.5208010746481679,0.20364471621903554,0.013707867016421483,0.17059891107078037
BDI,0.1511339024793355,0.5224095208455957,0.1998238541664639,0.08742773972321127,0.4500907441016334
CPV,0.2089041095890411,0.5199337438083678,0.19194531159832126,0.008379314031033886,0.05728745875268106
KHM,0.4143835616438356,0.5868247494253679,0.24180952499297206,0.005164091473492915,0.07985480943738657
CMR,0.3972602739726027,0.49792088764344605,0.17619427339652644,0.030861202707036482,0.2558983666061706
CAN,0.1511339024793355,0.5321140405905744,0.3745222254236884,0.04233239316169033,0.05728745875268106
CYM,0.1511339024793355,0.5199619246556162,0.21385127170046417,0.18434490868274547,0.05728745875268106
CAF,0.5804794520547946,0.47710180619702874,0.16465619831795447,0.01786874326735685,0.05728745875268106
TCD,0.5154109589041096,0.46410487398778,0.26128552076216877,0.04799809224646202,0.352087114337568
CHI,0.1511339024793355,0.5624646530114582,0.21385127170046417,0.04823154416752694,0.05728745875268106
CHL,0.05650684931506849,0.580356643862023,0.26691390730586184,0.025902688123411916,0.05728745875268106
CHN,0.2226027397260274,0.5788662159052926,0.18176396969026662,0.008033944856055061,0.05728745875268106
COL,0.11815068493150685,0.5481472592692442,0.24376600820926486,0.03236602554087279,0.2686025408348457
COM,0.1511339024793355,0.5563742869666283,0.13246676730164444,0.07146674999383268,0.05728745875268106
COD,0.1511339024793355,0.5323815618253162,0.032606589015537896,0.06054650560402601,0.05728745875268106
COG,0.5051369863013698,0.6602914095620144,0.06474230537740852,0.02753908016676397,0.2976406533575317
CRI,0.059931506849315065,0.5204284582251918,0.30140551748795236,0.0355648019472243,0.13793103448275862
CIV,0.1541095890410959,0.42343311847138726,0.2482440801510245,0.04072067034512248,0.29038112522686027
HRV,0.1511339024793355,0.545407911304607,0.326997775167437,0.05626228321916963,0.05728745875268106
CUB,0.10273972602739725,0.47403028431938055,0.2512997836688711,0.12887204072067032,0.05728745875268106
CUW,0.1511339024793355,0.5199619246556162,0.21385127170046417,0.04823154416752694,0.05728745875268106
CYP,0.1511339024793355,0.561856677602979,0.2372423965193351,0.024726788313364962,0.05728745875268106
CZE,0.1511339024793355,0.5497702846404265,0.2630424077987403,0.07649104918221512,0.05728745875268106
DNK,0.1511339024793355,0.510199379248678,0.37596745933644143,0.05747107533159552,0.05728745875268106
DJI,0.8082191780821918,0.5176478716207265,0.2365300687725581,0.03220156402897812,0.05728745875268106
DMA,0.1511339024793355,0.6323272786868934,0.1855465613179363,0.03536744813295069,0.05728745875268106
DOM,0.3955479452054795,0.5802085178919704,0.2435569195780077,0.027185487916190413,0.05728745875268106
ECU,0.18664383561643835,0.5449207375204868,0.12408951904354219,0.022786142473007753,0.22504537205081668
EGY,0.030821917808219176,0.5971281296916113,0.22692028644538406,0.009489429236322969,0.05728745875268106
SLV,0.14897260273972604,0.41669356840398897,0.3509364450435619,0.03952832438388606,0.05728745875268106
GNQ,0.1511339024793355,0.49963329641174253,0.09351798078528975,0.038821139882738935,0.05728745875268106
ERI,0.1511339024793355,0.4881738496626149,0.17407967134111446,0.06469093570377192,0.05728745875268106
EST,0.1511339024793355,0.6017398835334355,0.21417881127946278,0.061360590087904676,0.05728745875268106
ETH,0.833904109589041,0.5367845153433788,0.17074785020377273,0.045399600358526096,0.13611615245009073
FRO,0.1511339024793355,0.5199619246556162,0.21385127170046417,0.06903271961779144,0.05728745875268106
FJI,0.053082191780821915,0.5009181125700275,0.1472916994727736,0.0485983767648776,0.05728745875268106
FIN,0.1511339024793355,0.5588398827775283,0.30590000747466056,0.08552820926082773,0.05728745875268106
FRA,0.1511339024793355,0.527355819608721,0.42688130040581246,0.07358008042167931,0.05728745875268106
PYF,0.1511339024793355,0.5182168366749624,0.21385127170046417,0.050621253361182145,0.05728745875268106
GAB,0.053082191780821915,0.535347222816707,0.10091840791805608,0.056180052463222295,0.176043557168784
GMB,0.17636986301369864,0.5661378322726536,0.1352022753887795,0.05339242983660749,0.5009074410163339
GEO,0.15753424657534246,0.5521072844700533,0.29265811711588724,0.07098981160933812,0.05728745875268106
DEU,0.1511339024793355,0.5258701047289988,0.4424375054598995,0.08447565558470178,0.05728745875268106
GHA,0.2191780821917808,0.5181074515957685,0.10607543419025328,0.043434285291384676,0.19419237749546278
GIB,0.1511339024793355,0.5199619246556162,0.21385127170046417,0.04823154416752694,0.05728745875268106
GRC,0.1511339024793355,0.519809154561481,0.32404229936389717,0.07450928796388424,0.05728745875268106
GRL,0.1511339024793355,0.5860671056794817,0.21385127170046417,0.07290578822291112,0.05728745875268106
GRD,0.1511339024793355,0.5097703666581735,0.2777612400113429,0.06414821271451948,0.05728745875268106
GUM,0.1511339024793355,0.5434858754223117,0.21385127170046417,0.14308151534837057,0.05728745875268106
GTM,0.2345890410958904,0.5453456365766228,0.21276839706699713,0.029718195199368466,0.05728745875268106
GIN,0.3458904109589041,0.5500181796756588,0.12775951261334956,0.024628111406228156,0.3284936479128856
GNB,0.3458904109589041,0.382057872006443,0.19780796205569012,0.03827019381789176,0.05728745875268106
GUY,0.13013698630136986,0.5285627183465528,0.24096608249305956,0.04339316991341101,0.05728745875268106
HTI,0.9383561643835616,0.5214072615080702,0.25094664610322004,0.04217615472539039,0.4373865698729582
HND,0.21746575342465754,0.5197375009280469,0.2778325931755486,0.03048294122967872,1.0
HKG,0.1511339024793355,0.5979312062041622,0.21385127170046417,0.07005238099153845,0.05728745875268106
HUN,0.1511339024793355,0.5490098504433532,0.2982558419664666,0.11827249627905827,0.05728745875268106
ISL,0.1511339024793355,0.5618125768412566,0.4032329491899647,0.07987895632724551,0.05728745875268106
IND,0.20376712328767124,0.5699957628635872,0.1659919752838093,0.024578772952659752,0.06715063520871144
IDN,0.1917808219178082,0.5960409197621358,0.05779648813360142,0.019850504485687735,0.047186932849364795
IRN,0.0547945205479452,0.3352814818564019,0.17597068121206727,0.02169247341890814,0.05728745875268106
IRQ,0.285958904109589,0.7192454333588197,0.15982042934713833,0.09144882368903617,0.06896551724137931
IRL,0.1511339024793355,0.5397075434784966,0.24951708886694984,0.062018436135483385,0.05728745875268106
IMN,0.1511339024793355,0.5488826408471223,0.21385127170046417,0.04823154416752694,0.05728745875268106
ISR,0.1511339024793355,0.5711179257493105,0.3016504531308447,0.029381049099984374,0.05728745875268106
ITA,0.1511339024793355,0.5426124283410637,0.3387867050012425,0.06666447384650807,0.05728745875268106
JAM,0.09246575342465753,0.4668674860012446,0.23916145199008026,0.032851187000962095,0.05728745875268106
JPN,0.1511339024793355,0.537539460429831,0.3207746586745265,0.06803772747082863,0.05728745875268106
JOR,0.07876712328767123,0.6716822908123965,0.4212076989071899,0.012153705729016764,0.05989110707803993
KAZ,0.046232876712328765,0.5953776049543673,0.1610955831080943,0.05918147505530018,0.1306715063520871
KEN,0.3801369863013699,0.5605208247785048,0.185827212836407,0.025943803501385587,0.29038112522686027
KIR,0.05136986301369863,0.3774599105499575,0.34864335876674707,0.04067133189155407,0.05728745875268106
PRK,0.5017123287671232,0.5199619246556162,0.21385127170046417,0.053598006726475834,0.05728745875268106
KOR,0.018835616438356163,0.5001078328942402,0.16420421777794686,0.019118650757756414,0.05728745875268106
XKX,0.1511339024793355,0.5641759081272301,0.21385127170046417,0.04823154416752694,0.05728745875268106
KWT,0.025684931506849314,0.34343338416602215,0.08293902488462811,0.033969525281845915,0.05728745875268106
KGZ,0.16095890410958905,0.5614387956616939,0.18556326199185935,0.07339094968300043,0.1306715063520871
LAO,0.511986301369863,0.5697369656539637,0.1256603917138737,0.016577720398983625,0.09437386569872959
LVA,0.1511339024793355,0.5589874272937397,0.24839036502619963,0.06639311235188183,0.05728745875268106
LBN,0.017123287671232876,0.733985205874664,0.47834369259578285,0.03728342474652369,0.12159709618874773
LSO,0.1523972602739726,0.4914640736532723,0.2915189651749066,0.061048113215304775,0.52994555353902
LBR,0.4657534246575342,0.48025177753482323,0.24407631778027,0.04709355393104128,0.05728745875268106
LBY,0.1511339024793355,0.544676628153291,0.12546281465069525,0.03421621754968793,0.05728745875268106
LIE,0.1511339024793355,0.5536182299472987,0.21385127170046417,0.047850076885756807,0.05728745875268106
LTU,0.1511339024793355,0.5459394656557521,0.26988715322864015,0.06150038237301515,0.05728745875268106
LUX,0.1511339024793355,0.5211655740631351,0.31813459491282386,0.08616138608162224,0.05728745875268106
MAC,0.1511339024793355,0.580306924694592,0.21385127170046417,0.052709914562244574,0.05728745875268106
MKD,0.1511339024793355,0.5518825514853023,0.367528132121185,0.07047175784686988,0.05728745875268106
MDG,0.398972602739726,0.5208747302639987,0.204662537482283,0.0643949049823615,0.05728745875268106
MWI,0.3698630136986301,0.5175694481091883,0.25149374951962544,0.035285217377003346,0.337568058076225
MYS,0.02226027397260274,0.5758638303452365,0.10791616971624308,0.012902005608137554,0.05728745875268106
MDV,0.12157534246575342,0.4468996652722254,0.3426928760296415,0.05621294476560122,0.05728745875268106
MLI,0.16267123287671234,0.4783675025616853,0.26205672055039986,0.035457901964492756,0.05728745875268106
MLT,0.1511339024793355,0.5725958393717256,0.28756422835760626,0.03942964747674925,0.05728745875268106
MHL,0.1511339024793355,0.5363686441728738,1.0,0.04823154416752694,0.05728745875268106
MRT,0.13184931506849315,0.5421253128739625,0.21295801649126148,0.05021009958144545,0.3448275862068965
MUS,0.0839041095890411,0.4308586870234095,0.14325247316164727,0.01598565895616278,0.05728745875268106
MEX,0.0547945205479452,0.5906829995891757,0.19983102735611388,0.034758940538940374,0.0027767695099818516
FSM,0.1511339024793355,0.5451878268142217,0.33727241351540127,0.07442705720793691,0.2686025408348457
MDA,0.1511339024793355,0.5316592745160348,0.27907772198706016,0.07186968069797466,0.07622504537205081
MCO,0.1511339024793355,0.528161533875415,0.119925107980175,0.04823154416752694,0.05728745875268106
MNG,0.5342465753424658,0.4878220168226378,0.19720241172483075,0.09472160777574026,0.20326678765880216
MNE,0.1511339024793355,0.5398787464314134,0.3105269832254089,0.0460081079525364,0.032667876588021776
MAR,0.07191780821917808,0.544369740463836,0.16205111616459505,0.02681544951442738,0.058076225045372055
MOZ,0.541095890410959,0.522483550562202,0.2558397953836669,0.034841171294887716,0.05728745875268106
MMR,0.7585616438356164,0.5799583554114591,0.05109535372888038,0.015015336035984175,0.05728745875268106
NAM,0.4143835616438356,0.531160148840613,0.25358611336155945,0.0810877484396714,0.05728745875268106
