CountryCode,AG.LND.TOTL.RU.K2,AG.LND.EL5M.RU.ZS,SP.RUR.TOTL,AG.LND.TOTL.UR.K2,AG.LND.EL5M.UR.ZS,SP.URB.TOTL
ARB,0.11850189509066372,0.009107922579490635,0.03938226776331563,0.05324828703445749,0.0036306152770496196,0.03733156917846141
CSS,0.003517339743000787,0.06754951868799978,0.0011263606444745485,0.0025739920270716064,0.012208720740989002,0.0006733758087839979
CEB,0.007419198775810835,0.02221524178809054,0.012291390843983683,0.019588030585955683,0.008358772912661128,0.016572817900424256
EAR,0.24435815601011365,0.018297091895607225,0.449757626226781,0.2468605840649938,0.0036555406255681625,0.2357167066689348
EAS,0.1976697805795439,0.022700124986647644,0.3506176444094642,0.19331157498332074,0.00978559627192305,0.20705703314473667
EAP,0.12356175844687464,0.02925995588824626,0.33882338542850476,0.14045178218188603,0.011575076028544217,0.16508410368121926
TEA,0.12249834947510103,0.029243416245854973,0.33607756548421286,0.13978249872119378,0.011639330409974696,0.1616921020246629
EMU,0.019455655492251835,0.034341519876259,0.025977324239035624,0.10764776856892572,0.041853788118469806,0.057920797388074874
ECS,0.19736948724344194,0.020523838364678703,0.08039152637197557,0.2373339129914057,0.006747370361614969,0.14603490779141873
ECA,0.16413545090087642,0.014095108633830355,0.042933901419972616,0.08581190782079369,0.0009052213773297537,0.06204205629646962
TEC,0.16662073925425186,0.01414208769018492,0.04725502838345935,0.0942160737421568,0.001058113777586827,0.0679051567993043
EUU,0.03071695349015172,0.033044293204974096,0.040955903203641085,0.15096840460184416,0.03445067920209382,0.08674911718604578
FCS,0.10977956009884927,0.010436395544702765,0.06456047581619374,0.023278842517374485,0.0013524605711588114,0.029986168478713375
HPC,0.12413925735861352,0.007912029823070333,0.10014471489023015,0.018300096611890557,0.0006469288646024421,0.03364226709061735
HIC,0.29392162419321827,0.02313229124354604,0.07160275056208315,0.48719339335623285,0.00872307263654222,0.20003560670278536
IBD,0.5495563813483777,0.016786815859262012,0.6634084476150002,0.4764769429188608,0.0043540080974633424,0.4305124914471891
IBT,0.7144547898526313,0.015731226662115738,0.8913514005047419,0.5226230106463278,0.0036110016022861168,0.508005764761688
IDB,0.03145171866243751,0.05464072116862736,0.07070041836350287,0.018752314079516347,0.03376496344325195,0.03014591122685488
IDX,0.13344668119568256,0.012554300656532198,0.15724253452623882,0.027393753647951997,0.0010735436395903466,0.04734688035962846
IDA,0.16489840418118692,0.012047024164425406,0.22794295288974167,0.04614606772746835,0.0010177708334107275,0.0774930324504911
LTE,0.34982557304740985,0.01690516018237321,0.32828127207435176,0.26521638642728773,0.00493851657750379,0.2313435136926442
LCN,0.16214747155594836,0.01712926373452491,0.0383264827954102,0.1273683795159628,0.002734461550557406,0.09805600449675124
LAC,0.1541402133506846,0.016797010572063027,0.03710545786048354,0.11922266232461773,0.0026553720299874093,0.09292446857396126
TLA,0.16112442380853303,0.015790960764341597,0.03735838137330341,0.12195828790795951,0.0025755649072432044,0.09490424482286448
LDC,0.1344683129009806,0.011199221290707195,0.1481607949007156,0.019783794748437854,0.0008745186630801508,0.04037489659400859
LMY,0.7056219106040871,0.015964998878615525,0.8897528840289233,0.5113422016470374,0.0036101638842579225,0.5040670065254671
LIC,0.07779911000165049,0.05464072116862736,0.09353747075773233,0.01094377108947371,0.03376496344325195,0.02683599031293531
LMC,0.16972298319253804,0.023847968546631865,0.46160359588063843,0.14143720302913287,0.004319243573762707,0.19155438892960275
MEA,0.09519423492135393,0.010820955025135866,0.03884727224924505,0.07199864087386953,0.004663387685493196,0.046050011181441114
MNA,0.07435659782272877,0.011039507656800965,0.037025936611292415,0.05322860030035513,0.003868498009260768,0.03860052941923805
TMN,0.0743252449964039,0.01104656464979266,0.03678428371752402,0.052540740418546124,0.0038698212602849627,0.038078315392083985
MIC,0.6282792571589985,0.016914007674117347,0.7962154132711909,0.5018628355542907,0.003966735774121369,0.47723077534852404
NAC,0.15773298905830435,0.024441845897795824,0.019296567218669153,0.25586208177896724,0.004621425803507622,0.06147871089113237
INX,0.03855609279622605,0.05464072116862736,0.03981400077373474,0.03395709864256635,0.03376496344325195,0.026665603725222305
OED,0.29117347991430764,0.022289875621221124,0.08292162443137664,0.4990797881792727,0.008381239147542938,0.2173973364203683
OSS,0.012213139578014938,0.014338088674533735,0.003107014918794206,0.004585129408115428,0.0020567909634118735,0.0025855509666180662
PSS,0.0005658490320664068,0.04614748624899166,0.00037927198185143277,0.0006877186168010443,0.009788517178256897,0.0001682738036576565
PST,0.2670780023904625,0.022120599009691475,0.07102159103136632,0.46113999955057977,0.008746517298948835,0.1936485549721798
PRE,0.1363090264837243,0.008029980894436687,0.11217680184084201,0.022776826812718486,0.0009469928838127125,0.04317199990852432
SST,0.01629633699921578,0.027079465426983716,0.004612647545120187,0.00784684005198808,0.004545328815055945,0.0034276823070752446
SAS,0.035041988211685464,0.03022442167770982,0.29710175218313406,0.07541421067995883,0.005237085813474751,0.09422117336867114
TSA,0.035041988211685464,0.03022442167770982,0.29710175218313406,0.07541421067995883,0.005237085813474751,0.09422117336867114
SSF,0.15484402249132195,0.005840340817742365,0.13677438936310818,0.038711199176514076,0.000548910882762622,0.051203568034062376
SSA,0.1548423411355327,0.00583397492776937,0.13676245052553587,0.038677443336154374,0.0005464665987354365,0.05119347086586895
TSS,0.15484402249132195,0.005840340817742365,0.13677438936310818,0.038711199176514076,0.000548910882762622,0.051203568034062376
UMC,0.4585562696433945,0.014479997174073628,0.3346118173905525,0.3604256325251592,0.0038429958653665667,0.2856761455549135
WLD,1.0,0.01810977014331716,0.9613556345910065,1.0,0.005142742294563406,0.7041028540922603
AFG,0.03855609279622605,0.05464072116862736,0.004666437808461212,0.03395709864256635,0.03376496344325195,0.0010616349320584923
ALB,0.0002387087943119564,0.08276789578335479,0.000530927199102653,0.00046548869922236855,0.01320140521778227,0.00031993221210771874
DZA,0.020445407058886877,0.0002967081548484671,0.00368736344169038,0.00831997781511694,0.000381956508668514,0.004639479559288165
ASM,7.796385991784023e-07,0.039430689367554624,1.936801143180575e-06,3.200795746257422e-05,0.061018548552842784,1.2412194115445517e-05
AND,0.03855609279622605,0.05464072116862736,1.4671305536994668e-06,0.03395709864256635,0.03376496344325195,1.4761487288058448e-05
AGO,0.011165155203394422,0.002202269757441308,0.003277941086155662,0.0003931955884396753,0.0001912539593202951,0.0013232653903039384
ATG,1.4971882538476418e-06,0.1352831886945971,1.673673505769645e-05,7.33686009028263e-05,0.25398270128768474,6.427095992679476e-06
ARG,0.024064505551451856,0.015137412473126565,0.001187068223337912,0.015163259674126177,0.00258168223914096,0.008202483238938558
ARM,0.03855609279622605,0.05464072116862736,0.00031998020019844586,0.03395709864256635,0.03376496344325195,0.0004926562887005374
ABW,7.625653607140287e-08,0.0426779700361383,1.4281585154642568e-05,4.7625483533486e-05,0.20830323123055888,1.0298550368983063e-05
AUS,0.06835392987089456,0.010484860450058068,0.0007252421947703106,0.010124701661540423,0.0009999930885005181,0.004145280002744081
AUT,0.03855609279622605,0.05464072116862736,0.000808339666879585,0.03395709864256635,0.03376496344325195,0.0013087705916182883
AZE,0.03855609279622605,0.05464072116862736,0.0011543352514509096,0.03395709864256635,0.03376496344325195,0.0010267471462579486
BHS,0.00010953204685421163,0.9423026277021724,1.581096476260115e-05,0.00011734905688884097,0.042468830238920556,6.042135713057678e-05
BHR,1.0256453694354866e-06,0.22993323627801435,2.2799379915634122e-05,0.00015134491765877916,0.9403675330207572,0.00014560179606519784
BGD,0.0011081906381305259,0.16309185342169763,0.029661594109242777,0.003065427008412449,0.028549896183264326,0.007707411109071511
BRB,1.2812932647144256e-07,0.004489618120717867,5.267804090236666e-05,0.00011582784988995813,0.020672073308921315,2.2427418883545865e-05
BLR,0.0017716082625121893,0.0,0.0008840477927233233,0.0021444922169747698,0.0,0.001733739872809784
BEL,0.00016182796946533464,0.05029082078167292,8.68583770556972e-05,0.003402636059863753,0.21719445891973502,0.002472174539970709
BLZ,0.00019048918818382598,0.10261687907326898,3.818640206700138e-05,0.00013998698136781555,0.01755361366134458,2.9029824143730334e-05
BEN,0.0010189849753856938,0.016381235431610085,0.001249119024684886,0.0003987490914070358,0.004085833496156528,0.000653301407774216
BMU,1.9948048932143025e-07,0.1335962914568653,0.0,1.0639810085305888e-05,0.19955249542011166,1.5113099076708688e-05
BTN,0.03855609279622605,0.05464072116862736,0.00012616939236836567,0.03395709864256635,0.03376496344325195,3.595106382243663e-05
BOL,0.03855609279622605,0.05464072116862736,0.0009390042670192595,0.03395709864256635,0.03376496344325195,0.0012802254752510023
BIH,0.0004413287279275809,0.0012942402453772386,0.0006744626025132397,0.000474786031130281,0.0025104808580441083,0.00036739732044140035
BWA,0.03855609279622605,0.05464072116862736,0.00023853336059428883,0.03395709864256635,0.03376496344325195,0.00022815905213590567
BRA,0.07371973773814841,0.010286608150319019,0.009726219720286205,0.037191998936706994,0.001805594403980246,0.03533959900293018
VGB,9.508849389007079e-07,0.4833924991815923,3.5464259774826645e-06,1.418196422570658e-05,0.06014408832212164,1.9005908406277754e-06
BRN,4.2427463096048114e-05,0.0021685613011206634,2.834928137877395e-05,0.00028023728783712617,0.011546392095412616,5.864616456203119e-05
BGR,0.0009288285555921524,0.002352378701833343,0.0007496452991359568,0.0018402771891373113,0.0032957771381896977,0.0013975567895804447
BFA,0.03855609279622605,0.05464072116862736,0.0028134864363868815,0.03395709864256635,0.03376496344325195,0.0005140959168388496
BDI,0.03855609279622605,0.05464072116862736,0.0017326195249032401,0.03395709864256635,0.03376496344325195,0.00013081945045069403
CPV,3.5002624028640686e-05,0.05933777490848342,5.9769417761259495e-05,4.970139585841089e-05,0.012390048293049613,5.7488030817493965e-05
KHM,0.0015769861880895835,0.04775639060353177,0.002918836617807325,0.00031743283758438236,0.002785305901673423,0.000560608991558347
CMR,0.004107129335665312,0.0006012339267790751,0.0024539822170028995,0.0010140780325208147,0.00015518921284172994,0.0017270748925702637
CAN,0.08125694432206781,0.031148218537918576,0.0018629159410632208,0.03485816528901683,0.0009425057842438062,0.00607229883960494
CYM,5.736701216713293e-07,0.05789875997512148,0.0,4.435195811383612e-05,0.3775766798791337,1.011057711756482e-05
CAF,0.03855609279622605,0.05464072116862736,0.000690830858572028,0.03395709864256635,0.03376496344325195,0.0003507101626582977
TCD,0.03855609279622605,0.05464072116862736,0.001928682214397585,0.03395709864256635,0.03376496344325195,0.00044798445791666255
CHI,0.03855609279622605,0.05464072116862736,3.0509707086544147e-05,0.03395709864256635,0.03376496344325195,1.1009968288815643e-05
CHL,0.006345759368839766,0.009046911892662006,0.0006271058231827768,0.003313993390557962,0.0002883694456738202,0.003261879718474542
CHN,0.07932957912179966,0.016457752569608637,0.23886108357377178,0.10489020519183748,0.01142235761222067,0.11248552208352232
COL,0.009755415848850545,0.009555906330276068,0.0033286442684361778,0.009955643069061874,0.002569391258322916,0.007230931942409806
COM,1.3223465587660287e-05,0.013964827130094231,0.00011507607986480496,5.411691964757065e-05,0.0015911001192494595,3.75757784644836e-05
COD,0.020384008453364754,0.00037371655509234016,0.009010541163392283,0.002496815426474102,5.020307653527055e-05,0.00410541502295222
COG,0.0030272324988825997,0.00019682129140607277,0.0003930797661475913,0.0002995503855780725,5.2782239392889644e-05,0.00046990084780229726
CRI,0.00041575998719279173,0.010189341999243123,0.000474245747459546,0.001116344579699958,0.0010647355245405178,0.0005753334801483059
CIV,0.002815997849204566,0.002172692174564938,0.0027793951960363296,0.000955046422683771,0.0018096188711405246,0.001803879223556615
HRV,0.00045636666635215145,0.014886902163380053,0.0005799248753041549,0.001461102166132107,0.008187344272324657,0.0006106799008172374
CUB,0.0008984404419667805,0.15110957893272184,0.0008117946369005732,0.0026375375753784976,0.006924382315551662,0.0020853606007427855
CUW,0.03855609279622605,0.05464072116862736,3.652042856273014e-06,0.03395709864256635,0.03376496344325195,2.9924497360189946e-05
CYP,6.216206901182487e-05,0.014319043337045933,8.724868747647831e-05,0.0006283285298978338,0.03897408306638855,0.00016055373973877516
