CountryCode,SH.DTH.COMM.ZS,SH.MLR.INCD.P3,SH.TBS.INCD,SP.DYN.LE00.IN
SVK,0.04258064516129033,0.02500708414178633,0.006191950464396285,0.8528537570823038
SVN,0.04387096774193548,0.02500708414178633,0.007739938080495356,0.9238169847573582
SLB,0.2632258064516129,0.03848363009764503,0.07198142414860681,0.7307241010102224
SOM,0.864516129032258,0.04910970706490523,0.22136222910216719,0.4704094125280088
ZAF,0.5458064516129033,0.0017805858701895462,0.7136222910216719,0.5207389493646094
SSD,0.7716129032258066,0.08960367604824813,0.1130030959752322,0.46771367265116026
ESP,0.04129032258064516,0.02500708414178633,0.01238390092879257,0.9681204709715111
LKA,0.08129032258064517,0.0,0.05108359133126935,0.8254162241350896
KNA,0.23916701477168925,0.02500708414178633,0.0017027863777089784,0.7189018199112757
LCA,0.11225806451612902,0.02500708414178633,0.0066563467492260055,0.8292102763381428
MAF,0.23916701477168925,0.02500708414178633,0.08324104043531287,0.9043614129145316
VCT,0.15870967741935482,0.02500708414178633,0.01393188854489164,0.7918081257856644
SDN,0.4503225806451613,0.021022400919012064,0.08126934984520123,0.6236050009878771
SUR,0.15612903225806452,0.0009764503159103963,0.02321981424148607,0.7580848469998295
SWZ,0.6529032258064517,0.0008041355542791499,0.8955108359133127,0.4424330767153478
SWE,0.0567741935483871,0.02500708414178633,0.005030959752321981,0.9562141786685843
CHE,0.03483870967741935,0.02500708414178633,0.0058823529411764705,0.9720029575920301
SYR,0.05161290322580645,0.02500708414178633,0.017027863777089782,0.7746936933750124
TJK,0.3212903225806452,0.0,0.09055727554179567,0.7494752172251273
TZA,0.6851612903225807,0.06542217116599655,0.31037151702786375,0.6002125877118446
THA,0.2180645161290323,0.0015508328546812178,0.13622291021671826,0.8211739604210682
TLS,0.5509677419354839,0.00011487650775416428,0.38544891640866874,0.704527238231967
TGO,0.6606451612903226,0.19821941412981048,0.0565015479876161,0.5364367055461761
TON,0.14709677419354839,0.02500708414178633,0.007662538699690403,0.7878975989839965
TTO,0.0967741935483871,0.02500708414178633,0.014705882352941176,0.7470646244211873
TUN,0.09032258064516129,0.02500708414178633,0.027089783281733747,0.8342497439715776
TUR,0.052903225806451605,0.0,0.018575851393188854,0.8247471422741529
TKM,0.15741935483870967,0.02500708414178633,0.07120743034055728,0.6921572044715896
TCA,0.23916701477168925,0.02500708414178633,0.025541795665634675,0.7189018199112757
TUV,0.23916701477168925,0.02500708414178633,0.10835913312693499,0.7189018199112757
UGA,0.6645161290322581,0.12538770821367032,0.16021671826625386,0.5303062591723747
UKR,0.029677419354838714,0.02500708414178633,0.08126934984520123,0.7617792487129554
ARE,0.07096774193548387,0.02500708414178633,0.0017027863777089784,0.8687939529839503
GBR,0.07225806451612903,0.02500708414178633,0.011609907120743035,0.941158758329012
USA,0.05161290322580645,0.02500708414178633,0.003018575851393189,0.9003063713331004
URY,0.08774193548387095,0.02500708414178633,0.021671826625386997,0.8631768576188621
UZB,0.1703225806451613,0.0,0.07198142414860681,0.7524785363198007
VUT,0.2270967741935484,0.0018954623779437105,0.05185758513931889,0.766298031751839
VEN,0.12516129032258064,0.039287765651924184,0.02089783281733746,0.8145733017787827
VNM,0.1496774193548387,0.0001723147616312464,0.11687306501547988,0.8384268681878541
VIR,0.23916701477168925,0.02500708414178633,0.005959752321981425,0.9132479934014982
PSE,0.23916701477168925,0.02500708414178633,0.0007430340557275541,0.7937234858517886
YEM,0.30193548387096775,0.012751292360712234,0.03869969040247678,0.637375749643459
ZMB,0.7651612903225807,0.09977024698449166,0.36764705882352944,0.5318381158378717
ZWE,0.7212903225806452,0.0655944859276278,0.29721362229102166,0.4768068877038194
