CountryCode,SH.DTH.COMM.ZS,SH.MLR.INCD.P3,SH.TBS.INCD,SP.DYN.LE00.IN
ARB,0.24476932845177035,0.02500708414178633,0.07866453818369452,0.7586329287277103
CSS,0.14665223215387868,0.02500708414178633,0.07866453818369452,0.7963389273767436
CEB,0.028504394198421677,0.02500708414178633,0.07866453818369452,0.8598688420381041
EAR,0.3203290253841897,0.016596796274386042,0.07866453818369452,0.729204808271544
EAS,0.10825623621259986,0.003275822217843113,0.10758513931888544,0.8347703720931283
EAP,0.1052376029304071,0.0032861270117422576,0.11609907120743033,0.8185842186002295
TEA,0.10474665578757303,0.0033300749900809076,0.07866453818369452,0.819345108628978
EMU,0.04667048002946775,0.02500708414178633,0.07866453818369452,0.9510917191034103
ECS,0.05228073465742375,0.02500708414178633,0.03018575851393189,0.8693475474832143
ECA,0.05677428388678697,0.02500708414178633,0.0565015479876161,0.7844839588816008
TEC,0.054835218200380516,0.02500708414178633,0.07866453818369452,0.7918506577275612
EUU,0.04607111204659162,0.02500708414178633,0.07866453818369452,0.9337539456740812
FCS,0.5731156302707949,0.10360128790988571,0.07866453818369452,0.5946502757266705
HPC,0.6608693680389974,0.11392209923980814,0.07866453818369452,0.582552207293039
HIC,0.06697583284699006,0.02500708414178633,0.010061919504643963,0.9310704286601846
IBD,0.18138946886316515,0.008708528755853361,0.07866453818369452,0.7848894460558151
IBT,0.2942013548187458,0.054222056007866795,0.07866453818369452,0.7436118505904171
IDB,0.6455610247736956,0.12189654599866169,0.07866453818369452,0.5827750539590422
IDX,0.5699221403145561,0.10172734528635555,0.07866453818369452,0.6317868200807142
IDA,0.5976141544604994,0.10888259008640148,0.07866453818369452,0.6155885970711249
LTE,0.0666330970015378,0.000529717224745305,0.07866453818369452,0.8384729900385257
LCN,0.15876454118352903,0.005759198105218783,0.032507739938080496,0.833227443361607
LAC,0.16151208726350838,0.005759198105218783,0.033281733746130034,0.8306559236250798
TLA,0.1606386802939329,0.005759198105218783,0.07866453818369452,0.8312645266340731
LDC,0.5933646811054619,0.09557572547320045,0.07866453818369452,0.6281461411983893
LMY,0.29582663294292905,0.05403901945365606,0.13390092879256965,0.7426843661373284
LIC,0.6522895739832775,0.11128840375670994,0.1873065015479876,0.5896367727539682
LMC,0.3831642133118181,0.04742884948546531,0.18343653250773995,0.6978243999488983
MEA,0.14309147048016388,0.02500708414178633,0.02631578947368421,0.7991198971282694
MNA,0.14537799245795097,0.02500708414178633,0.02863777089783282,0.7896092703475095
TMN,0.14537799245795097,0.02500708414178633,0.07866453818369452,0.7894887614642823
MIC,0.24838096313011618,0.03768462714919753,0.12770897832817338,0.7598974592339269
NAC,0.05183452922038362,0.02500708414178633,0.0027089783281733747,0.9074431805050445
INX,0.23916701477168925,0.02500708414178633,0.07866453818369452,0.7290779544845675
OED,0.06784706564508555,0.02500708414178633,0.07866453818369452,0.9226679415632821
OSS,0.4989294420307161,0.02500708414178633,0.07866453818369452,0.6862077016626945
PSS,0.18068721756216516,0.02500708414178633,0.07866453818369452,0.7531983185725839
PST,0.06308407809091626,0.02500708414178633,0.07866453818369452,0.9295431166048836
PRE,0.7218175656869432,0.13838880148510915,0.07866453818369452,0.5451570216155793
SST,0.41657653165504127,0.02500708414178633,0.07866453818369452,0.7108078695521055
SAS,0.35068718494567486,0.009686417556945204,0.17724458204334365,0.7104409955839108
TSA,0.35068718494567486,0.009686417556945204,0.07866453818369452,0.7104409955839108
SSF,0.7142421833194258,0.1345732940182803,0.22678018575851394,0.5502333844930941
SSA,0.7142857636802168,0.1345732940182803,0.22678018575851394,0.5502095407457688
TSS,0.7142421833194258,0.1345732940182803,0.07866453818369452,0.5502333844930959
UMC,0.0869876971578578,0.00204160696593301,0.06501547987616099,0.8309154586889371
WLD,0.25608184272084644,0.05396685061462527,0.11377708978328173,0.7733251831087605
AFG,0.49032258064516127,0.013555427914991385,0.14628482972136223,0.6148426600727671
ALB,0.02709677419354839,0.02500708414178633,0.01393188854489164,0.8844878266788951
DZA,0.18967741935483873,1.0933612982590466e-06,0.05263157894736842,0.8431902478838291
ASM,0.23916701477168925,0.02500708414178633,0.005572755417956657,0.7290779544845675
AND,0.23916701477168925,0.02500708414178633,0.0058823529411764705,0.7290779544845675
AGO,0.7793548387096774,0.07122343480758185,0.29102167182662536,0.576287842381397
ATG,0.14193548387096774,0.02500708414178633,0.010061919504643963,0.8495838405730213
ARG,0.1406451612903226,0.0,0.018575851393188854,0.8531371786056017
ARM,0.02064516129032258,0.02500708414178633,0.037925696594427245,0.8148869204202407
ABW,0.23916701477168925,0.02500708414178633,0.009287925696594427,0.8415552896291887
AUS,0.04258064516129033,0.02500708414178633,0.004798761609907121,0.9623398797809593
AUT,0.0064516129032258064,0.02500708414178633,0.006578947368421052,0.9444373025863411
AZE,0.10580645161290321,0.0,0.06578947368421052,0.7754361110943343
BHS,0.20258064516129035,0.02500708414178633,0.007739938080495356,0.8370770570061206
BHR,0.06451612903225806,0.02500708414178633,0.01393188854489164,0.8639378249964839
BGD,0.30838709677419357,0.0004595060310166571,0.17337461300309598,0.7739564523045152
BRB,0.1535483870967742,0.02500708414178633,0.001238390092879257,0.8417006671837567
BLR,0.012903225806451613,0.02500708414178633,0.04721362229102167,0.7911653585562678
BEL,0.07999999999999999,0.02500708414178633,0.007198142414860682,0.9347310860350413
BLZ,0.21419354838709678,5.743825387708214e-05,0.030959752321981424,0.7476970383529284
BEN,0.6567741935483871,0.16869615163699023,0.04953560371517028,0.5715965043816028
BMU,0.23916701477168925,0.02500708414178633,0.0,0.9344593119716039
BTN,0.2735483870967742,5.743825387708214e-05,0.13854489164086686,0.7302223974613715
BOL,0.2812903225806452,0.0022400919012062035,0.09520123839009288,0.7106305071994238
BIH,0.0064516129032258064,0.02500708414178633,0.03637770897832817,0.8587223513029191
BWA,0.6167741935483871,0.0005169442848937392,0.3204334365325077,0.6333970636322309
BRA,0.16129032258064516,0.004537622056289489,0.033281733746130034,0.8305294590143139
VGB,0.23916701477168925,0.02500708414178633,0.0030959752321981426,0.7290779544845675
BRN,0.1496774193548387,0.02500708414178633,0.0456656346749226,0.8686425360057494
BGR,0.01161290322580645,0.02500708414178633,0.02244582043343653,0.8334413239797043
BFA,0.6993548387096774,0.22354968408960366,0.04179566563467492,0.550440403398987
BDI,0.7161290322580646,0.07254451464675474,0.09907120743034056,0.5039972356695271
CPV,0.27483870967741936,0.00011487650775416428,0.11068111455108359,0.7845470130304888
KHM,0.34580645161290324,0.007466973004020678,0.30959752321981426,0.7072816467955251
CMR,0.6941935483870968,0.151751866743251,0.18188854489164086,0.5112039936120155
CAN,0.054193548387096765,0.02500708414178633,0.004102167182662538,0.9556766699653423
CYM,0.23916701477168925,0.02500708414178633,0.007662538699690403,0.7290779544845675
