CountryCode,EG.USE.ELEC.KH.PC,EG.ELC.HYRO.ZS,EG.ELC.NUCL.ZS,EG.ELC.FOSL.ZS,EG.ELC.RNWX.ZS,EG.USE.COMM.GD.PP.KD,EG.USE.COMM.FO.ZS,EG.ELC.RNEW.ZS,EG.FEC.RNEW.ZS
ARB,0.033226114088371284,0.0432286720774548,0.0,0.9479149029654149,0.00213042116112537,0.08372027069506326,0.95247707224632,0.0447445355615319,0.06496117289840432
CSS,0.05853520333668816,0.19167722079486718,0.055179722665778384,0.4429185849337189,0.024307766137242205,0.21022131145691353,0.8754199013046611,0.0580292220594843,0.10506704823592278
CEB,0.06794583929187376,0.10367940397393699,0.26131953692974136,0.6775156128150761,0.01571159490317177,0.11509395508071447,0.8318497700410581,0.113215735053697,0.10937687300270642
EAR,0.015342951596414042,0.18344238369598698,0.022017236416524356,0.777562385219127,0.025935158053497435,0.1024862274505992,0.773058079285597,0.20229157941028197,0.30077439576222903
EAS,0.041054161803448334,0.11430092152258901,0.1342836605341791,0.7631656234313771,0.01806195424133045,0.13818224597910142,0.832581257203975,0.126505331249044,0.18469891760029325
EAP,0.02659719813068372,0.153606037044276,0.022283964598407802,0.816863872538691,0.014065339288519491,0.16666266325720253,0.829938273940086,0.16385886577604603,0.2393184558663458
TEA,0.026753102343319846,0.150375843390985,0.022456097354766908,0.819884410445216,0.014173987173421967,0.16666266325720253,0.829295324560104,0.160707935871522,0.24117987766659443
EMU,0.12361572705767074,0.0860257584799546,0.4250357342226776,0.5182144676262009,0.08082564287788993,0.08361500956384885,0.7612294186748381,0.135083800961843,0.08683298491006382
ECS,0.09789984586713724,0.1559780634891,0.3110117874984179,0.559709668887018,0.04905014825150781,0.10590321145763654,0.817731595421296,0.186083614706407,0.08370253002532566
ECA,0.06779984229773316,0.19815284694311297,0.19391694403940582,0.645670193444532,0.0006889106277624292,0.17076801398444266,0.8927676313419189,0.198570989077709,0.06045131122140595
TEC,0.0673366077816617,0.182907081557655,0.17784823393736315,0.672795447151003,0.002078255496594122,0.16454084627637616,0.897839868905962,0.184168502349496,0.06148142340690736
EUU,0.11459545176489949,0.09509688639049911,0.3813579748833998,0.549223975829538,0.07395585883337791,0.08609969589827812,0.7786630078231499,0.139985235375408,0.08980120705515836
