CountryCode,EN.ATM.CO2E.KT,EN.ATM.METH.EG.ZS,EN.ATM.HFCG.KT.CE,EN.ATM.METH.KT.CE,EN.ATM.NOXE.KT.CE,EN.ATM.GHGO.KT.CE,EN.ATM.PFCG.KT.CE,EN.ATM.PM25.MC.M3,EN.ATM.SF6G.KT.CE,EN.ATM.GHGT.KT.CE
ARB,0.04581857390345753,0.5867293007870138,0.030104983504620035,0.05808682688020453,0.050675918096008,0.04016945566717833,0.03358187114396422,0.45284162133661116,0.05047445649321009,0.04639490447610171
CSS,0.0017783867862391463,0.6531276895665961,0.030104983504620035,0.0024386652889107296,0.001213507837324678,8.4942649687248e-05,0.03358187114396422,0.08633701254356953,0.0334466436583965,0.0017203911038995356
CEB,0.01978741956239671,0.503099647814629,0.016346943534186593,0.018003006669540442,0.02072149282177921,0.0018959751985339107,0.008776135072176677,0.14668871845294346,0.0022219656311365217,0.01866935760970118
EAR,0.17990717198449233,0.2696156412990979,0.05821791726426221,0.2945193730522884,0.26768765073365575,0.238548929706688,0.10390688852551011,0.3604503095592186,0.14276745828009088,0.18625601754269683
EAS,0.3805888010259545,0.3570649537821748,0.35218536587938537,0.3283598805254417,0.2947452982229069,0.15583164860405072,0.29460993735870294,0.2973110746190994,0.44332705057243416,0.3413804933181877
EAP,0.3091500354685282,0.37163091567135,0.27732986983365476,0.2979290445446159,0.25899184185138946,0.12106236489737325,0.12702316404529837,0.32239126129401546,0.3581623266795584,0.2787752427090119
TEA,0.3078204269731535,0.3693222348441928,0.2712046517559901,0.2955820524045922,0.2579463929988284,0.12052075918587678,0.1267826351793748,0.32395679938749666,0.3574841166939992,0.2767720581117801
EMU,0.06646951460877877,0.2533527607633262,0.09929458787544707,0.039132837697621284,0.05648774729076829,0.013354102204339599,0.049614992442526,0.07290476544957845,0.05545676130583865,0.05925187316626208
ECS,0.18491016256980777,0.5201979865899796,0.18519931013854884,0.17858754663934684,0.14523430142799562,0.07184643481234095,0.3719425075353648,0.11104020920131948,0.13725953789147383,0.17509499748992427
ECA,0.08805391949098866,0.6414300995245383,0.05381057311689696,0.11646522353459582,0.06298939014001277,0.054499855051102455,0.3091531382547111,0.14724135426450205,0.08338148849233765,0.08874828048310601
TEC,0.09681606730829449,0.6428162647308232,0.05623202424148977,0.12460034822240686,0.07148046338922748,0.05483369497051337,0.3090815171816843,0.14996948837400764,0.08279551411231183,0.09664704160431797
EUU,0.09873425659403924,0.3127979377910957,0.12979394062230873,0.06469320032861285,0.08525952818505689,0.01697677144976401,0.06837961733979052,0.08512651805750292,0.06177194711028788,0.08833369712999843
FCS,0.010164930019444183,0.2061082063387525,0.030104983504620035,0.06669131734309709,0.11454999514959024,0.29323524897037034,0.03358187114396422,0.31492935581574477,0.0334466436583965,0.06558779665766243
HPC,0.004172095806402416,0.15523504775903532,0.030104983504620035,0.08391421264183405,0.15606963301380153,0.4316137916634235,0.03358187114396422,0.2926635415138217,0.0334466436583965,0.08667203408389186
HIC,0.36150185167220006,0.38747433911996365,0.6266735798322157,0.19738977761823193,0.23233315375108382,0.1476696401011102,0.40238143778968727,0.09972228938790209,0.44441151467933243,0.3154637089304868
IBD,0.5459212121685655,0.3770763012062359,0.36823957110257993,0.6413438920478987,0.5441938759554215,0.46167642226205097,0.6111195244639434,0.321476420736325,0.5519194555574252,0.5302645103473607
