CountryCode,SH.DTH.COMM.ZS,SH.MLR.INCD.P3,SH.TBS.INCD,SP.DYN.LE00.IN
GRD,0.17161290322580644,0.05543812200639853,0.0,0.634100656485348
GUM,0.3237034303778456,0.05543812200639853,0.030959752321981424,0.6743715332629897
GTM,0.5432258064516129,0.009477311889718553,0.023993808049535603,0.4380290427254716
GIN,0.9135483870967741,0.27093624353819645,0.17647058823529413,0.15749306976138325
GNB,0.8696774193548386,0.24905226881102815,0.23606811145510836,0.24377313854179036
GUY,0.3509677419354839,0.06283744974152786,0.05495356037151703,0.6027556164482837
HTI,0.6361290322580646,0.01154508902929351,0.2089783281733746,0.34419883163036036
HND,0.42838709677419357,0.02176909821941413,0.08823529411764706,0.43821324514624443
HKG,0.3237034303778456,0.05543812200639853,0.07894736842105263,0.7719888943627167
HUN,0.0064516129032258064,0.05543812200639853,0.027089783281733747,0.7326907961772182
ISL,0.05806451612903226,0.05543812200639853,0.004102167182662538,0.8170442888190427
IND,0.5458064516129033,0.024526134405514075,0.2236842105263158,0.35339773659657825
IDN,0.3716129032258065,0.05686387133831131,0.3475232198142415,0.47387561030532843
IRN,0.15741935483870967,0.022917863296955773,0.017027863777089782,0.40900918078669546
IRQ,0.33548387096774196,0.0007466973004020679,0.03869969040247678,0.5385427388441066
IRL,0.10580645161290321,0.05543812200639853,0.009287925696594427,0.765708756560325
IMN,0.3237034303778456,0.05543812200639853,0.09804244066047473,0.5160130242233517
ISR,0.06838709677419355,0.05543812200639853,0.007739938080495356,0.768927337968736
ITA,0.025806451612903226,0.05543812200639853,0.005417956656346749,0.7750357835850196
JAM,0.2219354838709678,0.05543812200639853,0.004721362229102167,0.7165456912594879
JPN,0.1367741935483871,0.05543812200639853,0.02786377708978328,0.7819595513916123
JOR,0.2129032258064516,0.05543812200639853,0.006191950464396285,0.5739613701209003
KAZ,0.1032258064516129,0.05543812200639853,0.1369969040247678,0.610860522962321
KEN,0.9329032258064516,0.1572085008615738,0.22136222910216719,0.4332842126877947
KIR,0.447741935483871,0.05543812200639853,0.2886996904024768,0.47068593185286906
PRK,0.3909677419354839,0.012406662837449742,0.14473684210526316,0.5579090134946615
KOR,0.06580645161290322,0.0016082711085582998,0.03869969040247678,0.6066048862388285
XKX,0.3237034303778456,0.05543812200639853,0.09804244066047473,0.7076487574748657
KWT,0.10193548387096775,0.05543812200639853,0.023993808049535603,0.6819816384266103
KGZ,0.20516129032258065,0.003848363009764503,0.18885448916408668,0.5749285406768126
LAO,0.655483870967742,0.04451464675473866,0.25541795665634676,0.32731389731771937
LVA,0.023225806451612905,0.05543812200639853,0.09442724458204334,0.7445539497399178
LBN,0.06709677419354838,0.05543812200639853,0.015479876160990712,0.6781103678785495
LSO,0.8516129032258064,0.05543812200639853,0.7678018575851393,0.3742453955865627
LBR,0.9716129032258064,0.28535324526134404,0.18575851393188855,0.20451645354691006
LBY,0.16516129032258065,0.05543812200639853,0.030959752321981424,0.5019468513464902
LIE,0.3237034303778456,0.05543812200639853,0.09804244066047473,0.86821114860347
LTU,0.01935483870967742,0.05543812200639853,0.07894736842105263,0.7616929712324992
LUX,0.04,0.05543812200639853,0.009287925696594427,0.7471733340465598
MAC,0.3237034303778456,0.05543812200639853,0.09287925696594428,0.735035818096011
MKD,0.025806451612903226,0.05543812200639853,0.02786377708978328,0.6818966551083608
MDG,0.7858064516129032,0.0662263067202757,0.22678018575851394,0.30144532035259985
MWI,0.992258064516129,0.24813325674899483,0.30340557275541796,0.22585891388730983
MYS,0.27483870967741936,0.00936243538196439,0.05727554179566564,0.6495374232885348
MDV,0.27225806451612905,0.05543812200639853,0.0456656346749226,0.2918689514093858
MLI,0.9058064516129031,0.2738655944859276,0.05959752321981424,0.08231518716605221
MLT,0.0864516129032258,0.05543812200639853,0.0037151702786377707,0.7709893697516331
MHL,0.3237034303778456,0.05543812200639853,0.06269349845201239,0.6632589937802565
MRT,0.8116129032258065,0.06329695577254452,0.19349845201238391,0.377932895101251
MUS,0.08258064516129032,0.05543812200639853,0.018575851393188854,0.6257455452779903
MEX,0.20516129032258065,0.0022975301550832855,0.02244582043343653,0.5944785863607377
FSM,0.3561290322580645,0.05543812200639853,0.08204334365325078,0.5994900138130254
MDA,0.052903225806451605,0.05543812200639853,0.11455108359133127,0.6556247309221074
MCO,0.3237034303778456,0.05543812200639853,0.0,0.5160130242233517
MNG,0.20516129032258065,0.05543812200639853,0.33126934984520123,0.4882899889651113
MNE,0.01935483870967742,0.05543812200639853,0.02244582043343653,0.7428642052851863
MAR,0.27741935483870966,0.05543812200639853,0.0913312693498452,0.43860494490751434
MOZ,0.8993548387096773,0.2961516369902355,0.39705882352941174,0.20347551574520828
MMR,0.5380645161290323,0.04497415278575531,0.31811145510835914,0.4108434400211903
NAM,0.7909677419354839,0.040493968983342905,0.5503095975232198,0.43452445146934937
NRU,0.3237034303778456,0.05543812200639853,0.03560371517027864,0.5160130242233517
NPL,0.5793548387096774,0.010511200459506032,0.12616099071207432,0.22578126415489838
NLD,0.07483870967741936,0.05543812200639853,0.00696594427244582,0.8108840767144854
NCL,0.3237034303778456,0.05543812200639853,0.039473684210526314,0.624175295133691
NZL,0.0167741935483871,0.05543812200639853,0.007739938080495356,0.7699842371043205
NIC,0.3303225806451613,0.02165422171165997,0.04643962848297214,0.45817310886233714
NER,0.9909677419354839,0.2547960941987364,0.14783281733746131,0.14338454476981638
NGA,0.9303225806451613,0.2859276278001149,0.2515479876160991,0.23394311380603627
MNP,0.3237034303778456,0.05543812200639853,0.09752321981424149,0.5160130242233517
NOR,0.07870967741935483,0.05543812200639853,0.004411764705882353,0.8197706572014519
OMN,0.19096774193548385,0.05543812200639853,0.01238390092879257,0.3982986943628875
PAK,0.6309677419354839,0.025732337736932797,0.21284829721362228,0.4443182396633102
PLW,0.3237034303778456,0.05543812200639853,0.05030959752321981,0.7310040714343025
PAN,0.23870967741935484,0.005112004595060311,0.03715170278637771,0.6688402839909555
PNG,0.6141935483870968,0.15525560022975302,0.33436532507739936,0.3693301675249846
PRY,0.2838709677419355,0.0450315910396324,0.032507739938080496,0.6666967199890266
PER,0.37806451612903225,0.013555427914991385,0.14396284829721362,0.4548143265481851
PHL,0.4206451612903226,0.0024698449167145317,0.2848297213622291,0.5849807299247398
POL,0.02838709677419355,0.05543812200639853,0.025541795665634675,0.7451363227329942
PRT,0.09161290322580645,0.05543812200639853,0.03637770897832817,0.6956993264317098
PRI,0.3237034303778456,0.05543812200639853,0.004102167182662538,0.7746246713906474
QAT,0.10193548387096775,0.05543812200639853,0.04179566563467492,0.7207366198726377
ROU,0.04903225806451613,0.05543812200639853,0.14009287925696595,0.7130898467798238
RUS,0.04258064516129033,0.05543812200639853,0.09907120743034056,0.7144560506828439
RWA,0.8606451612903224,0.24457208500861574,0.07585139318885449,0.2927407853493932
WSM,0.18064516129032257,0.05543812200639853,0.021671826625386997,0.4816233280502765
SMR,0.3237034303778456,0.05543812200639853,0.0032507739938080495,0.9352918896580057
STP,0.6709677419354839,0.1974727168294084,0.08823529411764706,0.4975229735361094
SAU,0.21161290322580648,0.0034462952326249283,0.014705882352941176,0.44191670599481897
SEN,0.7987096774193548,0.13434807581849512,0.11996904024767802,0.20307303129888238
SRB,0.01935483870967742,0.05543812200639853,0.030959752321981424,0.7754628571132767
SYC,0.15612903225806452,0.05543812200639853,0.021671826625386997,0.7851690736645761
SLE,0.889032258064516,0.27914991384261917,0.23606811145510836,0.12151104653720997
SGP,0.16387096774193546,0.05543812200639853,0.039473684210526314,0.7170340217988695
SXM,0.3237034303778456,0.05543812200639853,0.007739938080495356,0.8014755174707592
SVK,0.03741935483870967,0.05543812200639853,0.017027863777089782,0.7498401709674549
SVN,0.05161290322580645,0.05543812200639853,0.016253869969040248,0.7228767327753488
SLB,0.3870967741935484,0.2732337736932797,0.07120743034055728,0.4713330129562898
SOM,0.9729032258064515,0.06318207926479034,0.22058823529411764,0.2336251812905559
ZAF,0.6658064516129032,0.007064905226881103,0.45278637770897834,0.4982485671467442
SSD,0.9225806451612903,0.17082136703044226,0.1130030959752322,0.14294280406988155
ESP,0.04387096774193548,0.05543812200639853,0.01780185758513932,0.7833227355828171
LKA,0.11741935483870967,0.061458931648477884,0.05108359133126935,0.646072519673422
KNA,0.3237034303778456,0.05543812200639853,0.0,0.5160130242233517
LCA,0.14709677419354839,0.05543812200639853,0.009287925696594427,0.6210490306293693
MAF,0.3237034303778456,0.05543812200639853,0.09804244066047473,0.8274450390880128
VCT,0.19225806451612903,0.05543812200639853,0.013157894736842105,0.6562463601687943
SDN,0.6283870967741936,0.053187823090178055,0.09907120743034056,0.43301459556136834
SUR,0.20903225806451617,0.13319931074095348,0.01780185758513932,0.6285642305644887
SWZ,0.864516129032258,0.007237219988512349,0.6439628482972136,0.3576499222208511
SWE,0.052903225806451605,0.05543812200639853,0.004179566563467492,0.8296968813279137
CHE,0.05161290322580645,0.05543812200639853,0.007198142414860682,0.8008845167296347
SYR,0.21161290322580648,0.05543812200639853,0.03018575851393189,0.5499391312375383
TJK,0.49290322580645163,0.010511200459506032,0.16950464396284828,0.5708575377614968
TZA,0.9290322580645162,0.23365881677197015,0.3893188854489164,0.33506161506266763
THA,0.31870967741935485,0.006835152211372774,0.18653250773993807,0.5598174713623482
TLS,0.7961290322580645,0.2771970132107984,0.38544891640866874,0.2087034996734399
TGO,0.8141935483870968,0.2972429638139001,0.04024767801857585,0.3324448190804372
TON,0.16129032258064516,0.05543812200639853,0.021671826625386997,0.6569991311857717
TTO,0.16129032258064516,0.05543812200639853,0.01393188854489164,0.6609881704946554
TUN,0.14838709677419354,0.05543812200639853,0.020123839009287926,0.4139395074073535
TUR,0.13806451612903226,1.0,0.025541795665634675,0.43372552200032716
TKM,0.3122580645161291,0.05543812200639853,0.1609907120743034,0.5415520973624115
TCA,0.3237034303778456,0.05543812200639853,0.013157894736842105,0.5160130242233517
TUV,0.3237034303778456,0.05543812200639853,0.15092879256965944,0.5160130242233517
UGA,0.9599999999999999,0.29684089603676045,0.21362229102167182,0.3727204411195017
UKR,0.03096774193548387,0.05543812200639853,0.08823529411764706,0.7516261148128941
ARE,0.16,0.05543812200639853,0.009287925696594427,0.6053879423769964
GBR,0.13419354838709677,0.05543812200639853,0.009287925696594427,0.7823650555497557
USA,0.060645161290322575,0.05543812200639853,0.005108359133126935,0.7617447377207728
URY,0.07741935483870968,0.05543812200639853,0.017027863777089782,0.7242217986956575
UZB,0.28,0.0032165422171165996,0.07662538699690402,0.6093640400638113
VUT,0.3135483870967742,0.07754164273406089,0.08513931888544891,0.4375881648003414
VEN,0.17806451612903224,0.017059161401493394,0.025541795665634675,0.652648157846376
VNM,0.23225806451612904,0.0036186099942561744,0.15247678018575853,0.5659461921865387
VIR,0.3237034303778456,0.05543812200639853,0.005959752321981425,0.730684413369213
PSE,0.3237034303778456,0.05543812200639853,0.002476780185758514,0.7130272956064923
YEM,0.5767741935483871,0.04595060310166571,0.08978328173374613,0.23713581197031128
ZMB,1.0,0.21952900631820793,0.5874613003095975,0.37637644935382497
ZWE,0.9819354838709676,0.08225157955198162,0.46826625386996906,0.48037791261989315
