CountryCode,ER.H2O.FWTL.ZS,SH.H2O.SAFE.ZS,SH.H2O.BASW.ZS,ER.H2O.INTR.PC,ER.GDP.FWTL.M3.KD
ARB,0.025260808077620663,0.8350709787003837,0.8251999295160974,0.000573076025587509,0.0028236498481019738
CSS,0.00010483082636458512,0.9457787765776383,0.9353919290931852,0.09909377778563848,0.009344903429005711
CEB,0.0015639257323527037,0.9868684610199251,0.9865956319109818,0.004541645363117301,0.02541228987110626
EAR,0.0016867156106291977,0.8743889819049505,0.8366082644245371,0.007608621286180619,0.0024154354864603864
EAS,0.001265756144544583,0.9120552502931958,0.9010327114158038,0.008654281391432393,0.012215309171204556
EAP,0.0012837205784272264,0.9034434857804136,0.8913107689301536,0.00831670981635073,0.007020615005624249
TEA,0.001282481134371874,0.9022650642835738,0.8899936229314392,0.008357524594525274,0.007020615005624249
EMU,0.002275600399686853,0.9990516980013917,0.9987132416068852,0.005661987240704443,0.04430396015877431
ECS,0.000826635193342387,0.9763200618153963,0.9720276739061842,0.014959024162419302,0.03723612450965155
ECA,0.0006165851623328258,0.9505457678165127,0.9419942422225498,0.02362202721709055,0.009583940024256275
TEC,0.0006351707475411895,0.9528374492871187,0.9447986190830323,0.021822049499245804,0.01140939944643587
EUU,0.0018392891202527546,0.9970333124147925,0.9970263146334302,0.0056202058222920735,0.049128978562294465
FCS,0.0005587501066084757,0.6008073210797557,0.5134641415552326,0.016324359402637587,0.0014533661856491575
HPC,0.0003112702683613305,0.5752110636991693,0.42112041107370235,0.011543097289468066,0.002142517130450004
HIC,0.0010954339734468338,0.9931958574818652,0.9929172745647817,0.016678872431164015,0.03226544483231657
IBD,0.0010537260657156777,0.9171788044107753,0.8904495787866828,0.011249608511164898,0.005496837814265113
IBT,0.0010074097874601977,0.8576852615164563,0.8187149228118652,0.010706438434413986,0.00494788704088495
IDB,0.001768069395865377,0.7315078101267143,0.6881360834041316,0.006621078440699821,0.0004779048092440892
IDX,0.0005144603532825653,0.6382463316998145,0.5461394633315456,0.010170137663126475,0.002044494783891979
IDA,0.0008231491899032461,0.6693616722485598,0.5930983244239563,0.008992243408494723,0.0008991324267745238
LTE,0.000656555191925645,0.933074045726432,0.9235631374895825,0.015621048004785722,0.009701653830885516
LCN,0.00026380296304029784,0.9302116758047926,0.9414411255622923,0.04288895556337918,0.012672456933446248
LAC,0.0002462184593130174,0.9280953767115138,0.9392977802292156,0.04163814778712881,0.012589561483837958
TLA,0.0002556117564314759,0.9300904619446083,0.9413056022685546,0.04387375910829378,0.0126359065597319
LDC,0.0004757161750078582,0.6104763361354159,0.5134757069773376,0.009789747836636243,0.0020026955691849965
LMY,0.0010250563626395535,0.8569935864070484,0.8180567452647789,0.010446932098266366,0.0048094143645176736
LIC,0.00037068544355435475,0.5789799780223525,0.41568600556769897,0.009234672110188202,0.008935263076260328
LMC,0.0020090494134482138,0.8486495362603905,0.8061440677167677,0.005889153785159737,0.0013259255956215511
MEA,0.015487316121274686,0.8958300054436256,0.9042037316743297,0.0010779309188363316,0.0033147821617590368
MNA,0.014245318658591357,0.8825498323610933,0.8902924336199695,0.0012270461673909827,0.0032554397455225675
TMN,0.014275855172988178,0.885958151806189,0.890720703244212,0.0012370239556633673,0.0032554397455225675
MIC,0.0010869494340735176,0.8871812374249608,0.862614519070546,0.010580171744952556,0.004804099455690054
NAC,0.001033155165845502,0.9904349125927501,0.9902281806291712,0.03066116629206058,0.021629459324305503
INX,0.011442531644953947,0.8097136488370796,0.8231091026361107,0.024364617139691177,0.03212150030497252
OED,0.00113134274432026,0.9894279515641913,0.9892999180992316,0.015738952271665396,0.02958855603052132
OSS,0.00022159856479629685,0.8755100042823778,0.7990503531136988,0.03595413853994071,0.008317977603736513
PSS,0.011442531644953947,0.8861581761083941,0.8262170099251981,0.09389895072180868,0.028617603062153205
PST,0.0011504945038732272,0.992898572569356,0.9920645031600756,0.015591606950501899,0.0317177465850201
PRE,0.0005576858070476347,0.5814078848393998,0.46320221822388524,0.008638661712199803,0.0025934626225858027
SST,0.0001680242592508852,0.8897055845656013,0.8268808693048916,0.051251630744129806,0.008562435955069047
SAS,0.005776327460903748,0.8916409939832282,0.8429525516647961,0.0022303942269075233,0.001102509373729648
TSA,0.005776327460903748,0.8916409939832282,0.8429525516647961,0.0022303942269075233,0.001102509373729648
SSF,0.0003561133762898068,0.5961428667053629,0.457655439145528,0.007941586059741377,0.0025934626225858027
SSA,0.0003561133762898068,0.5961086240954471,0.4576081720257099,0.007941586059741377,0.0025934626225858027
