CountryCode,EN.ATM.CO2E.KT,EN.ATM.METH.EG.ZS,EN.ATM.HFCG.KT.CE,EN.ATM.METH.KT.CE,EN.ATM.NOXE.KT.CE,EN.ATM.GHGO.KT.CE,EN.ATM.PFCG.KT.CE,EN.ATM.PM25.MC.M3,EN.ATM.SF6G.KT.CE,EN.ATM.GHGT.KT.CE
CHN,0.24284599115636646,0.4603386962584214,0.2203763111394449,0.2049221811872275,0.17448999201922785,0.03243152695609845,0.10732322860728523,0.4152632852598599,0.326199218078249,0.20894044329319422
COL,0.0021077627709551266,0.1946700064160695,0.0,0.008316127584794103,0.00797127766994433,0.00046235282575432404,0.0,0.10127158473472163,0.0006060419447592525,0.0031142521960224032
COM,4.363267819712615e-06,0.28770041458774476,0.030104983504620035,3.4717829937953485e-05,1.8469212494978338e-05,5.727217391112177e-07,0.03358187114396422,0.10282093420695271,0.0334466436583965,1.012879288748102e-05
COD,5.580923955446369e-05,0.10397394107515806,0.0,0.009216157543926854,0.021127920381149128,0.08458972298471852,0.0,0.29263993904031643,0.0,0.014931485782377034
COG,5.469305476337441e-05,0.5049090497739293,9.588353125118612e-06,0.0008754444383508298,0.0009193420259456577,0.002706754964772867,0.0,0.3482619258544693,0.0,0.0006584744069343044
CRI,0.00020933538400156105,0.10558325868073049,0.000117457325782703,0.00028314339324916486,0.00048673384405906596,4.8452104232285146e-05,0.0,0.08450889193589096,0.0,0.00021826843705212654
CIV,0.00019269408347986642,0.26693207442638567,0.0,0.001989838726351711,0.0031192439031882155,2.0933227912051134e-17,0.0,0.19120497281531448,0.0,0.0006076225548163121
HRV,0.0005580923955446368,0.49413695338729363,9.348644296990646e-05,0.0006282715474404189,0.0009332833354508191,1.1526718796573651e-05,0.00013990939970136732,0.10757130039185755,0.0,0.0005823525844607108
CUB,0.0010617961503598327,0.09457725256476167,0.0002708709757846008,0.001047168742037015,0.0018378485366209642,0.00015687438322730364,0.0,0.09192113966583246,0.0,0.0009300299996498268
CUW,0.00016590564849372385,0.255375255449984,0.030104983504620035,0.03863060306696951,0.03888700002154379,0.040511951510567,0.03358187114396422,0.18077199690131263,0.0334466436583965,0.03375753503199711
CYP,0.00021319129509805125,0.02062831500131441,0.00036435741875450725,7.73730783525798e-05,9.991583082427103e-05,4.001436536318065e-05,0.0,0.09159787170537081,0.0,0.00014293656308271967
CZE,0.003087468603497575,0.418384436253323,0.004330339980131694,0.0015015348209774233,0.002311693820415511,0.00047178614784934743,0.0005087614534595176,0.1277931348539845,2.8586884186757194e-05,0.0027221281486867854
DNK,0.0012905125611884893,0.16536841590283385,0.0020291352301032265,0.0009686717648584554,0.001715411145944599,0.00022550031061109276,0.0002670997630662467,0.053848996130886166,0.00020582556614465178,0.001189651120924184
DJI,1.4205988250227119e-05,0.1577417916949302,0.030104983504620035,7.756486612825769e-05,7.987870020254358e-05,2.1943361651025635e-06,0.03358187114396422,0.3181242918510607,0.0334466436583965,4.9104218718645086e-05
DMA,3.7544397518457386e-06,0.029352564783722404,0.030104983504620035,4.968725888848929e-06,6.6038045713481025e-06,2.6333916334769022e-17,0.03358187114396422,0.08191012279265485,0.0334466436583965,3.9204804861717e-06
DOM,0.000581633747502156,0.16327477353345535,0.0,0.0008393279427150406,0.0006809233202348853,2.0165303964087185e-05,0.0,0.13567465152701047,0.0,0.0005916202230994993
ECU,0.0010088281084554144,0.22383821492089373,0.00012464859062654197,0.0019312043244056863,0.0016894413654238091,1.8209530863734016e-05,0.0,0.08286231365401144,0.0,0.0009400842461701395
EGY,0.005609335931946823,0.5225621604762088,0.0006316327621171886,0.00635851968632632,0.007805904623963343,0.0005117430086971182,0.024204326148336546,0.6590142793031748,0.008330218052021046,0.005235820597775746
SLV,0.0001785895665742838,0.13074224097554904,0.00013903112031421987,0.0003709315335877605,0.00043949282771428333,1.810451251645046e-05,0.0,0.2120773195757817,0.0,0.00022376640494912368
GNQ,0.00012937596442171123,0.9287541178259242,0.030104983504620035,0.0003620459073639333,1.1465432019326127e-05,2.6340795024277452e-17,0.03358187114396422,0.29940190910147435,0.0334466436583965,0.00011391873505164973
ERI,1.410451690558264e-05,0.16260135718305913,0.0,0.0003540025501614631,0.0003914605292605213,2.323414763048313e-06,0.0,0.29266337537993087,0.0,9.048486828138571e-05
EST,0.0005009640285097949,0.4164982435019032,6.951556015710993e-05,0.0002896856398846832,0.00028907747099086106,8.246831622774388e-06,3.815710900946382e-05,0.03707271721457137,1.1434753674702877e-05,0.0004253172731098969
ETH,0.00018214106363684056,0.14802882385356486,1.9176706250237224e-05,0.007888217487766008,0.012389118724677609,0.00949205285712992,0.0,0.2330144857947271,0.0,0.0034145780267951
FRO,1.7351599934205982e-05,0.0,0.030104983504620035,4.734300583601012e-06,2.0913438696454336e-06,2.6337928903648938e-17,0.03358187114396422,0.18077199690131263,0.0334466436583965,0.03375753503199711
FJI,3.368848642196717e-05,0.021444376943779993,0.030104983504620035,8.742066148409244e-05,0.00010688992593384724,6.712087093200606e-06,0.03358187114396422,0.027040063549231677,0.0334466436583965,4.039989440054864e-05
FIN,0.001717808393486392,0.08437406423774828,0.0014418486011897112,0.0011099920285825883,0.001844984819988903,0.0001657808064855541,0.00011447132702839145,0.028382127902605005,0.00043452063963870933,0.0015762358170197054
FRA,0.009768849291613323,0.4192364240381493,0.022612932301451606,0.010451235880725641,0.012263103362725859,0.0028197383651049008,0.005532780806372253,0.06752904876405295,0.008181566254249909,0.009941497197553988
PYF,2.3642823302163706e-05,0.018882769444234143,0.030104983504620035,1.2117967732425223e-05,1.162988108371402e-05,2.6327954803861716e-17,0.03358187114396422,0.18077199690131263,0.0334466436583965,1.1370671985201651e-05
GAB,0.00013302893282891252,0.8224374339283722,1.677961796895757e-05,0.00047635990674846606,0.000260458615583488,0.002996314401972405,0.0,0.2386916122635633,0.0,0.000636174855885542
GMB,1.1872147323404094e-05,0.2081094662582759,0.030104983504620035,0.00012713894901639574,0.00015537635151102356,0.00022164989603437374,0.03358187114396422,0.42899426921746425,0.0334466436583965,6.501678149217047e-05
GEO,0.00017463218413314908,0.36438880769933185,2.397088281279653e-05,0.0006067568771200665,0.0007189343502401442,2.9360217888752403e-05,0.0,0.1281262974823558,0.0,0.00024487323178872
DEU,0.02099868300341786,0.27020418025367277,0.02370720310185577,0.007141156060971266,0.013459856117610854,0.003462920625686168,0.01129450426680129,0.07864476865934483,0.030507922804107277,0.017711018036552277
GHA,0.0002753932293651172,0.29827135150549977,1.5581073828317746e-05,0.0025785286210121797,0.005469194493394384,0.007725031390552897,0.0,0.18209710688212716,0.0,0.0019883912120337234
GIB,1.2785389425204408e-05,0.052402907344477945,0.0,8.079007018677843e-07,3.3093482011715903e-06,2.6334604203719865e-17,0.0,0.18077199690131263,0.0,8.550007728766003e-06
GRC,0.0023203452379853113,0.23556920190547262,0.001443047145330351,0.0010502171319913486,0.0016228065652154691,0.00019075116452107313,0.0013227797789947457,0.06311456851338863,0.0005660203068977924,0.002008442783334378
GRL,1.8264842036006296e-05,0.0,0.030104983504620035,3.50889274297336e-06,7.196479785769382e-05,2.634813229308644e-17,0.03358187114396422,0.011936707980389222,0.0334466436583965,0.03375753503199711
GRD,7.102994125113561e-06,0.14711498311843726,0.030104983504620035,4.4868731402752575e-06,8.215031877875648e-06,3.4567248532481624e-07,0.03358187114396422,0.08267253970342152,0.0334466436583965,1.2726310432553552e-05
GUM,0.030875270618555058,0.0004796984266910391,0.030104983504620035,8.745435224494672e-06,5.209201800444008e-07,2.633463286492615e-17,0.03358187114396422,0.03264829951372116,0.0334466436583965,1.534869380604957e-06
GTM,0.0003226788759694446,0.12731019041456132,0.0009552396800899417,0.0008413356625007643,0.0014318077744132488,0.0006451490311782044,0.0,0.19271537226886665,0.0,0.000566564115984094
GIN,7.194318335293591e-05,0.15023340596624135,0.030104983504620035,0.0035053240179347216,0.006607294076300744,0.006445681774874252,0.03358187114396422,0.20010030467232426,0.0334466436583965,0.001873332773426916
GNB,6.494166057246683e-06,0.03867882435241221,0.030104983504620035,0.00017379690938170214,0.00030764065437977533,0.0006279273646402945,0.03358187114396422,0.25630500068222833,0.0334466436583965,0.00014076990669979137
GUY,4.7488589293616376e-05,0.05526057280133062,0.030104983504620035,0.0002598381213797054,0.000659933210725387,2.3234147630482618e-06,0.03358187114396422,0.08896969938798144,0.0334466436583965,0.00011089555405777847
HTI,5.8751908549153595e-05,0.17382979132589635,0.0,0.0005611720298782669,0.00046485120764900456,1.059305457405325e-05,0.0,0.14581493128982093,0.0,0.00015961690283444383
HND,0.00022059870325709827,0.07567176955184979,0.0,0.0007149491404767807,0.0009967402287544007,0.00021185024887834317,0.0,0.21714899108989702,0.0,0.0003673381076268709
HKG,0.0011255201547965658,0.2702562684509115,0.0,0.000385034236520171,0.00014811424937296168,1.936178969187507e-05,0.0,0.18077199690131263,0.0008576065256027158,0.0010284278233296472
HUN,0.0013896500649061459,0.29868025615643723,0.0020962537019790567,0.0009087321578808169,0.0013368440917443047,0.00023054370831360494,3.815710900946382e-05,0.1476463653752543,0.0001486517977711374,0.0012376963707256044
ISL,5.418569804015202e-05,0.011962067378619998,9.708207539182595e-05,4.78145517073743e-05,0.00011589088279338064,3.3865060957049455e-05,0.0015644414693880165,0.034258242201280334,1.7152130512054317e-05,0.00010068917959606778
IND,0.047586306198509,0.16165863101013186,0.01609045508808967,0.07754864465080934,0.07424064315821556,0.019833959203134112,0.022131123225489012,0.46372165091860057,0.0330006991051925,0.05177744809950073
IDN,0.011864334029866468,0.16153194979644475,0.0,0.027319089293161878,0.028953749586912485,0.00032988488198389435,0.0017170699054258718,0.08466456324034076,0.006323418782110691,0.013914440933523512
