CountryCode,SN.ITK.DFCT,NY.GDP.MKTP.KD.ZG,SH.XPD.TOTL.ZS,AG.PRD.LVSK.XD,SI.POV.NAGP
ARB,0.09287624479699623,0.5569541646095256,0.17237308442884317,0.07972693508418538,0.05186969215750975
CSS,0.10363090714681336,0.5245920660915255,0.25694319990962666,0.08296132672299006,0.05186969215750975
CEB,0.10314166421713684,0.5189283428651498,0.2942356018594218,0.07359758677285488,0.05186969215750975
EAR,0.17109247513096576,0.5470536484347801,0.2065663323339186,0.09690032881139553,0.05186969215750975
EAS,0.15565542949671696,0.5528208681391334,0.29891767389605345,0.09340349272934649,0.05186969215750975
EAP,0.16025769582388255,0.576442498965859,0.1993747969210625,0.0968606259224827,0.05186969215750975
TEA,0.15484323335598305,0.576448372634324,0.19937895166944788,0.09693690765041567,0.05186969215750975
EMU,0.10314166421713684,0.5066383421226263,0.4565975707930997,0.07741292383231421,0.05186969215750975
ECS,0.10314166421713684,0.5162168691547995,0.4119803748833547,0.081628648616632,0.05186969215750975
ECA,0.10314166421713684,0.5426766593947332,0.2633974328609891,0.09175186643530166,0.05186969215750975
TEC,0.10314166421713684,0.5406910429322156,0.26493584473368165,0.09017112631651357,0.05186969215750975
EUU,0.10314166421713684,0.5102919078518036,0.4410672482776212,0.0767386516681364,0.05186969215750975
FCS,0.3151988306614503,0.5666326511396361,0.2286442520253585,0.07661140114452301,0.05186969215750975
HPC,0.3193194875314024,0.5621320650248406,0.2547090763918518,0.07904650954055456,0.05186969215750975
HIC,0.10314166421713684,0.5245405455246958,0.537146700625308,0.07830244965208166,0.05186969215750975
IBD,0.14220044982258648,0.554639765748757,0.23790926611781626,0.09413430122107491,0.05186969215750975
IBT,0.16668705819281113,0.5545413262484492,0.23403738850433387,0.09364680366272808,0.05186969215750975
IDB,0.18734410427583903,0.5519812938547414,0.13883575922979216,0.09626986942225739,0.05186969215750975
IDX,0.2845345057756627,0.5542550150249089,0.2182060881453711,0.08564090870071212,0.05186969215750975
IDA,0.24878107995215926,0.5530953122617883,0.17644934802506787,0.09043365718382027,0.05186969215750975
LTE,0.1422113263770829,0.558282664476247,0.2457611667261038,0.09309323362008814,0.05186969215750975
LCN,0.07703991294683629,0.5375269119995711,0.29631271897073774,0.0897479695387167,0.05186969215750975
LAC,0.07820313091247072,0.5375972790186925,0.2953205582185834,0.08999483427886011,0.05186969215750975
TLA,0.07807493030159829,0.5384614220097357,0.2953487222574187,0.08967224370669276,0.05186969215750975
LDC,0.2941108089336609,0.5512745992547942,0.19517952976815808,0.08667874853362825,0.05186969215750975
LMY,0.16877331180068458,0.55529475934147,0.23254709299023488,0.0939868386663783,0.05186969215750975
LIC,0.34630275248494863,0.5460977591488555,0.24515473872843174,0.09288450985807875,0.05186969215750975
LMC,0.17811440513546747,0.5564597187851051,0.1713931986719167,0.09545429760106817,0.05186969215750975
MEA,0.08928993393371987,0.5386146509300088,0.202689768218552,0.09153847590222598,0.05186969215750975
MNA,0.09720244088626044,0.5186443118423425,0.26093568690686264,0.0909365451726155,0.05186969215750975
TMN,0.09720244088626044,0.5182651971565614,0.26093568690686264,0.09121255632692069,0.05186969215750975
MIC,0.15162756729844692,0.5552543344144621,0.23238400527200942,0.09403267898730602,0.05186969215750975
NAC,0.10314166421713684,0.532212563903397,0.7398023163543581,0.07883293855762484,0.05186969215750975
INX,0.10314166421713684,0.5178299872539115,0.25095644196892036,0.08316128350568282,0.05186969215750975
OED,0.10314166421713684,0.5244841099237514,0.5411835821366345,0.07964588514563313,0.05186969215750975
OSS,0.23459857185173288,0.5449317008242137,0.16009072863798415,0.08224072460337721,0.05186969215750975
PSS,0.06755239325751353,0.5319086529506021,0.21911194012841867,0.0803950697696075,0.05186969215750975
PST,0.10314166421713684,0.5232747000086853,0.5572564128639714,0.07833484527360639,0.05186969215750975
PRE,0.22866609306888697,0.5590087791241684,0.18073443227307584,0.07842112536807966,0.05186969215750975
SST,0.18682400138866437,0.5416817380064253,0.1745637866257998,0.08230372005487833,0.05186969215750975
SAS,0.20215910010437158,0.5599117047817453,0.16168695859605914,0.10072291045834765,0.05186969215750975
TSA,0.20215910010437158,0.5599117047817453,0.16168695859605914,0.10072291045834765,0.05186969215750975
SSF,0.2376789124900565,0.5453122890195798,0.2293505025145306,0.08293160184283646,0.05186969215750975
SSA,0.2376789124900565,0.5452948142561722,0.22940139467469672,0.08293172007589898,0.05186969215750975
TSS,0.2376789124900565,0.5453122890195798,0.2293505025145306,0.08293160184283646,0.05186969215750975
UMC,0.12018845457779881,0.5549053147025502,0.24887343629434977,0.0934475956297034,0.05186969215750975
WLD,0.16542125955772552,0.5344037143973993,0.43019506674494856,0.08792850897464002,0.05186969215750975
AFG,0.2534246575342466,0.6337690604262868,0.36743760989532953,0.08273236355861818,0.147005444646098
ALB,0.10314166421713684,0.5259626414928676,0.22873922403418775,0.08176204063843959,0.047186932849364795
DZA,0.05136986301369863,0.5421547888111438,0.25496358875299313,0.11668544268927461,0.05186969215750975
ASM,0.10314166421713684,0.47781626938259714,0.25095644196892036,0.0762443569143731,0.05186969215750975
AND,0.10314166421713684,0.499621316854464,0.32144174353486743,0.08316128350568282,0.05186969215750975
