CountryCode,SN.ITK.DFCT,NY.GDP.MKTP.KD.ZG,SH.XPD.TOTL.ZS,AG.PRD.LVSK.XD,SI.POV.NAGP
ARB,0.08686460665163818,0.5430662910681775,0.19490204606561562,0.08432313536357176,0.050398400291481044
CSS,0.10033972628066096,0.5149482891891923,0.2535886936416384,0.08234281799354323,0.050398400291481044
CEB,0.09616429193449465,0.5441754811017883,0.2881529913442808,0.07372187633709848,0.050398400291481044
EAR,0.16268553779686762,0.5523688988203869,0.21427996398873075,0.09997902175388415,0.050398400291481044
EAS,0.13027316124691438,0.5481910798061007,0.29019068470805653,0.09339908791010039,0.050398400291481044
EAP,0.13344313709704195,0.5679447133334588,0.21301212801731048,0.09650775579807662,0.050398400291481044
TEA,0.12772292354506953,0.5679474867856199,0.21301564241211735,0.0965836771540815,0.050398400291481044
EMU,0.09616429193449465,0.5307562640480413,0.45860556808685193,0.0779068233435346,0.050398400291481044
ECS,0.09616429193449465,0.5296636453630582,0.41397757458771267,0.0822123378114868,0.050398400291481044
ECA,0.09616429193449465,0.5191522176740708,0.26811091302618756,0.09211688380682433,0.050398400291481044
TEC,0.09616429193449465,0.522582939279571,0.2677163522523078,0.09054733316525257,0.050398400291481044
EUU,0.09616429193449465,0.5324477095842982,0.4394246745903724,0.07736234769368466,0.050398400291481044
FCS,0.3151988306614503,0.5375124707385176,0.23478003817898188,0.07581151380763758,0.050398400291481044
HPC,0.3003759834469503,0.5559176638701884,0.2500985638942992,0.07700072734253303,0.050398400291481044
HIC,0.09616429193449465,0.5321452181271614,0.544676188971831,0.07913605437497635,0.050398400291481044
IBD,0.12724205610825015,0.5456459716933195,0.2447253250137553,0.09542919877477159,0.050398400291481044
IBT,0.15362783536052363,0.5457382491720495,0.23997578368408903,0.09470751211406885,0.050398400291481044
IDB,0.18550725516110958,0.5450923314446786,0.14554354324021207,0.09564342953384782,0.050398400291481044
IDX,0.27007505918063013,0.5490587444186814,0.20886499935788638,0.08518570391863349,0.050398400291481044
IDA,0.2388934769160291,0.547056137265714,0.1754528557111387,0.08986984345863958,0.050398400291481044
LTE,0.11966117699571747,0.545671114780502,0.25137758842062424,0.09336646789223248,0.050398400291481044
LCN,0.06930214339804434,0.5129538287771158,0.31021869042547834,0.09106924855446882,0.050398400291481044
LAC,0.07039155111900325,0.5119080831218843,0.308812380846623,0.09160481015052668,0.050398400291481044
TLA,0.07038601828633374,0.5124588025563375,0.3076661436091017,0.09099127188892023,0.050398400291481044
LDC,0.2795190854308202,0.5463528046779239,0.18989259867717764,0.08750621985856638,0.050398400291481044
LMY,0.15570231362621592,0.5460092580358882,0.239077775975166,0.09511716043268671,0.050398400291481044
LIC,0.33093548616435275,0.5522028454888699,0.23625193321034121,0.08842334606351174,0.050398400291481044
LMC,0.1694454494766796,0.559106467511134,0.1769959029425027,0.09925791818951063,0.050398400291481044
MEA,0.0816128112999661,0.5358711464431486,0.21607841106295436,0.0912479432032292,0.050398400291481044
MNA,0.08986967241532191,0.5254535438641341,0.26503318514413504,0.09010689152039651,0.050398400291481044
TMN,0.08986967241532191,0.5253128962989443,0.26503318514413504,0.0904341897447031,0.050398400291481044
MIC,0.1380436094869132,0.5458814104178273,0.2391170863153584,0.09538583729779868,0.050398400291481044
NAC,0.09616429193449465,0.534346973208762,0.7460074311643071,0.07975496903222787,0.050398400291481044
