CountryCode,SH.DTH.COMM.ZS,SH.MLR.INCD.P3,SH.TBS.INCD,SP.DYN.LE00.IN
MOZ,0.8993548387096773,0.2961516369902355,0.39705882352941174,0.1284904633186983
MMR,0.5380645161290323,0.04497415278575531,0.31811145510835914,0.2652575253375384
NAM,0.7909677419354839,0.040493968983342905,0.5503095975232198,0.33857008880540995
NRU,0.3237034303778456,0.05543812200639853,0.03560371517027864,0.4477053189829093
NPL,0.5793548387096774,0.010511200459506032,0.12616099071207432,0.1314463297991204
NLD,0.07483870967741936,0.05543812200639853,0.00696594427244582,0.8074718023624506
NCL,0.3237034303778456,0.05543812200639853,0.039473684210526314,0.5465255627232969
NZL,0.0167741935483871,0.05543812200639853,0.007739938080495356,0.7693371560009016
NIC,0.3303225806451613,0.02165422171165997,0.04643962848297214,0.34064678775998675
NER,0.9909677419354839,0.2547960941987364,0.14783281733746131,0.12838477340513968
NGA,0.9303225806451613,0.2859276278001149,0.2515479876160991,0.16335648733317173
MNP,0.3237034303778456,0.05543812200639853,0.09752321981424149,0.4477053189829093
NOR,0.07870967741935483,0.05543812200639853,0.004411764705882353,0.8102499372331335
OMN,0.19096774193548385,0.05543812200639853,0.01238390092879257,0.26403152234025923
PAK,0.6309677419354839,0.025732337736932797,0.21284829721362228,0.3103690001561623
PLW,0.3237034303778456,0.05543812200639853,0.05030959752321981,0.7310040714343025
PAN,0.23870967741935484,0.005112004595060311,0.03715170278637771,0.5861916343629405
PNG,0.6141935483870968,0.15525560022975302,0.33436532507739936,0.2518978888763306
PRY,0.2838709677419355,0.0450315910396324,0.032507739938080496,0.6376958390959507
PER,0.37806451612903225,0.013555427914991385,0.14396284829721362,0.35289948414694505
PHL,0.4206451612903226,0.0024698449167145317,0.2848297213622291,0.5318967845245811
POL,0.02838709677419355,0.05543812200639853,0.025541795665634675,0.7064408727484823
PRT,0.09161290322580645,0.05543812200639853,0.03637770897832817,0.6202781413414943
PRI,0.3237034303778456,0.05543812200639853,0.004102167182662538,0.7248197016352179
QAT,0.10193548387096775,0.05543812200639853,0.04179566563467492,0.5923095705020752
ROU,0.04903225806451613,0.05543812200639853,0.14009287925696595,0.6703941414139682
RUS,0.04258064516129033,0.05543812200639853,0.09907120743034056,0.6776962359723598
RWA,0.8606451612903224,0.24457208500861574,0.07585139318885449,0.2566422875266053
WSM,0.18064516129032257,0.05543812200639853,0.021671826625386997,0.3931889105828829
