CountryCode,SH.DTH.COMM.ZS,SH.MLR.INCD.P3,SH.TBS.INCD,SP.DYN.LE00.IN
ARB,0.28736534505648775,0.03279223078326823,0.0860999214279013,0.7487279653909804
CSS,0.15766865193359225,0.03279223078326823,0.0860999214279013,0.7870000323277349
CEB,0.025516190064645422,0.03279223078326823,0.0860999214279013,0.8411240307289326
EAR,0.37894502512666195,0.027295488097529984,0.0860999214279013,0.71140840943362
EAS,0.1242421300841329,0.011564919657381965,0.11145510835913312,0.8253305668774993
EAP,0.1239340096663342,0.011606167614936587,0.11996904024767802,0.8092182952182537
TEA,0.12386937077238194,0.011776927520287592,0.0860999214279013,0.8101519042670294
EMU,0.04251914254429045,0.03279223078326823,0.0860999214279013,0.93754024130851
ECS,0.04993414678031303,0.03279223078326823,0.03560371517027864,0.8522014889054761
ECA,0.05467525399118606,0.03279223078326823,0.0673374613003096,0.7619597407781079
TEC,0.05297684572613085,0.03279223078326823,0.0860999214279013,0.7702301886486094
EUU,0.04306795995912748,0.03279223078326823,0.0860999214279013,0.9194663283243705
FCS,0.6265706137230233,0.14215870060684319,0.0860999214279013,0.5750407320821571
HPC,0.7118757568595137,0.1572298100405721,0.0860999214279013,0.5523169988949373
HIC,0.06410514638998671,0.03279223078326823,0.011609907120743035,0.9215433363895132
IBD,0.21421088210167616,0.01547402668467335,0.0860999214279013,0.7705819177222545
IBT,0.3381744529101329,0.06854081031189489,0.0860999214279013,0.728398988387889
IDB,0.6958260229441136,0.12961519698353416,0.0860999214279013,0.5606607999091449
IDX,0.6343157936487123,0.14142715041597587,0.0860999214279013,0.608024627153555
IDA,0.6564292666388543,0.1372025053348811,0.0860999214279013,0.5924066812045308
LTE,0.07292753476916465,0.0012865471148225734,0.0860999214279013,0.8260743187779969
LCN,0.16014884947145033,0.008276317438051982,0.033281733746130034,0.8211208338912536
LAC,0.1630515146134258,0.008276317438051982,0.034055727554179564,0.8183529346812252
TLA,0.16235507315414838,0.008276317438051982,0.0860999214279013,0.8189570590906411
LDC,0.6533589487520646,0.13181915965310165,0.0860999214279013,0.6016126825228023
LMY,0.3399996404020026,0.06829626062678232,0.141640866873065,0.7273935652794496
LIC,0.7048447886159162,0.15609042436751636,0.20510835913312694,0.557750711136498
LMC,0.4374933515948194,0.057249814535814646,0.19349845201238391,0.6813606447426639
MEA,0.1697481847434813,0.03279223078326823,0.02786377708978328,0.7882558006813476
MNA,0.1733396524689613,0.03279223078326823,0.03018575851393189,0.7787659936245889
TMN,0.1733396524689613,0.03279223078326823,0.0860999214279013,0.7786283816942074
MIC,0.28716803844191613,0.0449219039300394,0.1346749226006192,0.7455897725851818
NAC,0.05233204518538916,0.03279223078326823,0.0032507739938080495,0.903191954211975
INX,0.263011679342142,0.03279223078326823,0.0860999214279013,0.7127811311699768
OED,0.06635832634931406,0.03279223078326823,0.0860999214279013,0.9131377746960114
OSS,0.543729776597373,0.03279223078326823,0.0860999214279013,0.6582142516086259
PSS,0.2133539572090787,0.03279223078326823,0.0860999214279013,0.7402037355060149
PST,0.06081759313164645,0.03279223078326823,0.0860999214279013,0.9191773663381302
PRE,0.7842308828105278,0.17369912783738828,0.0860999214279013,0.5159831495607352
SST,0.4580384817480813,0.03279223078326823,0.0860999214279013,0.6882129768901912
SAS,0.41959591513925293,0.017015760821399023,0.18885448916408668,0.6916298610144593
TSA,0.41959591513925293,0.017015760821399023,0.0860999214279013,0.6916298610144593
SSF,0.7782994992419794,0.16841567095881332,0.2476780185758514,0.5159685939713887
SSA,0.7783451394598194,0.16841567095881332,0.2476780185758514,0.5159391066251058
TSS,0.7782994992419794,0.16841567095881332,0.0860999214279013,0.5159685939713887
UMC,0.10192576624475921,0.0021538221993235725,0.07120743034055728,0.8174364198472248
WLD,0.2929375059578478,0.06820240550524584,0.11996904024767802,0.7595805773445105
AFG,0.5961290322580646,0.01372774267662263,0.14628482972136223,0.5924484772456097
ALB,0.02709677419354839,0.03279223078326823,0.013157894736842105,0.866815178969692
DZA,0.2103225806451613,7.312822999557725e-07,0.05959752321981424,0.830059678133232
ASM,0.263011679342142,0.03279223078326823,0.006424148606811146,0.7127811311699768
AND,0.263011679342142,0.03279223078326823,0.007352941176470588,0.7127811311699768
AGO,0.8361290322580645,0.0655944859276278,0.29721362229102166,0.5377192202931536
ATG,0.1625806451612903,0.03279223078326823,0.007120743034055727,0.8414414033549857
ARG,0.14838709677419354,5.743825387708214e-05,0.015479876160990712,0.8446026102388938
ARM,0.03612903225806452,0.03279223078326823,0.048761609907120744,0.8024595121353588
