CountryCode,SH.DTH.COMM.ZS,SH.MLR.INCD.P3,SH.TBS.INCD,SP.DYN.LE00.IN
ARB,0.24476932845177035,0.02500708414178633,0.07481412421427902,0.7656556872741813
CSS,0.14665223215387868,0.02500708414178633,0.07481412421427902,0.8013772242135099
CEB,0.028504394198421677,0.02500708414178633,0.07481412421427902,0.8717499019642976
EAR,0.3203290253841897,0.016596796274386042,0.07481412421427902,0.7391138937413589
EAS,0.10825623621259986,0.003275822217843113,0.10526315789473684,0.8404288111568927
EAP,0.1052376029304071,0.0032861270117422576,0.11377708978328173,0.824259269807749
TEA,0.10474665578757303,0.0033300749900809076,0.07481412421427902,0.8249481600969617
EMU,0.04667048002946775,0.02500708414178633,0.07481412421427902,0.9609504101440381
ECS,0.05228073465742375,0.02500708414178633,0.02786377708978328,0.8782580701129449
ECA,0.05677428388678697,0.02500708414178633,0.05185758513931889,0.7910974451465377
TEC,0.054835218200380516,0.02500708414178633,0.07481412421427902,0.7996083780930705
EUU,0.04607111204659162,0.02500708414178633,0.07481412421427902,0.9442570225674712
FCS,0.5731156302707949,0.10360128790988571,0.07481412421427902,0.6068436891486079
HPC,0.6608693680389974,0.11392209923980814,0.07481412421427902,0.5992915056456576
HIC,0.06697583284699006,0.02500708414178633,0.009287925696594427,0.9374461077704889
IBD,0.18138946886316515,0.008708528755853361,0.07481412421427902,0.7926635881807066
IBT,0.2942013548187458,0.054222056007866795,0.07481412421427902,0.7518595953385465
IDB,0.6455610247736956,0.12189654599866169,0.07481412421427902,0.5946215702727042
IDX,0.5699221403145561,0.10172734528635555,0.07481412421427902,0.6452885821204689
IDA,0.5976141544604994,0.10888259008640148,0.07481412421427902,0.6285228233299975
LTE,0.0666330970015378,0.000529717224745305,0.07481412421427902,0.8451483913611297
LCN,0.15876454118352903,0.005759198105218783,0.030959752321981424,0.8406970694870284
LAC,0.16151208726350838,0.005759198105218783,0.032507739938080496,0.8382065344711415
TLA,0.1606386802939329,0.005759198105218783,0.07481412421427902,0.8388334573143644
LDC,0.5933646811054619,0.09557572547320045,0.07481412421427902,0.6424885349702292
LMY,0.29582663294292905,0.05403901945365606,0.12848297213622292,0.7508840000920285
LIC,0.6522895739832775,0.11128840375670994,0.17956656346749225,0.6070403501432536
LMC,0.3831642133118181,0.04742884948546531,0.17647058823529413,0.7068775600696301
MEA,0.14309147048016388,0.02500708414178633,0.02631578947368421,0.8062289898309133
MNA,0.14537799245795097,0.02500708414178633,0.029411764705882353,0.7969072124455273
TMN,0.14537799245795097,0.02500708414178633,0.07481412421427902,0.796798127881246
MIC,0.24838096313011618,0.03768462714919753,0.12306501547987617,0.7675790269000878
NAC,0.05183452922038362,0.02500708414178633,0.002631578947368421,0.9081020792825538
INX,0.23916701477168925,0.02500708414178633,0.07481412421427902,0.7382134951803495
OED,0.06784706564508555,0.02500708414178633,0.07481412421427902,0.9293422307106047
OSS,0.4989294420307161,0.02500708414178633,0.07481412421427902,0.7002618047968723
PSS,0.18068721756216516,0.02500708414178633,0.07481412421427902,0.7607759377837505
PST,0.06308407809091626,0.02500708414178633,0.07481412421427902,0.9357685537798393
PRE,0.7218175656869432,0.13838880148510915,0.07481412421427902,0.5618032420920481
SST,0.41657653165504127,0.02500708414178633,0.07481412421427902,0.7223011673558833
SAS,0.35068718494567486,0.009686417556945204,0.17027863777089783,0.7206781979408485
TSA,0.35068718494567486,0.009686417556945204,0.07481412421427902,0.7206781979408485
SSF,0.7142421833194258,0.1345732940182803,0.21362229102167182,0.5688605895750745
