CountryCode,EG.USE.ELEC.KH.PC,EG.ELC.HYRO.ZS,EG.ELC.NUCL.ZS,EG.ELC.FOSL.ZS,EG.ELC.RNWX.ZS,EG.USE.COMM.GD.PP.KD,EG.USE.COMM.FO.ZS,EG.ELC.RNEW.ZS,EG.FEC.RNEW.ZS
BTN,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.03085320581970229,0.0,0.995524296675192,0.9769296288247307
BOL,0.004389560830203472,0.656578134651019,0.0,0.323656578134651,0.0325643251329106,0.08024534643104406,0.661389234676909,0.524448290783211,0.380579279873654
BIH,0.05339206965394696,0.208993985784582,0.0,0.7910060142154179,0.0,0.14819341221259694,0.939255693830195,0.208993985784582,0.0743667095290315
BWA,0.0128862857259545,0.0,0.0,1.0,0.0,0.08562587541143744,0.6483448562866241,0.0,0.48474870252688407
BRA,0.018257427262837703,0.924860094705123,0.0,0.0621896972305926,0.021336132451364797,0.07004482004315149,0.5480135232370921,0.9450051835329699,0.5079755937067807
VGB,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.11263325966708634,0.48580278465580146,0.0,0.01480203568129997
BRN,0.030640374948639245,0.0,0.0,1.0,0.0,0.05986069823410093,0.993029489822077,0.0,0.00684326927991564
BGR,0.07230239936576309,0.10658820152145801,0.22257975668678176,0.716434620353093,0.0,0.28967244299517997,0.913631076199035,0.044564675731472894,0.01952709089534275
BFA,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.11263325966708634,0.48580278465580146,0.04891304347826089,0.9490089029982915
BDI,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.11263325966708634,0.48580278465580146,0.981818181818182,0.9698171022953073
CPV,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.03637308300234284,0.0,0.0,0.37319401017005943
KHM,0.00036997025259397363,0.0,0.0,0.997767857142857,0.003677569921190179,0.16671315331786013,0.203362884659568,0.00223214285714286,0.8265399467536121
CMR,0.0026228431777847085,0.9394356503785269,0.0,0.06056434962147281,0.0,0.11978688176536735,0.155722860749202,0.984797923618836,0.8311959973043125
CAN,0.10254585676591527,0.920890605867237,0.0,0.0791093941327631,0.0,0.1998326798590902,0.831924410253646,0.6237871882267281,0.22432719655270242
CYM,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.11263325966708634,0.48580278465580146,0.0,0.3245817097398323
CAF,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.11263325966708634,0.48580278465580146,0.810526315789474,0.9524338372716581
TCD,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.11263325966708634,0.48580278465580146,0.0,1.0
CHI,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.11263325966708634,0.48580278465580146,0.29915937641451423,0.3245817097398323
CHL,0.016473970691819162,0.6698153348651179,0.0,0.321249255382521,0.014721546174179711,0.09299630990661827,0.7393812572652171,0.5383736120182889,0.34663455149233524
CHN,0.004912566564564578,0.193626717227156,0.0,0.8063732827728439,0.0,0.42126379211898346,0.690747294923113,0.20407939890675197,0.3472125791254811
COL,0.011052936495656857,0.698669666438423,0.0,0.290227917441064,0.01829180038664565,0.07266310609962498,0.663336180199031,0.7638419011469589,0.38966806496924733
COM,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.015751352695350187,0.0,0.0,0.5077096628539445
COD,0.002526956527145529,0.954555680539933,0.0,0.045444319460067495,0.0,0.21970286725073096,0.10516088582347499,0.995575221238938,0.9376978952026915
COG,0.0012403781007139156,0.6451612903225811,0.0,0.354838709677419,0.0,0.046167123242740186,0.376492076143885,0.9939148073022309,0.6663757758238356
CRI,0.016777218303093214,0.952380952380952,0.0,0.0431266846361186,0.007401398583527395,0.051984442756186154,0.604746630721328,0.9752018454440601,0.4622977985260002
CIV,0.0030051369872094733,0.773013150371641,0.0,0.22698684962835902,0.0,0.08723454703668534,0.344260643774903,0.666666666666667,0.7495895036462032
HRV,0.053884670969881504,0.45431472081218305,0.0,0.5444714191127791,0.0019998967746220632,0.09528447643289611,0.810512769853152,0.455528580887221,0.22333322782291215
CUB,0.015127479668893693,0.00971068174992491,0.0,0.894784262688958,0.15734948080461614,0.11263325966708634,0.706492038870944,0.102502662406816,0.4369261144612013
CUW,0.08879064618795435,0.0,0.0,1.0,0.0,0.11263325966708634,1.0,0.0,0.0007373039190631387
CYP,0.025603629247511465,0.0,0.0,1.0,0.0,0.07881414547664303,0.992763537574206,0.0,0.005052074389239363
CZE,0.08346264504069263,0.0455598602248557,0.0,0.954440139775144,0.0,0.19758491070556314,0.9962386722289369,0.0186443127619598,0.029312304372253507
DNK,0.0196604800421554,0.00451263537906137,0.0,0.995487364620939,0.0,0.0778909789682321,0.9987404694919271,0.031752751905165105,0.07173295315060016
DJI,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.05321694201209949,0.0,0.0,0.2709032479233708
DMA,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.03047131087043345,0.0,0.533333333333333,0.14876300532162867
DOM,0.00781879265449728,0.17127071823204398,0.0,0.8057090239410679,0.03792705627746779,0.08314670996222827,0.613685554718985,0.101135749053542,0.28586704345163205
ECU,0.006346506619324596,0.25860023724792397,0.0,0.741399762752076,0.0,0.06335627004954827,0.788616812205442,0.7854780280359109,0.24651260217700763
EGY,0.0066197330010071154,0.517503564074133,0.0,0.482496435925867,0.0,0.0737246144419039,0.891560120024215,0.23504354411207898,0.08661532425017546
SLV,0.004776930961330582,0.647945205479452,0.0,0.0150684931506849,0.5552022272253792,0.08110077448045692,0.240776131680054,0.9319206492335439,0.683930587294025
GNQ,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.037477422960369045,0.0,0.06872852233676979,0.8629565880155142
ERI,0.0006975081692692023,0.0,0.0,0.995238095238095,0.007845482498539036,0.09862735400505394,0.282660748618078,0.00476190476190476,0.7821942630469833
EST,0.10483226395226838,0.0,0.0,1.0,0.0,0.17595527517985915,0.4373658072434,0.0,0.034188651705685455
ETH,0.00010084865902295393,0.702467343976778,0.0,0.29753265602322204,0.0,0.616647272984046,0.0300523737943444,0.8835274542429281,0.9844326118663848
FRO,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.11263325966708634,0.48580278465580146,0.355450236966825,0.025923794705984327
FJI,0.0198419186770675,0.24189739203078395,0.01198021479363001,0.41306902981560367,0.009367533379276559,0.04942944293103915,0.0,0.82441113490364,0.5408730426276764
FIN,0.033964653541923455,0.6123184195235329,0.0,0.387681580476467,0.0,0.16059581542024012,0.452459683808519,0.294517902789782,0.24966947033655684
FRA,0.02636063824500376,0.544731477904049,0.0024463493645736543,0.453323385603325,0.0,0.10323120634862004,0.955201806206624,0.13369878643045602,0.10602736080057315
