CountryCode,SH.DTH.COMM.ZS,SH.MLR.INCD.P3,SH.TBS.INCD,SP.DYN.LE00.IN
ARB,0.39319215004496777,0.05543812200639853,0.09804244066047473,0.5435210862832244
CSS,0.2170020241750697,0.05543812200639853,0.09804244066047473,0.7181352285518806
CEB,0.029336878905757036,0.05543812200639853,0.09804244066047473,0.7455240234589985
EAR,0.517158640738222,0.0480590299080942,0.09804244066047473,0.5055237057531131
EAS,0.18614415757151484,0.013059228208989433,0.12925696594427244,0.6817425499834023
EAP,0.19460047273021808,0.01310262960148478,0.14009287925696595,0.6631800557906908
TEA,0.19116178210240517,0.013114180892408041,0.09804244066047473,0.6630623555079838
EMU,0.04509361013628672,0.05543812200639853,0.09804244066047473,0.8098925321311153
ECS,0.06049227998439626,0.05543812200639853,0.05108359133126935,0.7506944594217678
ECA,0.06634871384678452,0.05543812200639853,0.09752321981424149,0.683286994742536
TEC,0.06362477493138594,0.05543812200639853,0.09804244066047473,0.6894375270609543
EUU,0.05278460835625715,0.05543812200639853,0.09804244066047473,0.7981220749005341
FCS,0.7707429028685007,0.1832465795593584,0.09804244066047473,0.4089295028819251
HPC,0.865565873848858,0.2341813456358122,0.09804244066047473,0.3475806972129214
HIC,0.06745999203371497,0.05543812200639853,0.01393188854489164,0.8040086824117338
IBD,0.2874341850131071,0.02036216355785072,0.09804244066047473,0.6113889498330849
IBT,0.4437060117964529,0.09127259627822172,0.09804244066047473,0.5742054495473745
IDB,0.8095583113882954,0.17129229964488568,0.09804244066047473,0.4550010632374252
IDX,0.8001719262855665,0.20999985113273809,0.09804244066047473,0.3819719289815502
IDA,0.8034282402082555,0.1958480094875405,0.09804244066047473,0.4061003940127262
LTE,0.11481093157377806,0.0039892254953976395,0.09804244066047473,0.6847632041756118
LCN,0.23204658629055228,0.022211636073628947,0.04256965944272446,0.6468871962287418
LAC,0.23706784416112778,0.022211636073628947,0.04411764705882353,0.6414056104474871
TLA,0.23567314760873032,0.022211636073628947,0.09804244066047473,0.6404691202129246
LDC,0.8154689144991096,0.20443094532869038,0.09804244066047473,0.3612323745244529
LMY,0.44736270085205937,0.09095181958018725,0.1586687306501548,0.5729043910064242
LIC,0.8657400690091535,0.23377369065191383,0.23916408668730652,0.3464279142655023
LMC,0.5614418702290388,0.07457829854680643,0.21594427244582043,0.4982392274492645
MEA,0.24731449176158324,0.05543812200639853,0.03560371517027864,0.5505748496565166
MNA,0.2550720502828813,0.05543812200639853,0.03869969040247678,0.5361558767812606
TMN,0.2550720502828813,0.05543812200639853,0.09804244066047473,0.5361558767812606
MIC,0.3788786459684942,0.05762157105250259,0.15092879256965944,0.5903924928292297
NAC,0.05892810096574825,0.05543812200639853,0.005108359133126935,0.8138418196798312
INX,0.3237034303778456,0.05543812200639853,0.09804244066047473,0.575454093231029
OED,0.07548689402607225,0.05543812200639853,0.09804244066047473,0.7873775578035406
OSS,0.6501802409618426,0.05543812200639853,0.09804244066047473,0.5520219549284873
PSS,0.25683730402336774,0.05543812200639853,0.09804244066047473,0.6014743016702391
PST,0.06262756271442206,0.05543812200639853,0.09804244066047473,0.8052047831813837
PRE,0.8911888669141277,0.23238834530099425,0.09804244066047473,0.3492287759891691
SST,0.5618907103314129,0.05543812200639853,0.09804244066047473,0.5993917254536633
SAS,0.5593163869694723,0.025009469731567664,0.21284829721362228,0.46509308933470084
TSA,0.5593163869694723,0.025009469731567664,0.09804244066047473,0.46509308933470084
SSF,0.8870824131843535,0.2426828527304216,0.26625386996904027,0.3620514791459711
SSA,0.8871261382721083,0.2426828527304216,0.26625386996904027,0.3620514791459711
TSS,0.8870824131843535,0.2426828527304216,0.09804244066047473,0.3620514791459711
UMC,0.13907050333976387,0.005168398573170321,0.08591331269349846,0.6714469142547602
WLD,0.3828729229255303,0.09082386633409419,0.13312693498452013,0.6212840542153762
AFG,0.7509677419354839,0.06151636990235496,0.14705882352941177,0.25002653032523986
ALB,0.07741935483870968,0.05543812200639853,0.01780185758513932,0.7516394878223651
DZA,0.24645161290322581,2.1680794652102813e-05,0.05727554179566564,0.5381242930638945
ASM,0.3237034303778456,0.05543812200639853,0.0046439628482972135,0.575454093231029
AND,0.3237034303778456,0.05543812200639853,0.016253869969040248,0.575454093231029
AGO,0.9187096774193547,0.18127512923607123,0.22987616099071206,0.22589601320390573
ATG,0.1664516129032258,0.05543812200639853,0.00456656346749226,0.7225622513590862
ARG,0.13161290322580643,0.0014359563469270534,0.02863777089783282,0.7388786170755224
ARM,0.04774193548387096,0.05543812200639853,0.04721362229102167,0.759573133537697
ABW,0.3237034303778456,0.05543812200639853,0.009287925696594427,0.7867332843852427
AUS,0.03870967741935485,0.05543812200639853,0.004876160990712074,0.824114728342412
AUT,0.0167741935483871,0.05543812200639853,0.013157894736842105,0.7910359423355844
AZE,0.22838709677419358,0.010281447443997702,0.5270897832817337,0.6386569702282299
BHS,0.30838709677419357,0.05543812200639853,0.02476780185758514,0.72020342504342
BHR,0.09161290322580645,0.05543812200639853,0.02786377708978328,0.7435250907854786
BGD,0.6051612903225806,0.007179781734635267,0.17414860681114552,0.455226301517362
BRB,0.12903225806451613,0.05543812200639853,0.0010061919504643962,0.7223038503051199
BLR,0.009032258064516132,0.05543812200639853,0.06424148606811146,0.743964243161
BEL,0.07870967741935483,0.05543812200639853,0.010835913312693499,0.8041889442310995
BLZ,0.23612903225806453,0.011774842044801838,0.037925696594427245,0.7397961780801702
BEN,0.8490322580645161,0.22331993107409534,0.06656346749226007,0.3429620439480235
BMU,0.3237034303778456,0.05543812200639853,0.0,0.7882276103467414
BTN,0.4735483870967742,0.015163699023549684,0.19582043343653252,0.31341243827924736
BOL,0.44,0.013957495692130959,0.14241486068111456,0.3938014806941193
BIH,0.024516129032258062,0.05543812200639853,0.07430340557275542,0.7512434741870729
BWA,0.9987096774193547,0.02527283170591614,0.7074303405572755,0.5806012850167946
BRA,0.20903225806451617,0.03595634692705342,0.039473684210526314,0.606329661076173
VGB,0.3237034303778456,0.05543812200639853,0.004334365325077399,0.575454093231029
BRN,0.11096774193548387,0.05543812200639853,0.08281733746130031,0.7532964468345231
BGR,0.023225806451612905,0.05543812200639853,0.04489164086687306,0.7679394608175145
BFA,0.9574193548387095,0.3570361860999426,0.05417956656346749,0.32293747212158996
BDI,0.8606451612903224,0.24055140723722,0.22445820433436534,0.34530706586681637
CPV,0.3741935483870968,0.004939689833429063,0.1238390092879257,0.5983688379544988
KHM,0.7212903225806452,0.11889718552556003,0.44504643962848295,0.0
CMR,0.8658064516129031,0.26484778862722574,0.23916408668730652,0.41466380685578175
CAN,0.04,0.05543812200639853,0.005030959752321981,0.837280671859996
CYM,0.3237034303778456,0.05543812200639853,0.010835913312693499,0.575454093231029
CAF,0.9341935483870967,0.2513497989661114,0.8304953560371517,0.3737441234251123
TCD,0.921290322580645,0.13871338311315337,0.11687306501547988,0.29949329235728184
CHI,0.3237034303778456,0.05543812200639853,0.09804244066047473,0.8066275772161883
CHL,0.12258064516129032,0.05543812200639853,0.01780185758513932,0.7295986112776751
CHN,0.10064516129032257,5.743825387708214e-05,0.08436532507739938,0.6913444706056939
COL,0.15225806451612903,0.03388856978747846,0.02786377708978328,0.6674887472596113
COM,0.712258064516129,0.16128661688684665,0.03018575851393189,0.4042695273978453
COD,0.9019354838709677,0.29207352096496264,0.2530959752321981,0.32833757962333
COG,0.8219354838709677,0.20884549109707065,0.2755417956656347,0.5020163047182574
CRI,0.09935483870967741,0.0016657093624353819,0.014705882352941176,0.7851423276456341
CIV,0.8554838709677419,0.3017805858701895,0.28405572755417957,0.40626943939481514
HRV,0.025806451612903226,0.05543812200639853,0.032507739938080496,0.7505674901277006
CUB,0.09806451612903225,0.05543812200639853,0.009287925696594427,0.8152376383782945
CUW,0.3237034303778456,0.05543812200639853,0.003018575851393189,0.8796429147638886
CYP,0.03096774193548387,0.05543812200639853,0.0030959752321981426,0.8315988683845668
CZE,0.021935483870967745,0.05543812200639853,0.01238390092879257,0.7523836310912979
DNK,0.03096774193548387,0.05543812200639853,0.010061919504643963,0.8200122341467294
DJI,0.7574193548387097,0.032912119471568066,0.531733746130031,0.4577076418552758
DMA,0.3237034303778456,0.05543812200639853,0.007739938080495356,0.575454093231029
DOM,0.3638709677419355,0.0004595060310166571,0.07739938080495357,0.6242887500204916
ECU,0.28258064516129033,0.016771970132107985,0.07662538699690402,0.6252882746315732
EGY,0.2103225806451613,0.05543812200639853,0.020123839009287926,0.5407639525784452
SLV,0.2206451612903226,0.0008041355542791499,0.021671826625386997,0.5092221998859413
GNQ,0.7290322580645161,0.2094198736358415,0.07430340557275542,0.2834275627215718
ERI,0.432258064516129,0.013325674899483055,0.1369969040247678,0.33442661280651126
EST,0.021935483870967745,0.05543812200639853,0.04721362229102167,0.7281098933524072
ETH,0.8761290322580644,0.38041355542791494,0.3258513931888545,0.28300652861694625
FRO,0.3237034303778456,0.05543812200639853,0.09804244066047473,0.8556146364568953
FJI,0.16774193548387098,0.05543812200639853,0.017027863777089782,0.623810341391363
FIN,0.07096774193548387,0.05543812200639853,0.009287925696594427,0.8083086939228732
