CountryCode,AG.LND.IRIG.AG.ZS,AG.LND.AGRI.ZS,NV.AGR.TOTL.KD.ZG,AG.LND.ARBL.ZS,ER.FSH.CAPT.MT,AG.PRD.CREL.MT,AG.YLD.CREL.KG,AG.PRD.CROP.XD,TX.VAL.FOOD.ZS.UN,TM.VAL.FOOD.ZS.UN,AG.PRD.FOOD.XD,AG.LND.FRST.ZS,AG.LND.EL5M.ZS,AG.LND.CREL.HA,ER.FSH.PROD.MT
ARB,0.050278229514471015,0.38538042955046314,0.4153658255779966,0.058735367866761215,0.03136957834733437,0.018587087055427567,0.026552506070025517,0.20086607576679455,0.026843113960837207,0.24979614949431111,0.09467086900201609,0.028877918265524653,0.010447454202374383,0.03574092984197236,0.02028187514377908
CSS,0.050278229514471015,0.06517316779446061,0.41772069131724077,0.02514212334814978,0.003730629194179324,0.0003478147394947839,0.056326917272735706,0.188649683351563,0.11212566075048314,0.30670914446547287,0.09241881037845306,0.8614917937249994,0.07158158328336953,0.0003205465989532602,0.0018045597886442173
CEB,0.050278229514471015,0.5230942811222994,0.2922226716467459,0.4630367664121701,0.005463162420030309,0.028078180747795594,0.046254229472694974,0.16712187725213984,0.08965811398504596,0.13791610314899952,0.0851568593413839,0.34233813401213914,0.025359039980778226,0.031409955642761056,0.0031013391906440004
EAR,0.050278229514471015,0.45657675423157407,0.4048476601418658,0.1798530710887893,0.31664549698221023,0.2794271738747011,0.042464673221852545,0.22871704760658737,0.11500425093316037,0.1547496950375616,0.11068310920165145,0.22392073889128228,0.019530889553451825,0.3399313017713562,0.25866657130444676
EAS,0.050278229514471015,0.5358011625346414,0.4162732799997549,0.13128959838981638,0.4285299401352445,0.3053771731195331,0.06480863687352824,0.23495178639231754,0.05477224078037528,0.10825167527490358,0.11044107762230929,0.26520448830139987,0.026348623858628246,0.2450803667106544,0.5828754071214557
EAP,0.050278229514471015,0.5276117598657111,0.41991668126752824,0.15448750254367163,0.35326672299446615,0.28277885772924294,0.06890225302994832,0.23738076606979827,0.0630063144388819,0.10951223720965547,0.11262892941948582,0.29994260132109585,0.03353735656292698,0.21362594449924321,0.5315192477595413
TEA,0.050278229514471015,0.5298064359025443,0.4199164146101653,0.15361284012007798,0.3509589972846461,0.28093620419777315,0.06904848826258739,0.23777378451263925,0.06300843231194217,0.10952968904338826,0.11278783783528207,0.2987744524508517,0.03354694008991044,0.2117899207391246,0.5278766174322109
EMU,0.050278229514471015,0.48962512388004525,0.3528132359099844,0.33848251639642224,0.0332630301420039,0.0650723506547232,0.07466776543579705,0.1686346918513047,0.09477323475049874,0.1730315107030213,0.08595921964503812,0.38425172255042866,0.05082057751711279,0.04540606665194863,0.020129441033857408
ECS,0.050278229514471015,0.3224884303129579,0.36111970531958704,0.16826779801397057,0.14774228189186625,0.17077003162226437,0.042908878485898215,0.1812635989252673,0.08731902938046568,0.16793593769770546,0.09242660720243126,0.3840266890457891,0.022982133147320522,0.20563608753453216,0.08545993426271405
ECA,0.050278229514471015,0.30745327396673033,0.3713910474144723,0.14475757925908664,0.053745466771762396,0.07685614493248605,0.029056189079759084,0.19641914059581966,0.07196470936184358,0.17280324581484816,0.10375398891947848,0.3928610823161658,0.014272682160613066,0.13541202541889158,0.02787904758520867
TEC,0.050278229514471015,0.3103171900574838,0.3678680192587874,0.14937405853851532,0.05583893358967575,0.08688603747559558,0.030513703281096104,0.196447729487787,0.08023276622922061,0.16877662886657496,0.10265532820377041,0.3917487429776915,0.014380997116164057,0.14597027654550288,0.02903377221690973
EUU,0.050278229514471015,0.4836631761312646,0.34242702678276404,0.35267534976530185,0.04986251386745236,0.10119299401899183,0.06531147879338489,0.1679422250459203,0.09212163652191413,0.16944261284338036,0.0858012753169564,0.38164072241981517,0.0465691058752434,0.08059535625884136,0.02974961722950266
FCS,0.050278229514471015,0.33743324547650116,0.4321545287206984,0.0841016556933436,0.04268963197104565,0.025089685347940538,0.021213699564809337,0.20644990687101378,0.07906085721012265,0.2705736251624779,0.09550966885430864,0.2505154983984301,0.010830524306903391,0.05991648887859693,0.02505980986599366
HPC,0.050278229514471015,0.41075891385552465,0.438484747637215,0.11440196445458925,0.04382414272308483,0.035876132426589095,0.0175340637063231,0.24221695983010916,0.3064313821582671,0.2685703306438162,0.11071421353520859,0.28628557968854623,0.008066906139840008,0.10282151273628058,0.022056653083929872
HIC,0.050278229514471015,0.40014481292155846,0.35755844070529386,0.14116123252745028,0.27009495767319797,0.2645542750796021,0.06631623596182751,0.18058226147969797,0.07903574834857759,0.13855552875851987,0.09047339428812665,0.2906448158719598,0.026356835820645186,0.2075523460181385,0.1653843058934256
IBD,0.050278229514471015,0.3999759919775781,0.40212527733720943,0.1548272482934651,0.6041524114968867,0.5526183199072056,0.04886005745350488,0.22973059652159655,0.09488784419221429,0.1335738143150799,0.11011786304932031,0.34259021131470613,0.018318817694110548,0.5857880064199368,0.6843861546221348
IBT,0.050278229514471015,0.41509825881043544,0.40658551413251265,0.15203698060982868,0.7161769395173195,0.6533268433886446,0.04312009812260744,0.2284742974714196,0.09857446518890116,0.1423549634346078,0.10967285092054853,0.3176522749271352,0.01697722089770063,0.7829415421969972,0.7553318832183563
IDB,0.050278229514471015,0.5875435448197449,0.4304757387736202,0.20693612367233485,0.019814550888647923,0.02612057577896004,0.025661698817172764,0.20246197323850132,0.09577613793227188,0.32312935466213494,0.1036661517091041,0.20766377607486433,0.06758484116799847,0.051913672316956205,0.011685511081669975
IDX,0.050278229514471015,0.41635220111182664,0.42974062090877285,0.12653131896277167,0.09220995602669313,0.07458794770247898,0.026209660077947165,0.23483354680920565,0.2606720419309661,0.3328135418882386,0.10958770359543234,0.26475801672770244,0.012818257707212628,0.14523986346010428,0.059260207501591076
IDA,0.050278229514471015,0.45498653393734584,0.4301002878351666,0.14467703509981897,0.11202451746788697,0.10070852348143902,0.026065373133145,0.22201138055620845,0.17985372158328522,0.3120611515700446,0.10721264729844132,0.2518730317277278,0.012295402059547302,0.1971535357770605,0.07094572358974124
LTE,0.050278229514471015,0.387056983534648,0.40295089019075103,0.12577707963051388,0.37005940223423983,0.3187802853492318,0.053956041716333024,0.22886980701184056,0.07668677791726991,0.1329660282800529,0.10915845096168231,0.3937981999005429,0.01867197097153618,0.30649501770867443,0.4831364489575927
LCN,0.050278229514471015,0.4100055909070971,0.37712018578854883,0.11550461679578022,0.13357922319031812,0.07422989635568872,0.052580234037182906,0.22071610605565997,0.20845283782607663,0.1364518838199874,0.10540922467231204,0.47105343572890884,0.01799829597499479,0.07320655206447094,0.07533837979708098
LAC,0.050278229514471015,0.4128972667915205,0.37774704131849796,0.11866275367497846,0.10006964715432454,0.07173468891209253,0.052338966626666525,0.22111225174976004,0.20525179197659868,0.13384839106115592,0.10567682605464115,0.483824215688804,0.01763810225667476,0.07106661612225175,0.05405491573465096
TLA,0.050278229514471015,0.40895657027444415,0.376857330797216,0.11401962154178685,0.13280923737828665,0.07387311127991736,0.052687029359878956,0.2219232657510905,0.2074713077237786,0.13461410997363296,0.10563008198417896,0.47198375098801126,0.01662066825702344,0.07270935488954884,0.07484180440375428
LDC,0.050278229514471015,0.41223660200687473,0.4349830793402511,0.11950568314550934,0.08776715481048511,0.06964813185565946,0.026103759064391895,0.24014708955745553,0.09579329937309078,0.3311285118692432,0.1116100643294919,0.27427610857298934,0.011400746884787484,0.13615365425985312,0.05658451629853397
LMY,0.050278229514471015,0.4154748295456633,0.4075422577334598,0.15231014793747755,0.6822640309206267,0.6420600165835522,0.04298626501139024,0.2285317435551652,0.09543601491088632,0.14172482127723532,0.10983017471614342,0.3188671772364749,0.017205865515710735,0.7717884762063651,0.7363236595256357
LIC,0.050278229514471015,0.43156479058300456,0.4319027962450864,0.13055381692943144,0.03241880338121823,0.03488090301164737,0.01869201216566229,0.24038924845188545,0.20842050422103056,0.284571004433186,0.11511988834618733,0.2814329015582646,0.06758484116799847,0.09404637544838365,0.018781923508357855
LMC,0.050278229514471015,0.48487762953836777,0.41162726148241335,0.23976783418116077,0.26914922848492834,0.2603117757722078,0.04084810257588748,0.23287837234587064,0.1440824330416073,0.18246245347906437,0.11171291610313756,0.2605390063009867,0.025260923708864336,0.32895300250898435,0.2475352574045577
MEA,0.050278229514471015,0.3641254183835498,0.400428501518211,0.06388136092942112,0.03147034460811142,0.022952020117228165,0.029664454510991013,0.19903224921095486,0.026615609212238208,0.23565403627140466,0.09896931350601705,0.020837268566995998,0.012554543081390583,0.03963374379787327,0.02192971504515422
MNA,0.050278229514471015,0.2488620134860518,0.400153700653106,0.07747007293515268,0.027489058986738903,0.02241577190317899,0.029271401941649716,0.20185114155163156,0.05310797451249225,0.3144489134722459,0.09968699101783254,0.02538180086951907,0.012441388171017224,0.03921281681042229,0.019848861041773483
TMN,0.050278229514471015,0.24868889716390744,0.4009964678119372,0.07745052329004415,0.027466993613266828,0.022402988207162654,0.02927376131863212,0.20203187047763446,0.05295345492427712,0.31228936252943257,0.09984664576805666,0.025388759332452732,0.012448876684987559,0.0391873855594573,0.019837045748506685
MIC,0.050278229514471015,0.41272029081741696,0.4064054955731896,0.15593876678752375,0.6505298786167089,0.6081330626935489,0.0463749214795159,0.22793720012816165,0.0939528812946352,0.14000043275177207,0.10957282629514394,0.3250462901772692,0.01828601602880676,0.6785556318657888,0.717918831820762
NAC,0.050278229514471015,0.28461656410726505,0.33222887714254346,0.1517636240379651,0.06261908274668652,0.1450106173418883,0.07311233530261659,0.18599698224731964,0.10285163188016926,0.09373225559784502,0.09402732086028437,0.36385795342841143,0.02598746949076818,0.10331299876141657,0.03273898658564606
INX,0.050278229514471015,0.40133025375038717,0.35499705107421214,0.18116688051834637,0.03622049840754914,0.03401053759733739,0.037351066929541266,0.19286906764546854,0.20842050422103056,0.24987111156202418,0.09457565845950167,0.3089964773124566,0.06758484116799847,0.0386992467328935,0.03532603344154703
OED,0.050278229514471015,0.39148727341206824,0.3653705578626801,0.15777694289816457,0.26642988045092814,0.28430222788861964,0.06345923561409976,0.18354788758327312,0.0827899717916578,0.13972299370072902,0.09186070476216911,0.315916616759361,0.02538577379544612,0.23295379226673807,0.16310667055876438
OSS,0.050278229514471015,0.4462428195491599,0.4013508801167562,0.028619443490410897,0.024445443215547393,0.0008299925778813914,0.019187027941342197,0.1932541772609817,0.056111697281463535,0.23485765987589827,0.0936360200061888,0.2626878176253678,0.014999546965557218,0.002182556090598647,0.011705463322092092
PSS,0.050278229514471015,0.14557400244891297,0.35499705107421214,0.05105298775362862,0.004018520490623438,3.3851195829114296e-06,0.02354069529313928,0.17623333750514,0.6373348262174338,0.4385750812252514,0.08579813427063872,0.622782054621111,0.04948893788201767,7.313598609577889e-06,0.0019887006535852063
PST,0.050278229514471015,0.3864165887780722,0.35681393122358446,0.16724445725681053,0.19696972016275388,0.27136109418611437,0.06437098196116946,0.18253063475456854,0.08174656021660852,0.13613420452388575,0.09122582028643202,0.31935222767494914,0.025364754298144932,0.21924183868343702,0.12299530092554152
PRE,0.050278229514471015,0.4377765483201571,0.4361867638533289,0.1261846677796236,0.05183602601280978,0.03735472186401242,0.01640021088830871,0.2190846692836252,0.07635855486645302,0.2631908058713894,0.1038236967936321,0.2661196271563378,0.008295027325190508,0.11409455584466434,0.026838551801990105
SST,0.050278229514471015,0.3768045032918556,0.4038090093112451,0.028631972475752807,0.03219461400544195,0.0011811924369590867,0.023941978840307028,0.18986522459556027,0.06960395659997834,0.2502163758466801,0.09260984510515274,0.36891563637384683,0.028570694552471094,0.0025104162881614852,0.015498733777281911
SAS,0.050278229514471015,0.6237551813279174,0.4033516238652475,0.5934826363246553,0.07934389613670663,0.14187501701318847,0.040151933447246914,0.2414542826875906,0.11741737811761477,0.09005783692770238,0.11564436032321491,0.17583464372505936,0.03193709324095378,0.18233098812499063,0.06831983107421369
TSA,0.050278229514471015,0.6237551813279174,0.4033516238652475,0.5934826363246553,0.07934389613670663,0.14187501701318847,0.040151933447246914,0.2414542826875906,0.11741737811761477,0.09005783692770238,0.11564436032321491,0.17583464372505936,0.03193709324095378,0.18233098812499063,0.06831983107421369
SSF,0.050278229514471015,0.46418405169858296,0.43457143730998504,0.12371309342870651,0.06975882875200808,0.047353485215007346,0.0182026647285889,0.22378733791281896,0.11507202129499192,0.26227749489758667,0.10638961744250877,0.26358339538618347,0.005983593857488773,0.13095361633837302,0.03542278731035996
SSA,0.050278229514471015,0.4641924926960875,0.4345771170143056,0.12371545672126293,0.06903384774374494,0.047353485215007346,0.0182026647285889,0.2237882972757537,0.11406298452568686,0.2617521236817714,0.10639009699945351,0.2635711194216054,0.005976323605417429,0.13095361633837302,0.03507883210781092
TSS,0.050278229514471015,0.46418405169858296,0.43457143730998504,0.12371309342870651,0.06975882875200808,0.047353485215007346,0.0182026647285889,0.22378733791281896,0.11507202129499192,0.26227749489758667,0.10638961744250877,0.26358339538618347,0.005983593857488773,0.13095361633837302,0.03542278731035996
UMC,0.050278229514471015,0.38401586984485847,0.40282442256184103,0.12259126602378541,0.3813806395792347,0.3478212869213411,0.051575293330313556,0.22465984006386497,0.08180607380880207,0.12653311601867423,0.10832281600357753,0.3507074947754863,0.015837284749052057,0.34960262935680453,0.47038356940972403
WLD,0.050278229514471015,0.41126975909556457,0.39589217576572766,0.14933119311642723,0.9551355763698833,0.9075682407847985,0.04794139855063742,0.21729382781498324,0.08422101953766627,0.13960841620457895,0.10425817027609714,0.31242059385904386,0.019944803669760387,0.9801543533323109,0.903834430479662
AFG,0.0960208585533297,0.6400115706561859,0.5303939793082783,0.1642390121950858,1.0541993351792945e-05,0.0022632510029757897,0.026521936166080402,0.24665073100227922,0.17458538860323286,0.07210269664756244,0.10767492697981153,0.02090606903183995,0.06758484116799847,0.00435683101400745,1.0258277925285803e-05
ALB,0.2993615258445098,0.48239607137298984,0.42960013496769633,0.31102428783644903,5.191008377991977e-05,0.0002474355305651851,0.06501812727939749,0.2936238812607705,0.04583197890469289,0.33204702687590276,0.11676800705402575,0.28573420817347917,0.08699585749677727,0.0001979495605473318,3.481105811132125e-05
DZA,0.044258761895090246,0.1891871434915353,0.44379642046740053,0.04336642742988264,0.0011145704502599826,0.00182275544305471,0.02177431537150132,0.2688494820909074,0.0044560901885534404,0.3834870490414869,0.129727942392123,0.008206181312266622,0.00044749872910532663,0.004245176649487801,0.0005420265886274394
ASM,0.050278229514471015,0.2680641804725814,0.35499705107421214,0.20647195996834614,6.44549503430944e-05,0.03401053759733739,0.037351066929541266,0.19206181555394963,0.20842050422103056,0.24987111156202418,0.096028436541323,0.8917174335709658,0.06362799174066737,0.0386992467328935,3.067971065209927e-05
AND,0.050278229514471015,0.47281867965234503,0.35499705107421214,0.07027504058962059,0.03622049840754914,0.03401053759733739,0.037351066929541266,0.19286906764546854,0.012226144212553556,0.455689228118782,0.09457565845950167,0.344176169661202,0.06758484116799847,0.0386992467328935,0.03532603344154703
AGO,0.050278229514471015,0.5208882658455601,0.35499705107421214,0.051877553610733124,0.003946641613190399,0.00018078369326027385,0.006592718876108677,0.289417607056164,0.0006319708483851488,0.38777097439448455,0.13546852324705624,0.47222229355622014,0.002249912219409419,0.0012795817233741862,0.0018739705963571516
ATG,0.050278229514471015,0.22323830147174697,0.4063735953866567,0.1251265858330565,6.278764809125928e-05,2.483580031483074e-08,0.020665638015494505,0.19408156836585322,0.569098263136409,0.7330976542160013,0.07326818156768374,0.2251811700936785,0.23639297507308318,6.099286179329552e-08,2.9788557176891424e-05
ARG,0.025615320936523484,0.6009034950447407,0.28611002955662823,0.19995104020838242,0.007788401472703653,0.01683320199624018,0.055064308681672024,0.20014082680156392,0.5372903172714164,0.03638208390288576,0.09349339603578449,0.10344948239161153,0.015978465866684534,0.01586374431993058,0.0037098890394525325
ARM,0.16105053841507383,0.6516159933712488,0.46186246943685577,0.21679535631844418,9.075189472013945e-06,0.00016003089851720129,0.03489636159606379,0.2488557822372932,0.2595267103700108,0.3671585831072901,0.11984495839226995,0.11768570388586587,0.06758484116799847,0.00023589266538837919,4.8612922720607686e-05
ABW,0.050278229514471015,0.1197078693225022,0.35499705107421214,0.1529369701528135,1.445698787983617e-06,0.03401053759733739,0.037351066929541266,0.19286906764546854,0.7655681200221944,0.6154930916821927,0.09457565845950167,0.02359040829552816,0.12652913597093374,0.0386992467328935,6.858877870981723e-07
AUS,0.009276481313346486,0.5814254395874358,0.3984567270626983,0.08440303240212561,0.0016997307952162021,0.015386088032947283,0.029242376831610524,0.2508755350491968,0.12798207282368654,0.09008804864018913,0.10143835993901207,0.1629606547152193,0.010747937466929293,0.026940617750370252,0.0012161028473319196
AUT,0.03371503550018479,0.36371432718540603,0.32474794430410886,0.22594706133749518,3.1552112234095e-06,0.0018453432486439012,0.08352305833099548,0.1787944484592436,0.07125533518387536,0.1338116245987303,0.0909216158127744,0.4731651048695546,0.06758484116799847,0.0011525017096264505,1.7144691437355407e-05
AZE,0.5187258077705722,0.6357956042675396,0.43908351201245827,0.3158792829949518,9.602816766898478e-06,0.000978294237504193,0.03568943006970371,0.21346378342320307,0.034819463721359335,0.2785179950364274,0.12294946451861787,0.12974263849008796,0.06758484116799847,0.0014107635070775208,6.388769380408595e-06
BHS,0.050278229514471015,0.012087877483371222,0.41856389235743313,0.010981766674492901,0.0001768166545763558,2.4481003167476014e-07,0.09815166490429227,0.2490040209757815,0.24404406992411903,0.3039863324492737,0.11316751474181164,0.5201538578077783,0.946732428174645,1.303029320129495e-07,8.388772608617067e-05
BHR,0.050278229514471015,0.12034743955971809,0.4036283930968777,0.028584823123042502,0.0002858684683684393,0.03401053759733739,0.037351066929541266,0.19095002501528713,0.02594946406816925,0.20361764684829653,0.1403089810239359,0.007352854533671123,0.607966732353007,0.0386992467328935,0.00013563418473665862
BGD,0.898132152784477,0.7729189059565573,0.4109183431249997,0.8111214068866286,0.016205692470726077,0.018732747250288312,0.0585022874900192,0.24687308911001174,0.03864674998908669,0.3763141113922817,0.11691496592391204,0.11159483303926142,0.17245119663180664,0.0166313062167655,0.0163300369795699
BRB,0.050278229514471015,0.35735283362736675,0.35499705107421214,0.3521369322571204,1.446754042573386e-05,1.1353508715351195e-07,0.042307775308055844,0.1356199158745159,0.31491549280482195,0.3664680793800965,0.0819387548909749,0.14812581953006101,0.012807583022625746,1.3862014043930798e-07,6.916452393256387e-06
BLR,0.005991915114139156,0.4769245208330081,0.4374758252814443,0.3746120893830655,1.0172654245373772e-05,0.0031389652248453425,0.04605461921923218,0.2064039135026961,0.09821991291143337,0.13764896498463536,0.12339034112827672,0.4271973696519909,0.0,0.0035264021110804965,8.242168349633e-05
BEL,0.007492651115117049,0.4840178908380688,0.3813552027213949,0.3650462570328111,0.0002602046767452557,0.0010494573205377194,0.1160348194825093,0.15937517371727167,0.09226445121459308,0.15990849929579343,0.08704557561952349,0.22773937096924676,0.137642528515426,0.0004731271737362109,0.00012483658373206515
BLZ,0.050278229514471015,0.07431478531180724,0.440853121813444,0.04705390017257222,0.0018143836365571325,3.250899822067137e-05,0.045694501391916095,0.18468693831415497,0.6882514579781308,0.2677373124778604,0.08718334956004188,0.6122617366886929,0.10833960993820967,3.680364728663627e-05,0.0008902402932197661
BEN,0.050278229514471015,0.36017743025751425,0.4114772148468045,0.32960542080844,0.0004259324100684871,0.0005591925907714556,0.017668702388916463,0.24768840217169757,0.4038949316161639,0.7440758498524176,0.12426290941822657,0.3999777456786268,0.01781508201950506,0.0015910015722809224,0.00020457980032257382
BMU,0.050278229514471015,0.06307392481707796,0.3304195557463636,0.08257669782382811,5.434561137310677e-06,0.03401053759733739,0.037351066929541266,0.21802212463171938,0.23569719089340577,0.39834965057228267,0.10243033231074453,0.20220349967595597,0.21266713095310796,0.0386992467328935,2.578337301865392e-06
BTN,0.1125792941579982,0.1476375342864636,0.4048833108874158,0.0361675745219044,1.0552545897690635e-08,5.953496132612283e-05,0.038857657696540704,0.18804083977245353,0.06944891574055885,0.2608897899867149,0.08869886290574426,0.7228203519977062,0.06758484116799847,7.900516284197919e-05,3.972141388932043e-07
BOL,0.012487377078937033,0.3811419895100291,0.41983482390449844,0.055473934138604165,7.195781047635244e-05,0.0007541365929798039,0.027649496104792937,0.2432412400170475,0.14539817936935542,0.13278115513276592,0.1187335819387549,0.5191905700393754,0.06758484116799847,0.0013942690965666475,3.9446057478441604e-05
BIH,0.050278229514471015,0.4631858174014263,0.29818741485370287,0.2696563927026381,3.207973952897953e-06,0.00032143734557469683,0.0396183560283994,0.14960994681935258,0.07447111749438233,0.3508464758201113,0.08751400701728604,0.4314596160077771,0.0022942383151210305,0.0004185399486326158,1.973704688377463e-05
BWA,7.465185083679674e-05,0.5027263435653316,0.32022490081152266,0.006902641438014648,3.978309803429369e-06,1.3289636748465928e-05,0.004100217958954659,0.16145051605610836,0.020408982742577814,0.16557859815765166,0.11284604221393539,0.1988496752852338,0.06758484116799847,0.00014139392944949853,1.887443034569423e-06
BRA,0.050278229514471015,0.36196834363882247,0.36303145000855463,0.11956604952812186,0.008654258968700965,0.031899188494872555,0.06098130084809771,0.23777493653529014,0.322323561683217,0.08173605981350694,0.11151422745559086,0.6005643334169769,0.01087890377694717,0.027185109023070083,0.006513385679011958
VGB,0.050278229514471015,0.5136831354471939,0.35499705107421214,0.091754124649348,1.2610292347740308e-05,0.03401053759733739,0.037351066929541266,0.22713880704875203,0.20842050422103056,0.24987111156202418,0.09027867075702188,0.2446662346079067,0.5012123269157301,0.0386992467328935,5.982743836367269e-06
BRN,0.015971177376960015,0.024765063254502735,0.44585977184757564,0.010428539686961403,4.771861254935705e-05,6.230237907548968e-07,0.012327628995014996,0.1846684084718439,0.0004606580867031194,0.26723390026105576,0.13639620111321343,0.7290069248279243,0.006819163469490855,2.4910039236943645e-06,2.5392867563225765e-05
BGR,0.03471452908541647,0.5194874297660793,0.3289542681166455,0.42059782959214165,0.00010109338969987628,0.0024793306260492065,0.048671205679880876,0.1863916838067708,0.15373379215397878,0.16373338763189746,0.09536712162683468,0.35122986306093373,0.0036563203734632913,0.002638169995791756,7.78760998655423e-05
BFA,0.050278229514471015,0.4866297351828746,0.4488271182352664,0.3018688967073024,0.00021420612917722218,0.0017379894373916033,0.015373119834264872,0.2402579354049697,0.2707749589438061,0.24929711135913218,0.11575766482355751,0.20432456708849223,0.06758484116799847,0.005644308540581059,0.00010313849855481348
BDI,0.050278229514471015,0.830652575972016,0.42991371130927014,0.5896509725198411,0.00012988073490877633,9.12094766562159e-05,0.014074267895293379,0.15570626493968537,0.6887680843867908,0.5890295697394392,0.08497896651174752,0.1032277212130759,0.06758484116799847,0.0003220021104278729,6.242279769821059e-05
CPV,0.050278229514471015,0.22755004437059187,0.44061177020783243,0.18785521944759495,0.00022099141618943727,2.1291376812757036e-06,0.0017938453570426637,0.2041988622676821,0.8719627271532636,0.5451371228096992,0.08110292631849661,0.21830953525808505,0.06355474092376309,4.239281134914917e-05,0.00010484570830226222
KHM,0.050278229514471015,0.3390131232023509,0.4210588863778512,0.2963277654439072,0.005980064444945896,0.003633778808837841,0.042008351496579555,0.3544202938832991,0.035110065898895426,0.1263935948669644,0.15463747083784926,0.5635397331780156,0.048237450022338,0.00446770910574064,0.003207621823847273
CMR,0.050278229514471015,0.22513538300333547,0.40807615914921597,0.18053467748389712,0.0019100002549361072,0.0011457847460445273,0.02061303653510002,0.29006615153705045,0.1717709141411252,0.37407138914535526,0.13799437882322685,0.416546652248622,0.0006559790577982693,0.0028127842418975346,0.0009103733526871864
CAN,0.021381202110186046,0.07633735877961749,0.39540378989126684,0.06963931056140103,0.008786598446803903,0.018371893006033948,0.04803594164742441,0.22024570570904442,0.1058254246753861,0.13468199650625148,0.09596414203574775,0.3860271472637579,0.031107663876485635,0.019802713237792164,0.0050944040030305865
CYM,0.050278229514471015,0.1212468352058019,0.40673323599906386,0.011451639926049237,1.3085156913136386e-06,0.03401053759733739,0.037351066929541266,0.1919876961847055,0.4410441420508499,0.36808969519767487,0.09101346510645333,0.5349967595593005,0.21015390995266806,0.0386992467328935,6.208035445268129e-07
CAF,0.050278229514471015,0.08694537111923374,0.40810613808298474,0.03975489319934958,0.00033767091618020265,9.180872903809802e-05,0.021758130300610714,0.21361202216169142,0.004360026935513667,0.5787183030228331,0.10638903686830647,0.36055047606671004,0.06758484116799847,0.00021396850397649824,0.00016111353924530133
TCD,0.050278229514471015,0.4360025125359682,0.4798707029816764,0.053548858274367755,0.0010552440372231658,0.0011216003532922398,0.011711247545264246,0.3467489391665277,0.22673460028119904,0.39893636094613544,0.15264434116501643,0.0421910320083074,0.06758484116799847,0.004704160410294989,0.0005006580327400834
CHI,0.05547882667786121,0.5506183166463834,0.35499705107421214,0.31152934599732307,3.1172220581778136e-05,0.03401053759733739,0.037351066929541266,0.19286906764546854,0.20842050422103056,0.24987111156202418,0.09457565845950167,0.042569157826517004,0.06758484116799847,0.0386992467328935,1.9206074613436888e-05
CHL,0.050278229514471015,0.23138094250112878,0.35584644790276226,0.023733989270357754,0.031751660877020325,0.0012292979629803245,0.08316968428321715,0.19528600811607094,0.18908742752398258,0.1341142560177259,0.09771846354501534,0.22888124711818061,0.009041059263670995,0.0007709830419009607,0.02044875308925284
CHN,0.18430981976188343,0.6038982622246841,0.42239336801110033,0.15529268159999413,0.17332665328179614,0.1913587060748993,0.07775847558212304,0.23907202549706305,0.0274973467726784,0.09465560540502087,0.11208369307640025,0.21935905150323082,0.020864225466144606,0.12827631942174086,0.35229613575114754
COL,0.025504361877549803,0.42221171941777724,0.40695171308147876,0.019558918400463463,0.0007595089384403857,0.0015165736652219715,0.04899220958587798,0.1845757592602887,0.09242087334998855,0.19295496982071364,0.09773683340375112,0.5338198817319458,0.010467699752811461,0.0016033318337729987,0.0008091873814095137
COM,0.050278229514471015,0.7884840590817895,0.4194465287718184,0.48079614628570505,0.0003830046533566816,1.1517070200281723e-05,0.016945769222469192,0.181610984490522,0.8308579725908926,0.9099122499996478,0.08792732883884123,0.2075275036975156,0.014420282432464971,3.4100554548069766e-05,0.00018171019877903768
COD,0.050278229514471015,0.12464711449437274,0.4108847920492886,0.04309297506898526,0.0023004444531506607,0.0005475683718326727,0.009551889337275295,0.20014082680156392,0.11999039705263333,0.30006264572744795,0.09713062806547018,0.6846056347004982,0.00038899498434559525,0.002773457708054903,0.0011057712683270008
