CountryCode,AG.LND.IRIG.AG.ZS,AG.LND.AGRI.ZS,NV.AGR.TOTL.KD.ZG,AG.LND.ARBL.ZS,ER.FSH.CAPT.MT,AG.PRD.CREL.MT,AG.YLD.CREL.KG,AG.PRD.CROP.XD,TX.VAL.FOOD.ZS.UN,TM.VAL.FOOD.ZS.UN,AG.PRD.FOOD.XD,AG.LND.FRST.ZS,AG.LND.EL5M.ZS,AG.LND.CREL.HA,ER.FSH.PROD.MT
ARB,0.050731308060637775,0.3866704642326633,0.3927225502910492,0.05991877077245053,0.03218359613448035,0.02040815366406087,0.023454236883787814,0.2047709733808068,0.02710337779094034,0.24731726043683522,0.09061332234569043,0.02851636060671616,0.010447454202374383,0.044244818011460456,0.02133264184127895
CSS,0.050731308060637775,0.06563844981030806,0.40634799674670463,0.02558416317301729,0.0037114487917827683,0.0004834033077335708,0.06375992454434466,0.20661249765747403,0.11212566075048314,0.30670914446547287,0.09845956112972519,0.8605975233380163,0.07158158328336953,0.00039425370002764903,0.0018031428996769586
CEB,0.050731308060637775,0.5249366666414437,0.43117522599275543,0.4655709409553287,0.006726535712929685,0.03756355617453971,0.061955047444145456,0.20868348337451034,0.09099906683015842,0.13979481206717947,0.09941116369271084,0.3444860596521466,0.025359039980778226,0.0315164325450353,0.0037850199610636177
EAR,0.050731308060637775,0.456286889228719,0.4028590295775361,0.1796951833972138,0.3137815589879169,0.2884836091298163,0.04328710571076199,0.24144339531672135,0.12927950895575743,0.15775702706014622,0.11588428006144719,0.22242294268818763,0.019530889553451825,0.34440888894830457,0.28728156118540826
EAS,0.050731308060637775,0.5363795235657024,0.41254886608714547,0.131251986013943,0.4523935989024515,0.30996194878295197,0.06602505589572012,0.24209283961513522,0.05783017961779786,0.11426716763691638,0.11278723947369068,0.2659064627124115,0.026348623858628246,0.2442344289864151,0.6410938169497111
EAP,0.050731308060637775,0.52806432262549,0.4163629675906442,0.1545577332692628,0.3750139284491088,0.28906677039667444,0.0700542616408955,0.24535060203168976,0.06212490797428518,0.11754330833470286,0.11514603217833827,0.30063940616227164,0.03353735656292698,0.21482718505024814,0.5887173072300517
TEA,0.050731308060637775,0.5302624513205279,0.4163623769157931,0.15368360126013503,0.37261133535166846,0.28720737079464664,0.07017708759935852,0.24577326814589848,0.062126005179795975,0.11755820399853394,0.11531891810800375,0.2996391906449702,0.03354694008991044,0.21307622138070587,0.5848041548242187
EMU,0.050731308060637775,0.4860937991491715,0.4022895536326287,0.3360754973622438,0.037142177798263225,0.07192770033423924,0.08169661349773488,0.18094835345745253,0.09760970846772136,0.18163509094928415,0.08879416149303324,0.3859667277779018,0.05082057751711279,0.04591610282427821,0.022159294924629622
ECS,0.050731308060637775,0.3234419621092965,0.4076025945987927,0.16993162412661955,0.1551778899325452,0.21064632767987862,0.05188983758664637,0.20301565528128485,0.09181215256230797,0.17879692772594596,0.0975048297929974,0.38440195764693236,0.022982133147320522,0.21046350758750437,0.08970298066580609
ECA,0.050731308060637775,0.30905910313953017,0.3993602733275482,0.14704450673451971,0.05177534781864347,0.10339167265074335,0.03809631254938955,0.22534578036605335,0.08207209328517319,0.191115387257503,0.11066183538030108,0.3930613981774817,0.014272682160613066,0.13988607639605732,0.02725633176049903
