CountryCode,ER.H2O.FWTL.ZS,SH.H2O.SAFE.ZS,SH.H2O.BASW.ZS,ER.H2O.INTR.PC,ER.GDP.FWTL.M3.KD
MDA,0.0073553634503023884,0.8410138248847927,0.8192734651746649,0.0008586089366370601,0.004054072781018352
MCO,0.011442531644953947,1.0,1.0,0.024364617139691177,0.03212150030497252
MNG,0.00017488709976489769,0.5414746543778802,0.6630746202301464,0.023328777349333574,0.011125668934437317
MNE,0.011442531644953947,0.9758064516129032,0.952150744289409,0.024364617139691177,0.016916409104266443
MAR,0.004022930036784371,0.7788018433179723,0.6469221849152968,0.0016412888576989614,0.006100432801700387
MOZ,9.6344332356048e-05,0.3640552995391705,0.16230704021897355,0.007369449061920405,0.009779527292161166
MMR,0.00036847764207598795,0.6808755760368663,0.5081438663025161,0.03711225285964837,0.0009340870648958532
NAM,0.000520941773798877,0.804147465437788,0.7309178722746883,0.005133205556449653,0.03220415401165791
NRU,0.011442531644953947,0.935483870967742,0.9648998223568916,0.024364617139691177,0.03212150030497252
NPL,0.0005339580262863758,0.7949308755760369,0.7887343019912135,0.01352325999820549,0.0009587851755917499
NLD,0.010904762248277319,1.0,1.0,0.0012385711029786806,0.05219117351643151
NCL,0.011442531644953947,0.9481566820276498,0.9465259309253808,0.024364617139691177,0.03212150030497252
NZL,0.00017569141549052852,1.0,1.0,0.13994842649294004,0.019353821325831164
NIC,0.00010838254530825544,0.7914746543778802,0.7729366081842484,0.050140546516896325,0.003909059455869074
NER,0.0031429436537430406,0.4089861751152074,0.2850688226991839,0.00037238398167863265,0.0046302468441061185
NGA,0.000661602650810925,0.5138248847926267,0.4423569772767443,0.002492155222316689,0.022723167735347573
MNP,0.011442531644953947,0.9585253456221199,0.987812668759833,0.024364617139691177,0.03212150030497252
NOR,8.633773532378504e-05,1.0,1.0,0.14360012649951653,0.10093462380543072
OMN,0.010558101948282484,0.8594470046082949,0.7187183601796272,0.0007623266887551198,0.034026248676115284
PAK,0.03733815518624837,0.8790322580645161,0.8664317601149348,0.0005832171589659078,0.00029744681300495664
PLW,0.011442531644953947,0.934331797235023,0.9407715135208734,0.024364617139691177,0.03212150030497252
PAN,8.264485696823092e-05,0.9009216589861752,0.8864865113146192,0.06830346505124901,0.022426154260751514
PNG,3.159558546058448e-06,0.2753456221198157,0.2392175801477418,0.20336047376254315,0.02235678704452658
PRY,0.0002285033213683206,0.793778801843318,0.8022857619914315,0.03460111192110429,0.005339926895002555
PER,9.084503841128503e-05,0.7960829493087557,0.8067994914342489,0.10265115463019973,0.0077748690491409485
PHL,0.0019033529482779129,0.868663594470046,0.8502536931939132,0.00932895448277898,0.001421762168293561
POL,0.002394766575078889,0.9631336405529953,0.9750207391638607,0.0026566332802836286,0.029458422767448457
PRT,0.0026928834946988813,0.9861751152073732,0.9886795605208933,0.0068179289035129155,0.016006924317362895
PRI,0.006544193914512885,0.9262672811059908,0.964921272730027,0.0036854185271115772,0.01474864049372466
QAT,0.08873399672845964,0.9965437788018433,1.0,5.008021714844545e-05,0.2429016083680662
ROU,0.0017094868661895813,0.8974654377880183,1.0,0.00398606405040643,0.017269380139889202
RUS,0.00015600887338502567,0.9493087557603686,0.9474096893706536,0.05680706566426433,0.018051525833009747
RWA,0.00017439622398609747,0.652073732718894,0.40215759751489144,0.0016611927797961774,0.033700953915877
WSM,0.011442531644953947,0.9481566820276498,0.9198618230782633,0.024364617139691177,0.03212150030497252
SMR,0.011442531644953947,0.7777432493169902,1.0,0.024364617139691177,0.03212150030497252
STP,3.361845476318794e-05,0.8502304147465438,0.6558548112539428,0.022487470863876546,0.022262955712578417
SAU,0.11037846294354599,0.9619815668202766,0.9731449009898019,0.00015566594655073654,0.018062900364034202
SEN,0.0009611445245293221,0.6670506912442395,0.5935815305233056,0.0035518898994560577,0.004084754696402507
SRB,0.005148355768224401,0.9919354838709677,0.8954941924973341,0.002203108743294852,0.006467414169287807
SYC,0.011442531644953947,0.9504608294930876,0.9334695072563396,0.024364617139691177,0.05938791922134328
SLE,1.2524290855244771e-05,0.4504608294930875,0.3338499794007687,0.04461214275649906,0.012197073314568709
SGP,0.003541804066556115,1.0,1.0,0.0002130733641696675,1.0
SXM,0.011442531644953947,0.7777432493169902,0.9459558875436548,0.024364617139691177,0.03212150030497252
SVK,0.0005886346061971225,0.9988479262672811,0.9755819452374102,0.00439581470638111,0.09381917691323616
SVN,0.000554042233116856,0.9953917050691243,0.9949902756764606,0.017121750462080726,0.033556879207952285
SLB,0.011442531644953947,0.7695852534562212,0.7458675054306442,0.15290063904466134,0.03212150030497252
SOM,0.006149532553854795,0.17511520737327188,0.12234923199447505,0.0008868369544634847,0.03212150030497252
ZAF,0.0038699019308506668,0.8721198156682028,0.7567142476415549,0.001609668794419302,0.017461931478516293
SSD,0.00028092381992081986,0.523041474654378,0.3124181095622006,0.004534064759126767,0.007842441618295094
ESP,0.003756853566916142,1.0,1.0,0.004485189075080026,0.02428744600772374
LKA,0.002742680611204639,0.8317972350230415,0.788725364351073,0.00487689676722585,0.003377040607220575
KNA,0.007272459985438342,0.9804147465437788,0.9835753692245771,0.0008609372885318093,0.030428380295677758
LCA,0.0015981323328184691,0.9412442396313365,0.8892530107314477,0.0032371631067275196,0.018852062409999985
MAF,0.011442531644953947,0.7777432493169902,0.7911033729066579,0.024364617139691177,0.03212150030497252
VCT,0.000948998202932961,0.9435483870967741,0.9263049043475842,0.0017256006749253178,0.05544791309104297
SDN,0.07534760386524185,0.5218894009216589,0.33800731675762674,0.00020010009496949284,0.00121770569193238
SUR,6.730854908585771e-05,0.9043778801843319,0.8959434253689774,0.3477525678484708,0.004944847419037245
SWZ,0.004415116702112637,0.5518433179723503,0.4859924063108641,0.0039903047719354505,0.0030132806334129025
SWE,0.00017367627284385723,1.0,1.0,0.033889052442511614,0.12417968289137234
CHE,0.000553123897877314,1.0,1.0,0.009530891448237882,0.1994063734526605
SYR,0.026298491319585258,0.869815668202765,0.9481169617622309,0.0006588892067100399,0.03212150030497252
TJK,0.0020240867035277088,0.5921658986175115,0.5579616225537043,0.014974417488606596,4.383974380946372e-05
