CountryCode,EG.USE.ELEC.KH.PC,EG.ELC.HYRO.ZS,EG.ELC.NUCL.ZS,EG.ELC.FOSL.ZS,EG.ELC.RNWX.ZS,EG.USE.COMM.GD.PP.KD,EG.USE.COMM.FO.ZS,EG.ELC.RNEW.ZS,EG.FEC.RNEW.ZS
ARB,0.04520693828960865,0.0293713818858021,0.0,0.9587951068549719,0.006751414794237836,0.09104370430362589,0.970444917785439,0.0336583671450003,0.0426287663934835
CSS,0.052507487207029954,0.18126350247522954,0.04785838108994283,0.43274187865440317,0.06708707959406242,0.2596294762929694,0.9691362001344621,0.09354746480412039,0.08694146618337766
CEB,0.07489316373408253,0.10674709388779,0.25853209336556215,0.587325600941335,0.1619636595402911,0.08251581062195017,0.7616292901139531,0.205052777670024,0.16561093636287205
EAR,0.020764845833436536,0.144128496403058,0.022466431647386008,0.799796444172045,0.053096480255021276,0.08832589232199521,0.793391359885036,0.179936625586822,0.26264795029379495
EAS,0.06693740320341444,0.149745101937317,0.047700745349281315,0.763675489011191,0.0690309779330714,0.11431134099061803,0.863369947334774,0.192909645015784,0.17277846912383266
EAP,0.05545884132017341,0.18114124676868498,0.025662948147585973,0.75268650843421,0.06670997628030009,0.12720757244563793,0.8533540509130659,0.222984126265053,0.2009413466032461
TEA,0.0560265290971829,0.17963550254114702,0.025733958822696565,0.754011366853095,0.06689456615769977,0.12720757244563793,0.853484780076142,0.22159384828022202,0.20106755097007137
EMU,0.11573905694309086,0.11991940998317499,0.3786814299022441,0.396964788093901,0.2839963769368539,0.06774485514282744,0.6940287280639601,0.292294238421215,0.16314063266072834
ECS,0.09783317030721549,0.166019645505466,0.2813354306817213,0.497918111591738,0.17248435974920365,0.08512144118819744,0.778646946957867,0.271197588499724,0.12785501904640487
ECA,0.07730007544584529,0.17281311681546602,0.189541369002571,0.661173786923286,0.02225985518190333,0.1286230453221338,0.881016198869562,0.186323988888632,0.0654631024238122
TEC,0.07687549669683925,0.16105233398429297,0.17552513607259904,0.676882503491949,0.03418771495012773,0.1231725453955333,0.8825043296217371,0.181802956097079,0.06962518444970953
EUU,0.10762291708899166,0.11869338328719299,0.3488535071680026,0.429283593031361,0.27385690320286005,0.06782010779571138,0.7114504505515551,0.28491394291307,0.1635335054490987
FCS,0.007901387952262485,0.217061374964443,0.0,0.659312888092213,0.0013865086678485805,0.10348582632638895,0.573878725077552,0.254459639088856,0.5325540964391721
HPC,0.0035795153423247615,0.49825745419794004,0.0,0.24252271827883198,0.03808806949119927,0.16482872901927648,0.22082530744982,0.663555859226724,0.7923274141524159
HIC,0.1656332941599456,0.118935479684214,0.2251447345158857,0.607555901781022,0.14131774914565756,0.0890902057301716,0.8133079945042909,0.204996960019613,0.11242670060124023
IBD,0.04364240023426289,0.192946030194182,0.052929926317737436,0.723537252064916,0.06434825335716024,0.1109522727200283,0.841038686872513,0.232235103711304,0.1957598923483782
IBT,0.03555393932170636,0.198684974917991,0.05106002721321468,0.7131380963249021,0.06258849856366891,0.11082686950854438,0.805204989269493,0.239700638565524,0.2477550954321911
IDB,0.007161919601566708,0.269095821283925,0.027050571128776516,0.659031647612547,0.03503239624677457,0.1002037188425866,0.354442584213799,0.30012170452944703,0.6410328832626437
IDX,0.004694686411693935,0.39476475208014,0.0,0.412384917933856,0.019870918202949426,0.12004671212270605,0.322512407525927,0.515849172900532,0.7175092691187556
IDA,0.005660798051660434,0.34035847354494303,0.01179312486973474,0.520312557198291,0.026499986842615675,0.10917993273835153,0.338304702646464,0.417341235903176,0.6800095831433992
LTE,0.06742754823008422,0.210691754095565,0.05052624840976231,0.698530927363327,0.06648427799232581,0.12460803848991353,0.8600139005563641,0.25238407529963597,0.1729775484773847
LCN,0.038628642439178316,0.465156073662613,0.02439819833588211,0.431170050023424,0.1053017587736258,0.07212726124739578,0.735106580449676,0.530074065290244,0.2753585772968426
LAC,0.037347048113232764,0.483172408236821,0.02651868176662458,0.431003102844559,0.10377513405661684,0.0706420811766208,0.729045221369731,0.5463041647661381,0.27738005580762953
TLA,0.03885535612256666,0.47993799115308,0.02517707837546944,0.432299333000744,0.10790763325236805,0.07212726124739578,0.7325850842722921,0.545595681964363,0.278099326965626
LDC,0.003526009072958984,0.38271615665833,0.0,0.41772715848435404,0.005523452855802518,0.11626170311495428,0.27863737119577503,0.513102158765978,0.7514818168406885
LMY,0.03504699086953829,0.199788989811294,0.05197108532100596,0.712196536209718,0.060137207226504744,0.11152211040820532,0.804246020928773,0.239490612003766,0.24882013050768245
