CountryCode,ER.H2O.FWTL.ZS,SH.H2O.SAFE.ZS,SH.H2O.BASW.ZS,ER.H2O.INTR.PC,ER.GDP.FWTL.M3.KD
ARB,0.025260808077620663,0.8090576672680472,0.8115552725606644,0.000573076025587509,0.0028236498481019738
CSS,0.00010483082636458512,0.9404968165610392,0.9296048701983761,0.09909377778563848,0.009344903429005711
CEB,0.0015639257323527037,0.9800776094162109,0.9862194188624396,0.004541645363117301,0.02541228987110626
EAR,0.0016867156106291977,0.8587231585758802,0.8257802261156469,0.007608621286180619,0.0024154354864603864
EAS,0.001265756144544583,0.8951096698530875,0.8805099284483517,0.008654281391432393,0.012215309171204556
EAP,0.0012837205784272264,0.8846093024261337,0.868595026607759,0.00831670981635073,0.007020615005624249
TEA,0.001282481134371874,0.8831877841135023,0.8669797983901605,0.008357524594525274,0.007020615005624249
EMU,0.002275600399686853,0.9987809495019941,0.9983524162688462,0.005661987240704443,0.04430396015877431
ECS,0.000826635193342387,0.9738239400789401,0.9705474415523573,0.014959024162419302,0.03723612450965155
ECA,0.0006165851623328258,0.9454890484068743,0.938801682718562,0.02362202721709055,0.009583940024256275
TEC,0.0006351707475411895,0.947840073387455,0.9419150085050882,0.021822049499245804,0.01140939944643587
EUU,0.0018392891202527546,0.9955035965684434,0.9967827920816706,0.0056202058222920735,0.049128978562294465
FCS,0.0005587501066084757,0.5800384340704977,0.49835322561961787,0.016324359402637587,0.0014533661856491575
HPC,0.0003112702683613305,0.5465866676148008,0.39771710755665024,0.011543097289468066,0.002142517130450004
HIC,0.0010954339734468338,0.9928777601565392,0.9921994319019732,0.016678872431164015,0.03226544483231657
IBD,0.0010537260657156777,0.901347488050803,0.8759499566649187,0.011249608511164898,0.005496837814265113
IBT,0.0010074097874601977,0.8420816770106625,0.8061958232838252,0.010706438434413986,0.00494788704088495
IDB,0.001768069395865377,0.7190718709004539,0.6752529648550907,0.006621078440699821,0.0004779048092440892
IDX,0.0005144603532825653,0.6153533066131809,0.5315942710517411,0.010170137663126475,0.002044494783891979
IDA,0.0008231491899032461,0.6498497779935323,0.5793797352010385,0.008992243408494723,0.0008991324267745238
LTE,0.000656555191925645,0.9168404567285278,0.9047706663611215,0.015621048004785722,0.009701653830885516
LCN,0.00026380296304029784,0.922606602429106,0.932810211206398,0.04288895556337918,0.012672456933446248
LAC,0.0002462184593130174,0.9203781718183017,0.9305067365588792,0.04163814778712881,0.012589561483837958
TLA,0.0002556117564314759,0.9224645266277741,0.9324927197522518,0.04387375910829378,0.0126359065597319
LDC,0.0004757161750078582,0.5866897491608214,0.4977000295603226,0.009789747836636243,0.0020026955691849965
LMY,0.0010250563626395535,0.8413989840414838,0.8054975735247433,0.010446932098266366,0.0048094143645176736
LIC,0.00037068544355435475,0.5512356455830368,0.39633728953660907,0.009234672110188202,0.008935263076260328
LMC,0.0020090494134482138,0.8320763652021694,0.793834679591543,0.005889153785159737,0.0013259255956215511
MEA,0.015487316121274686,0.8923846269869251,0.895952927142927,0.0010779309188363316,0.0033147821617590368
MNA,0.014245318658591357,0.8791181922683226,0.882044265975297,0.0012270461673909827,0.0032554397455225675
TMN,0.014275855172988178,0.8818161592756071,0.8823535905492063,0.0012370239556633673,0.0032554397455225675
MIC,0.0010869494340735176,0.872038664326538,0.8486089183211882,0.010580171744952556,0.004804099455690054
NAC,0.001033155165845502,0.9904300354343802,0.99035352267716,0.03066116629206058,0.021629459324305503
INX,0.011442531644953947,0.8006964564885409,0.8143049753864273,0.024364617139691177,0.03212150030497252
OED,0.00113134274432026,0.987578239807932,0.9874056060452127,0.015738952271665396,0.02958855603052132
OSS,0.00022159856479629685,0.8643838334234413,0.7909853686096192,0.03595413853994071,0.008317977603736513
PSS,0.011442531644953947,0.8805054649302396,0.8341413320487004,0.09389895072180868,0.028617603062153205
PST,0.0011504945038732272,0.9928303884789943,0.9915511374233855,0.015591606950501899,0.0317177465850201
PRE,0.0005576858070476347,0.556835193354228,0.4413514105793859,0.008638661712199803,0.0025934626225858027
SST,0.0001680242592508852,0.8804471146552547,0.8209755380575642,0.051251630744129806,0.008562435955069047
SAS,0.005776327460903748,0.8721067350163387,0.8328889694943113,0.0022303942269075233,0.001102509373729648
TSA,0.005776327460903748,0.8721067350163387,0.8328889694943113,0.0022303942269075233,0.001102509373729648
SSF,0.0003561133762898068,0.571879975356424,0.43745126339542506,0.007941586059741377,0.0025934626225858027
SSA,0.0003561133762898068,0.5718407706852984,0.4373984101604505,0.007941586059741377,0.0025934626225858027
TSS,0.0003561133762898068,0.571879975356424,0.43745126339542506,0.007941586059741377,0.0025934626225858027
UMC,0.0007016793632575457,0.9169142993725864,0.9098348966743457,0.015907000619389954,0.009356376897620543
WLD,0.0010407445063108926,0.8659544192086601,0.8359918769657305,0.011443931667023408,0.012611132938536898
AFG,0.0048115326107398375,0.4009216589861751,0.4000646031861245,0.002897730970031398,0.0002689795835111427
ALB,0.0005431333498991747,0.9493087557603686,0.8569571519609377,0.017497094570107796,0.0061339246342472925
DZA,0.008379221241373405,0.8352534562211982,0.9085853436818188,0.0005649773567244856,0.013244579346386568
ASM,0.011442531644953947,1.0,0.9893076725955814,0.024364617139691177,0.03212150030497252
AND,0.011442531644953947,1.0,1.0,0.007223008591142523,0.03212150030497252
AGO,5.1054530392595054e-05,0.3905529953917051,0.2801046774374377,0.011125673717705226,0.09537827265909218
ATG,0.0024728276590302396,0.9758064516129032,0.9650359150418518,0.0010136847051043355,0.06783109390403681
ARG,0.0014457375937759144,0.9792626728110599,0.9932853838332032,0.01308597547467148,0.007490632239908367
ARM,0.0047965695822384784,0.9815668202764978,0.9716286988660681,0.004490040784465033,0.0019763647856536936
ABW,0.011442531644953947,0.9700460829493088,0.9676414344707093,0.024364617139691177,0.03212150030497252
AUS,0.00036210233276734173,1.0,0.9987017721467483,0.04083858950600054,0.05031959965493407
AUT,0.0007082691510036331,1.0,1.0,0.01230856104395952,0.07715423740822688
