CountryCode,SN.ITK.DFCT,NY.GDP.MKTP.KD.ZG,SH.XPD.TOTL.ZS,AG.PRD.LVSK.XD,SI.POV.NAGP
ARB,0.1208013535610815,0.5437755596582926,0.15804787918707866,0.08989904643872575,0.05242653096298739
CSS,0.10461148146914177,0.523117037452976,0.23560624470238642,0.07944098482287988,0.05242653096298739
CEB,0.10700471265809698,0.5401434442439808,0.29507505749965574,0.07387508814300207,0.05242653096298739
EAR,0.17677062038277738,0.558719419369185,0.2050163405736023,0.09388043548387208,0.05242653096298739
EAS,0.1685215609753584,0.5523971558170837,0.2946498101787725,0.08961185598588507,0.05242653096298739
EAP,0.17350640478027568,0.5843902378402179,0.18759404711881236,0.09283707289246108,0.05242653096298739
TEA,0.1683154650659313,0.5843945388288808,0.1875985535777943,0.09290144486275274,0.05242653096298739
EMU,0.10700471265809698,0.5270296837631603,0.4528723782986665,0.078422249010801,0.05242653096298739
ECS,0.10700471265809698,0.5332712239391427,0.41044256821988917,0.0812025182018765,0.05242653096298739
ECA,0.10700471265809698,0.5629033252998858,0.2549576642012741,0.08853826067899496,0.05242653096298739
TEC,0.10700471265809698,0.5619608604121401,0.25814474682586075,0.08715425298479305,0.05242653096298739
EUU,0.10700471265809698,0.5279995955675023,0.43801325144600656,0.07761601998264107,0.05242653096298739
FCS,0.3151988306614503,0.47075176095049087,0.19431369923156092,0.09195870156941507,0.05242653096298739
HPC,0.3289213893456884,0.5532012728456936,0.2530764118350295,0.09071668918098906,0.05242653096298739
HIC,0.10700471265809698,0.5293030643761768,0.5317696873558663,0.07843623978103512,0.05242653096298739
IBD,0.14963350344642912,0.5651281568297424,0.23245699339789602,0.09094591581763685,0.05242653096298739
IBT,0.17450422648566438,0.5642800384182741,0.22924673431011858,0.0913136541902244,0.05242653096298739
IDB,0.1898813887439298,0.5549962730742295,0.1454951740131906,0.0942627498541728,0.05242653096298739
IDX,0.2936420275554452,0.5489344562976188,0.21766081057212383,0.09336741689378006,0.05242653096298739
IDA,0.2565599029511781,0.5520107269764463,0.18005503984101875,0.09377786611339292,0.05242653096298739
LTE,0.15170874620248306,0.5692385260819692,0.24012139508687205,0.08995373110792128,0.05242653096298739
LCN,0.08035854710400805,0.5506043829501227,0.29769116038425425,0.08824076237724263,0.05242653096298739
LAC,0.08152722357680531,0.5513200349729116,0.2975904414275439,0.08857653364651957,0.05242653096298739
TLA,0.0814667275808375,0.5519275660347127,0.29568877475753264,0.08814537906180792,0.05242653096298739
LDC,0.3033986179541404,0.5467061455741549,0.1977531729514804,0.09552761365372628,0.05242653096298739
LMY,0.17653523069092467,0.5646370248127762,0.2278491695350566,0.09166174371686633,0.05242653096298739
LIC,0.35715406817684586,0.5626637460989096,0.262655159792673,0.09158718529981497,0.05242653096298739
LMC,0.18520011633475172,0.5587699988661027,0.1661097834139317,0.09528746476343115,0.05242653096298739
MEA,0.09445200235314452,0.5461553742214513,0.19414171405009864,0.087732403299204,0.05242653096298739
MNA,0.1026310663076779,0.5096541333589254,0.24485434607233175,0.08708418845954163,0.05242653096298739
TMN,0.1026310663076779,0.5089150661004674,0.24485434607233175,0.08734555387804109,0.05242653096298739
MIC,0.15945792871506026,0.5645091435316452,0.22742736381453982,0.09166467159288046,0.05242653096298739
NAC,0.10700471265809698,0.5286924494122052,0.7411393988314693,0.07949313720255902,0.05242653096298739
INX,0.10700471265809698,0.5246901085386372,0.2467771761695524,0.08199137357303204,0.05242653096298739
OED,0.10700471265809698,0.5290749975650271,0.5350305798951236,0.07943749196957543,0.05242653096298739
OSS,0.23459857185173288,0.5781741944606307,0.1534143576911213,0.08353786256395003,0.05242653096298739
PSS,0.06751447696171559,0.5472004705678842,0.22015115725906712,0.0846490218203447,0.05242653096298739
PST,0.10700471265809698,0.527193689653965,0.5509653888800377,0.07846756952703171,0.05242653096298739
PRE,0.23853396220704282,0.5516092234111107,0.17282918713191056,0.08976088766071506,0.05242653096298739
SST,0.1888842421253048,0.5689828465009381,0.16606204451983964,0.08275479990638933,0.05242653096298739
SAS,0.20338909207999828,0.5664988463099693,0.16118335989178603,0.09713737442983825,0.05242653096298739
TSA,0.20338909207999828,0.5664988463099693,0.16118335989178603,0.09713737442983825,0.05242653096298739
SSF,0.2484140960867483,0.5503224348163913,0.23901675180605406,0.09157196952957017,0.05242653096298739
SSA,0.2484140960867483,0.5503015847873738,0.23909761918303127,0.09157268813839435,0.05242653096298739
TSS,0.2484140960867483,0.5503224348163919,0.23901675180605406,0.09157196952957017,0.05242653096298739
UMC,0.12872396111047227,0.5661821915568931,0.24425926275519144,0.09017366973654252,0.05242653096298739
WLD,0.17308580764746576,0.5403443494163831,0.4291968262315042,0.08654621591939,0.05242653096298739
AFG,0.2568493150684932,0.5648423532480721,0.3368113855343034,0.08176204063843959,0.147005444646098
ALB,0.10700471265809698,0.535322893185037,0.23468022757538776,0.07880173342433536,0.047186932849364795
DZA,0.059931506849315065,0.5381547088340015,0.21471455367387632,0.09917851474808606,0.05242653096298739
ASM,0.10700471265809698,0.5166329205011284,0.2467771761695524,0.07639237227507832,0.05242653096298739
AND,0.10700471265809698,0.47441768206457346,0.2815069833538749,0.08199137357303204,0.05242653096298739
AGO,0.2243150684931507,0.5466595410776119,0.12413383072195018,0.0973200996636762,0.05242653096298739
ATG,0.10700471265809698,0.4995942906484465,0.23154924391286116,0.04702776932628341,0.05242653096298739
ARG,0.015410958904109588,0.5639333860325286,0.24311068488031676,0.07610456462926263,0.05242653096298739
ARM,0.07705479452054795,0.5531322214544351,0.13994392843768466,0.09609486140006084,0.13793103448275862
ABW,0.10700471265809698,0.5173511352192802,0.2467771761695524,0.08199137357303204,0.05242653096298739
AUS,0.10700471265809698,0.5338552446188882,0.399650394965139,0.0734567342877583,0.05242653096298739
AUT,0.10700471265809698,0.5374600119767866,0.4818460265865677,0.07951714100107722,0.05242653096298739
AZE,0.03424657534246575,0.5147462666217079,0.20128833714806388,0.1259364027333503,0.05242653096298739
BHS,0.10700471265809698,0.5192694748500798,0.32553110406000796,0.08546242465606986,0.05242653096298739
BHR,0.10700471265809698,0.5306330198696833,0.125192892618116,0.19348896874408963,0.05242653096298739
BGD,0.20376712328767124,0.5677473339404441,0.11354311707721866,0.0940719848037563,0.11252268602540835
BRB,0.04452054794520548,0.5204640762903984,0.2798955858546609,0.07746137210239373,0.05242653096298739
BLR,0.10700471265809698,0.5601210281784796,0.19723277753333976,0.10336406022580565,0.05242653096298739
BEL,0.10700471265809698,0.5290824214420079,0.4576034936364984,0.07844814117376181,0.05242653096298739
BLZ,0.059931506849315065,0.531628085426482,0.22949895012756955,0.07295512667647952,0.05242653096298739
BEN,0.13184931506849315,0.5387418729140258,0.21830418829894005,0.09449136165908772,0.17241379310344826
BMU,0.10700471265809698,0.4865378049423343,0.2467771761695524,0.08500193242276476,0.05242653096298739
BTN,0.10700471265809698,0.5795638648078834,0.18813367120369523,0.07147497306942742,0.041742286751361164
BOL,0.3099315068493151,0.5573078273831177,0.22412770482177644,0.09803550724041805,0.35753176043557167
BIH,0.10700471265809698,0.5217235904117542,0.423921063937336,0.09948276854509122,0.05242653096298739
BWA,0.386986301369863,0.5643008768667258,0.21264285441273834,0.1166607734624904,0.05242653096298739
BRA,0.023972602739726026,0.5471219906918113,0.34714035302985424,0.09043738539088389,0.05242653096298739
VGB,0.10700471265809698,0.5246901085386372,0.2467771761695524,0.0747395340805368,0.05242653096298739
BRN,0.032534246575342464,0.5452242033659352,0.0704649314044235,0.125697933541103,0.05242653096298739
BGR,0.10700471265809698,0.5300630779165804,0.28998991685864167,0.06580105090906099,0.05242653096298739
BFA,0.3082191780821918,0.5682226820419267,0.20886921743674697,0.0823705482324499,0.17059891107078037
BDI,0.10700471265809698,0.5489211492982753,0.3702355912946201,0.09878380711953885,0.4500907441016334
CPV,0.1523972602739726,0.5470761083819554,0.18182484285847955,0.05286615299854452,0.05242653096298739
KHM,0.20034246575342465,0.5727603373550081,0.23121307213373904,0.0715654269009695,0.0707803992740472
CMR,0.14383561643835616,0.5484984151996459,0.1516909827885639,0.09172840825925711,0.2558983666061706
CAN,0.10700471265809698,0.5402202016554518,0.47643598820530675,0.07124472695277487,0.05242653096298739
CYM,0.10700471265809698,0.5246901085386372,0.2467771761695524,0.07506023402873142,0.05242653096298739
CAF,0.4315068493150685,0.5415414065998617,0.14085229512111075,0.09608663832446611,0.05242653096298739
TCD,0.541095890410959,0.514886645799339,0.11415185538716352,0.08589002458699602,0.352087114337568
CHI,0.10700471265809698,0.5256125362637407,0.2467771761695524,0.08199137357303204,0.05242653096298739
CHL,0.046232876712328765,0.5648194385213632,0.2957467329435052,0.08556110156320666,0.05242653096298739
CHN,0.17123287671232876,0.5931944547040818,0.20221334580190742,0.09128436217714149,0.05242653096298739
COL,0.1267123287671233,0.5687838172595455,0.2782876419205536,0.08339843268179163,0.23774954627949182
COM,0.10700471265809698,0.5357370642965783,0.2527829149552165,0.0847716863061122,0.05242653096298739
COD,0.10700471265809698,0.571062736276333,0.13148496632005668,0.09108700836286787,0.05242653096298739
COG,0.3698630136986301,0.5425346047875693,0.0962292608941568,0.12668470261247108,0.2976406533575317
CRI,0.06164383561643835,0.5498776840067612,0.4247439308585415,0.09260827734789365,0.14519056261343014
CIV,0.17465753424657535,0.47785877769577956,0.2680967341815811,0.0892039240516738,0.29038112522686027
HRV,0.10700471265809698,0.5118703878716697,0.33336029638998516,0.08041345624090322,0.05242653096298739
CUB,0.023972602739726026,0.5374128040393733,0.4658136215356818,0.10787030565171983,0.05242653096298739
CUW,0.10700471265809698,0.5246901085386372,0.2467771761695524,0.08199137357303204,0.05242653096298739
CYP,0.10700471265809698,0.5168607990889662,0.3209674854879064,0.07307847281040054,0.05242653096298739
CZE,0.10700471265809698,0.5308059836594852,0.3192509263394244,0.0680295043952339,0.05242653096298739
DNK,0.10700471265809698,0.5252732520726654,0.478530809546414,0.07756827208512526,0.05242653096298739
DJI,0.3030821917808219,0.5512064493091231,0.3765416918204876,0.10259109111990065,0.05242653096298739
DMA,0.10700471265809698,0.5122866401781272,0.2308196781657189,0.07992007170521917,0.05242653096298739
DOM,0.2191780821917808,0.5398946496976916,0.16387000309795444,0.08635051682030112,0.05242653096298739
ECU,0.15924657534246575,0.5793752269594419,0.2441723212092516,0.09977879926650164,0.19056261343012704
EGY,0.0273972602739726,0.5289413057862694,0.20272475701350287,0.0972707612101078,0.05242653096298739
SLV,0.136986301369863,0.5325622032609035,0.28644352257300904,0.07915532567490892,0.05242653096298739
GNQ,0.10700471265809698,0.5682405260083166,0.1199976314271694,0.08079994079385572,0.05242653096298739
ERI,0.10700471265809698,0.5860985301821464,0.1090464280761279,0.0929125311448988,0.05242653096298739
EST,0.10700471265809698,0.577131742714793,0.24023705123186734,0.0909472160777574,0.05242653096298739
ETH,0.4708904109589041,0.6067945957228065,0.2741175082122228,0.09778881497257604,0.13611615245009073
FRO,0.10700471265809698,0.5246901085386372,0.2467771761695524,0.07510957248229982,0.05242653096298739
FJI,0.04965753424657534,0.536608005751577,0.15614396182217893,0.08774021659581116,0.05242653096298739
FIN,0.10700471265809698,0.5354953350223893,0.3907572105913577,0.07284000361815325,0.05242653096298739
FRA,0.10700471265809698,0.5314233060718114,0.5007503027604895,0.07497800327278409,0.05242653096298739
PYF,0.10700471265809698,0.5473338383441273,0.2467771761695524,0.09556858456199786,0.05242653096298739
GAB,0.04280821917808219,0.5729440914903915,0.11196646116475649,0.08797046271246371,0.176043557168784
GMB,0.09246575342465753,0.4783440688045171,0.2596097605500671,0.07454218026626318,0.5009074410163339
GEO,0.11472602739726027,0.5740190283991187,0.4083064200168562,0.05377891438955998,0.05242653096298739
DEU,0.10700471265809698,0.5445174778854753,0.4817117622009916,0.08366979417641786,0.05242653096298739
GHA,0.0702054794520548,0.6305489793328574,0.19172981813055573,0.09745166887319194,0.13611615245009073
GIB,0.10700471265809698,0.5246901085386372,0.2467771761695524,0.08199137357303204,0.05242653096298739
GRC,0.10700471265809698,0.43855202149331646,0.4267554774896561,0.07251930366995862,0.05242653096298739
GRL,0.10700471265809698,0.5265563496418146,0.2467771761695524,0.07382677268952133,0.05242653096298739
GRD,0.10700471265809698,0.5205355621548632,0.26473330310014426,0.08427830177042817,0.05242653096298739
