CountryCode,AG.LND.TOTL.RU.K2,AG.LND.EL5M.RU.ZS,SP.RUR.TOTL,AG.LND.TOTL.UR.K2,AG.LND.EL5M.UR.ZS,SP.URB.TOTL
ARB,0.11850189509066372,0.00909884030727062,0.04889477349948485,0.05324828703445749,0.003631801503142568,0.055698649124070514
CSS,0.003517339743000787,0.06754951868799978,0.0012178997963874737,0.0025739920270716064,0.012208720740989002,0.0007532597226819597
CEB,0.007419198775810835,0.02226852428355658,0.011520456073271892,0.019588030585955683,0.008370164676892649,0.016002646856071175
EAR,0.24435815601011365,0.018296784342231923,0.5118286616846477,0.2468605840649938,0.0036571535991388507,0.3349588926548302
EAS,0.1976697805795439,0.022689953816817293,0.29285860971375016,0.19331157498332074,0.009786001497803617,0.31034922500263584
EAP,0.12356175844687464,0.029243029101898098,0.28657983023904054,0.14045178218188603,0.011573611708148204,0.2608846069533532
TEA,0.12249834947510103,0.029226345153905067,0.2836676468945586,0.13978249872119378,0.011637859505524446,0.25709049202343465
EMU,0.019455655492251835,0.03432653886033749,0.024262328276948863,0.10764776856892572,0.04184247621226891,0.06361512746043177
ECS,0.19736948724344194,0.020525566778703406,0.07793789994814536,0.2373339129914057,0.006747767884462999,0.1581986941377047
ECA,0.16413545090087642,0.014097051595821175,0.04258110328235339,0.08581190782079369,0.0009051516781723412,0.0661394833253335
TEC,0.16662073925425186,0.014144013411856185,0.04700308344937398,0.0942160737421568,0.0010580919245675802,0.07185639005293339
EUU,0.03071695349015172,0.033051261678504605,0.038114265738787574,0.15096840460184416,0.03445702522070048,0.09410179123388798
FCS,0.10977956009884927,0.010425025317653611,0.08429718043085745,0.023278842517374485,0.00134936901866894,0.04840053872001547
HPC,0.12413925735861352,0.007912029823070333,0.13690538615488337,0.018300096611890557,0.0006469288646024421,0.059766212244046255
HIC,0.29392162419321827,0.023134304032570507,0.06466022741798065,0.48719339335623285,0.008724848789880594,0.23176806034441175
IBD,0.5495563813483777,0.01678197153948584,0.6462008152009759,0.4764769429188608,0.004353363564416871,0.6002823205771868
IBT,0.7144547898526313,0.01572719795791232,0.9330398150996457,0.5226230106463278,0.0036104187493272225,0.7321060122882177
IDB,0.03145171866243751,0.05464031624071176,0.08713580220930037,0.018752314079516347,0.03376515777222236,0.05025721905877463
IDX,0.13344668119568256,0.012553444129043254,0.1997031976893694,0.027393753647951997,0.0010735149616771127,0.08156599092424072
IDA,0.16489840418118692,0.012046316461018333,0.28683899989866973,0.04614606772746835,0.001017737371208982,0.1318234508470231
LTE,0.34982557304740985,0.016899626588506172,0.2705132174611736,0.26521638642728773,0.004938314850396231,0.32738815275003097
LCN,0.16214747155594836,0.01712233396165971,0.03765726238931937,0.1273683795159628,0.0027342448381307612,0.12332632189546384
LAC,0.1541402133506846,0.01678969070792232,0.036484229115072785,0.11922266232461773,0.0026551393743566823,0.11754339757141077
TLA,0.16112442380853303,0.015790960764341597,0.0367073285454606,0.12195828790795951,0.0025755649072432044,0.12011206670253224
LDC,0.1344683129009806,0.011198222082967663,0.19005876054055343,0.019783794748437854,0.0008744776139135406,0.07200252746102409
LMY,0.7056219106040879,0.015959351437140765,0.9316108258100735,0.5113422016470374,0.0036095322062232992,0.7284024987272889
LIC,0.07779911000165049,0.05464031624071176,0.12842712898396122,0.01094377108947371,0.03376515777222236,0.047040765050596914
