CountryCode,ER.H2O.FWTL.ZS,SH.H2O.SAFE.ZS,SH.H2O.BASW.ZS,ER.H2O.INTR.PC,ER.GDP.FWTL.M3.KD
ARB,0.025260808077620663,0.9095256500049976,0.8434803253056425,0.000548577171499592,0.006410400988074026
CSS,0.00010483082636458512,0.9492846760183767,0.9402895322614803,0.09786871185389434,0.0100533199590523
CEB,0.0015639257323527037,0.9906966259456221,0.9869771029728913,0.004560915771188267,0.02678190535683712
EAR,0.0016867156106291977,0.8954575140935713,0.8517722193151763,0.007393305724195322,0.003233161674474198
EAS,0.001265756144544583,0.9324550818400495,0.9284288176115093,0.008537254433666265,0.011092760138028993
EAP,0.0012837205784272264,0.9270913835783526,0.9215757837249748,0.008197384990476491,0.006675618605103671
TEA,0.001282481134371874,0.9262176498907029,0.9206469237856564,0.008237203761003772,0.006675618605103671
EMU,0.002275600399686853,0.999231759781098,0.9988745704043074,0.0056241377290396,0.04151834732360722
ECS,0.000826635193342387,0.9826106871144125,0.9771305093202727,0.014819337363364575,0.02768406258016085
ECA,0.0006165851623328258,0.9625432254183065,0.9512511602424314,0.02334629645673671,0.008333401610146219
TEC,0.0006351707475411895,0.9641818477901521,0.953367456251395,0.021591442440947788,0.009218523132132402
EUU,0.0018392891202527546,0.9978932946209343,0.9971570531423434,0.005586440684593373,0.04697657950434326
FCS,0.0005587501066084757,0.6278576257264308,0.5431754363453999,0.015567992099574726,0.0019650658311094397
HPC,0.0003112702683613305,0.6077233636117823,0.4560980993043798,0.010915339216634993,0.0030775199300090775
HIC,0.0010954339734468338,0.9946496276882891,0.9934915108588435,0.01647762338462064,0.03199195950002363
IBD,0.0010537260657156777,0.9350555288998583,0.9103636996189377,0.011028905509093379,0.005971483534065256
IBT,0.0010074097874601977,0.8785298918553042,0.8370878499056869,0.010431053845921917,0.005328420138770603
IDB,0.001768069395865377,0.7402795255970518,0.6942456749015713,0.006318350718805646,0.0017861073056229255
IDX,0.0005144603532825653,0.6716771585724999,0.571924577747346,0.009723871772645313,0.0021563319922036223
