CountryCode,AG.LND.TOTL.RU.K2,AG.LND.EL5M.RU.ZS,SP.RUR.TOTL,AG.LND.TOTL.UR.K2,AG.LND.EL5M.UR.ZS,SP.URB.TOTL
CMR,0.004107129335665312,0.0006012339267790751,0.0017309629920138328,0.0010140780325208147,0.00015518921284172994,0.0006828854674492085
CAN,0.08125694432206781,0.031148218537918576,0.001765748412576099,0.03485816528901683,0.0009425057842438062,0.0046203259044029
CYM,5.736701216713293e-07,0.05789875997512148,0.0,4.435195811383612e-05,0.3775766798791337,3.7723773256881583e-06
CAF,0.03855609279622606,0.05462396786353767,0.0004447573968935946,0.03395709864256635,0.03374805978502711,0.00019152338824192334
TCD,0.03855609279622606,0.05462396786353767,0.0010810580839346363,0.03395709864256635,0.03374805978502711,0.00021024870249482908
CHI,0.03855609279622606,0.05462396786353767,2.5641890047324122e-05,0.03395709864256635,0.03374805978502711,1.0013486574229903e-05
CHL,0.006345759368839766,0.009046911892662006,0.0006234363741928485,0.003313993390557962,0.0002883694456738202,0.0022725767445737435
CHN,0.07932957912179966,0.016457752569608637,0.23344502524778862,0.10489020519183748,0.01142235761222067,0.047166263392983354
COL,0.009755415848850545,0.009555906330276068,0.00309971938863888,0.009955643069061874,0.002569391258322916,0.004278462651918352
COM,1.3223465587660287e-05,0.013964827130094231,6.973251165407766e-05,5.411691964757065e-05,0.0015911001192494595,1.750435721562239e-05
COD,0.020384008453364754,0.00037371655509234016,0.005670850490507649,0.002496815426474102,5.020307653527055e-05,0.00177159748699469
COG,0.0030272324988825997,0.00019682129140607277,0.0002830405493319138,0.0002995503855780725,5.2782239392889644e-05,0.00021840852946293325
CRI,0.00041575998719279173,0.010189341999243123,0.00040109071789807497,0.001116344579699958,0.0010647355245405178,0.0002554645879601535
CIV,0.002815997849204566,0.002172692174564938,0.0015456637835412398,0.000955046422683771,0.0018096188711405246,0.0007582269841368745
HRV,0.00045636666635215145,0.014886902163380053,0.0006759483192774527,0.001461102166132107,0.008187344272324657,0.000570085127913199
CUB,0.0008984404419667805,0.15110957893272184,0.0009254254176335516,0.0026375375753784976,0.006924382315551662,0.0016630482730389715
CUW,0.03855609279622606,0.05462396786353767,7.962273580091476e-06,0.03395709864256635,0.03374805978502711,2.9817970907272605e-05
CYP,6.216206901182487e-05,0.014319043337045933,8.368574042298374e-05,0.0006283285298978338,0.03897408306638855,9.951755860488059e-05
CZE,0.03855609279622606,0.05462396786353767,0.000754906966826532,0.03395709864256635,0.03374805978502711,0.0019230341515695654
DNK,0.00029557590947623707,0.2102719194291399,0.0002460091474896728,0.0025611395013872516,0.1262746577512568,0.001064813095393898
DJI,0.0001915224076565699,0.011691532742125851,2.9550304600996058e-05,4.12829854473659e-05,0.00330210861742948,6.402165326309079e-05
DMA,4.501366558459179e-06,0.009335477456071805,1.1829680462948163e-05,6.924258235484216e-05,0.014307856546944199,8.503741041042434e-06
DOM,0.00038270094665547843,0.029564803599505304,0.00083496869121862,0.001402297657177415,0.00498980544113064,0.0007394974485559977
ECU,0.00218667905405439,0.02317776292997907,0.0012481162543748067,0.0030048810375293417,0.01013354164058831,0.0009298959770503324
EGY,0.008509113159683427,0.024242155178946737,0.007304127015236058,0.006687281547978538,0.012659595448292189,0.004802389296661625
SLV,0.00014624628914074867,0.012935659757451633,0.0007559976528625317,0.000991446616217159,0.003352526447596281,0.0005008970658403223
GNQ,0.0002397303782838129,0.004290240030564345,5.433103356119998e-05,2.685657470003547e-05,0.0006442874738841768,1.7430111506013337e-05
ERI,0.001093433174690153,0.02168090620766007,0.0006026891479332637,0.00010101498860111115,0.00046274405212642136,8.484596077126522e-05
EST,0.0003622565831824171,0.030925485671177897,0.00013200192223899475,0.0007204344132652343,0.004604061294758987,0.0002554683126613044
ETH,0.009999572359249394,0.0,0.00932078454943543,0.001423607436831246,0.0,0.0009113365361553492
FRO,1.2339188505231317e-05,0.12148432620241163,8.834055358933607e-06,9.243509866727981e-05,0.044420428148858035,3.128748966802975e-06
FJI,0.00015384501616133925,0.04474051491646347,0.00011662876599070891,0.0004812445389114358,0.02798308889679688,5.933672415541842e-05
FIN,0.002591065860295457,0.007379889359451543,0.0003986647748972564,0.005525061718803974,0.005362089426808314,0.0008510313897006822
FRA,0.004096756748813296,0.019010306712566517,0.004362139354609417,0.02382353957028835,0.026468981619037997,0.010070067764473844
PYF,3.38724768744397e-05,0.36074802860442173,1.8349015064929024e-05,6.561848811265993e-05,0.0014611831349589783,2.198616595386262e-05
GAB,0.002338060210577099,0.0055625901244731255,9.748614923877978e-05,0.00023047973475401307,0.0007101561743951264,9.876641053943782e-05
GMB,9.357732268193203e-05,0.291673688509604,0.00012763829303735213,0.00012293870006493577,0.030931607911646352,4.240075633543191e-05
GEO,0.000580641098237247,0.020467777079871977,0.0006261169187757789,0.0009926847714841797,0.0069141434151789825,0.0005821553944629868
DEU,0.002610681726335254,0.06444096750930023,0.006272122071115249,0.017186231441694753,0.04002789684111863,0.014160707891213863
GHA,0.0020099187839391114,0.00919235347381625,0.002193701515011877,0.0017191795942338242,0.0024511163138808594,0.0008356406762315223
GIB,1.5934214345584705e-08,0.27406419403819454,0.0,1.232629046082136e-06,0.6170509692763432,7.276079541687363e-06
GRC,0.001007683993136184,0.04141420617364556,0.0008721071850357238,0.005102664941946416,0.034352667391146396,0.0016600824176691703
GRL,0.0021704112806298684,0.183875044882831,3.536395324189726e-06,9.188626045844974e-06,0.00017663870312712026,9.247936331003429e-06
GRD,1.3688259587132475e-06,0.024576163180366907,1.761382718239955e-05,4.670736518810567e-05,0.021089573927797218,7.034967220515483e-06
GUM,2.9177828316215535e-07,0.01543272107755163,1.9190999903106838e-06,0.00014216374271898587,0.032532584313757024,2.4001477589939838e-05
GTM,0.0009264163355151563,0.006740760371247679,0.001345102346045012,0.0011386044685817434,0.0009116362301092474,0.0006761864682725093
GIN,0.00217749210075226,0.01646753300422865,0.0010167323894246668,0.00040602616338077747,0.001387714831481929,0.0002643559462343054
GNB,0.00030081395144313883,0.11666207065821627,0.00019467255895562938,8.440766476276998e-05,0.004148387997120362,3.4768843677123216e-05
GUY,0.001854686377522481,0.039619210868683225,0.00015998892002236495,0.0001726930409140499,0.00846561760406584,5.882122551612612e-05
HTI,0.00023402791168305046,0.027324052400850687,0.001333572995142423,0.00021060329159259793,0.003953572633157775,0.00028992428144174735
HND,0.0009674045757897222,0.036429438016359166,0.0007067680915584343,0.0010201270059540227,0.0008084643734546862,0.0003182503853813571
HKG,2.0635088049609263e-06,0.08086857482045665,0.00012729400561403275,0.00024840597894237035,0.2469620820153355,0.0011498532372518331
HUN,0.03855609279622606,0.05462396786353767,0.0011315597680916498,0.03395709864256635,0.03374805978502711,0.001707056858704566
ISL,0.0007924636387581031,0.04020180511323179,7.90149962190485e-06,0.0002821022230235337,0.001327822410176704,4.975828267562017e-05
IND,0.026660526522456936,0.02500974116212304,0.15808323160554533,0.06135824721760285,0.005098842226526551,0.03996407844574321
IDN,0.016447045381588574,0.046363074143634546,0.03389449056130719,0.011593609467016935,0.009844186332694417,0.008095091662100557
IRN,0.013820550969534183,0.014364962306146738,0.005738955971193769,0.01907875709286271,0.002342977926283956,0.0047712003874173904
IRQ,0.003715556408557191,0.0522521845795181,0.0013888150480379933,0.0034248679638286266,0.013830797867217753,0.0022211249644414886
IRL,0.0005657610603167852,0.030650803441151557,0.0004497258154849585,0.0015535604727505519,0.016778826268918873,0.0004686754211236328
IMN,2.9785814734332957e-06,0.02884565688284273,9.03997877065334e-06,6.664197512854744e-05,0.015842956036336796,7.930882004025414e-06
ISR,0.00013973281333307466,0.0019300340420607392,0.00013062005223828525,0.0017631493796304808,0.01342666292450222,0.0008527775296002504
ITA,0.0019968496927004137,0.046859757199969466,0.005554132923733376,0.020263035809747927,0.057115791467925996,0.009338215637500298
JAM,7.169379401803915e-05,0.04370249199714091,0.00033987954123556284,0.0008267769311070762,0.05252678394356009,0.0002508005171789265
JPN,0.0023315110599791424,0.01701584041320907,0.00820841135595867,0.02994458360159381,0.11028468673878496,0.0220893945563809
JOR,0.0007713178251988107,7.708893176671306e-06,0.00027999683609593605,0.0009324008800119886,8.090127811144794e-06,0.00035369066851929264
KAZ,0.03855609279622606,0.05462396786353767,0.001964263891819782,0.03395709864256635,0.03374805978502711,0.001951710129103955
KEN,0.005155311610111387,0.004315893792546604,0.004051732822940652,0.0011538315058693877,0.00012728762100542605,0.0006292825482455717
KIR,8.806918223725753e-06,0.9898293721007181,1.185446207696601e-05,1.0038350870026183e-06,0.003368748470680624,4.516075988829025e-06
PRK,0.0010666304757492335,0.031218195786961504,0.002221639834624855,0.0006457459841544203,0.003863846941123756,0.0024684036525254812
KOR,0.0006901511485153763,0.041935702191341524,0.004867808188643593,0.006040267273921563,0.028074939431197474,0.005369239894095334
XKX,0.03855609279622606,0.05462396786353767,0.032398914143196095,0.03395709864256635,0.03374805978502711,0.015659479372201763
KWT,0.00012006414198792327,0.12322603543691679,2.1129571161574404e-05,0.0010862385556463417,0.06133896922744439,0.00032273964352189924
KGZ,0.03855609279622606,0.05462396786353767,0.0006549742232419188,0.03395709864256635,0.03374805978502711,0.0003467257256804151
LAO,0.002038167571210886,0.0,0.0008422456351634322,0.00028070171357763866,0.0,9.989400173453721e-05
LVA,0.0005379244080538216,0.023610405156847147,0.00024382600530238624,0.0009033438505898163,0.026686581928280398,0.0004182233507802946
LBN,7.228929289410055e-05,0.006061177182577265,0.00020236016964702305,0.0006385297567673722,0.004367674016406314,0.0004763646941796662
LSO,0.03855609279622606,0.05462396786353767,0.0003422544459122732,0.03395709864256635,0.03374805978502711,3.700838232248798e-05
LBR,0.0008554469800367281,0.004576160535290082,0.0003611775683686157,0.00011965774139110164,0.002181053643958649,0.0001646548840193877
LBY,0.014373519700637764,0.008474607178384268,0.0002840486299878541,0.0027781827686544965,0.0027388356264904773,0.0005601160894393704
LIE,0.03855609279622606,0.05462396786353767,6.236411175277102e-06,0.03395709864256635,0.03374805978502711,9.329134816094267e-07
LTU,0.0005309731854137265,0.019602901361258508,0.0003911234937362538,0.0012704491119589544,0.006129306665419282,0.0005180999705761273
LUX,1.5942546958982667e-05,0.0,2.1441111452084486e-05,0.0002207259482578367,0.0,7.213579056374323e-05
MAC,9.569226382648889e-08,0.35935207751738485,1.0405327695350934e-06,4.883672179944235e-06,0.7810745932990295,5.801122717249824e-05
MKD,0.00019645174174640518,0.0,0.00026414486366251966,0.0007349467162268296,0.0,0.00025523613962289484
MDG,0.0052581720525847865,0.013271753305797378,0.0020951966644254354,0.0006261282242783291,0.0007499626408595626,0.00040069937680527716
MWI,0.0008310725040788708,0.0,0.0016536773984301726,0.0005001232466305907,0.0,0.00013825817527597314
MYS,0.002798292862696334,0.01867265674151127,0.0023592217502868685,0.004288678225515892,0.013186218639222319,0.0014402957487803835
MDV,2.6056606367366483e-06,0.8255919470448086,3.6329846150164317e-05,0.0,0.0,8.509948876294028e-06
MLI,0.011120516207760323,0.0,0.001705089216863913,0.0008019226068295926,0.0,0.0003251835441037464
MLT,2.696316136535324e-07,0.02600917781681734,9.542396492943747e-06,8.082548339337527e-05,0.05744471579470407,7.03546384733561e-05
MHL,2.5434828226210272e-06,0.7949377903247458,3.7617900040663382e-06,0.0,0.0,4.185322526624138e-06
MRT,0.009312670987461512,0.019288515929395823,0.0003287077536209456,0.0002126026642632614,0.0009211136469533497,0.00010402444699753726
MUS,6.504532811542535e-06,0.01943273890660308,0.00016429974078461238,0.00035158614174043827,0.010606117647318123,0.0001013508565113811
MEX,0.016382112375715793,0.03753963659188984,0.0068879796967068535,0.028219702280439362,0.004330563008248808,0.011425480553784862
FSM,4.623019407373411e-06,0.11448912279289149,1.5833386222903013e-05,6.698571188518895e-05,0.03773529095973916,4.550343239417819e-06
MDA,0.00027923367548323986,0.01581786554374982,0.0005972537139253491,0.0007184618138769432,0.00655592159795966,0.0003403316553712741
MCO,0.0,0.05611970733554354,0.0,5.291851521833047e-07,0.9786096217113278,6.400278144392594e-06
MNG,0.03855609279622606,0.05462396786353767,0.00023885227636516137,0.03395709864256635,0.03374805978502711,0.00021827642672877937
MNE,0.03855609279622606,0.05462396786353767,0.00010674208207444578,0.03395709864256635,0.03374805978502711,5.21021129532117e-05
MAR,0.005901555910406305,0.0031037178902157308,0.0034722782082644067,0.0033222387021922604,0.0015151774696327877,0.002048389217118397
MOZ,0.006884038143661486,0.02384289862920256,0.0030364932307413457,0.0007547284110220855,0.001158194989263188,0.0003860861326230267
MMR,0.005885784725038999,0.06421893613217289,0.007484634816645986,0.0019177251995362453,0.0030526594262768256,0.0019861971370606557
NAM,0.007355512167533864,0.0034372610438752043,0.0002238712006529436,0.0006799577787320939,0.0002595887503100914,6.279001874917468e-05
NRU,8.556714323108811e-08,0.12071004070043752,0.0,3.302830594988851e-06,0.04294895436779115,1.6185068067953802e-06
NPL,0.03855609279622606,0.05462396786353767,0.004128638136756823,0.03395709864256635,0.03374805978502711,0.00022515098348639367
NLD,0.00019152518553199895,0.5969790396879174,0.0014717068917547626,0.003527663783195177,1.0,0.00227462979984815
NCL,0.0001660513633381094,0.05073031392079636,1.7590520664454194e-05,5.7430566911938506e-05,0.005139351278216838,1.972974199661352e-05
NZL,0.0022705517380435833,0.015165388532737951,0.00015219156218317795,0.002236319001177423,0.004925108216381488,0.0006446365113300422
NIC,0.0010348832086367343,0.05423489474602804,0.0004799874114121097,0.0007941941925861322,0.000803774452607232,0.0004027569017210652
NER,0.03855609279622606,0.05462396786353767,0.0015293253244231158,0.03395709864256635,0.03374805978502711,0.00019967328267362497
NGA,0.007872535901714689,0.007391760892392942,0.016910915286993823,0.004738152436040337,0.0018162052820144467,0.0040073689696153774
MNP,3.3893174518654883e-06,0.05354824307029861,6.596629636179384e-07,2.9898931921202876e-05,0.006439699926057552,3.4053701056139684e-06
NOR,0.0026136210029907548,0.031053707257941196,0.0003550317280921895,0.0055884432186991215,0.011584649015525863,0.0007154482947913256
OMN,0.0027520873707347197,0.012812441937626965,0.00017858486616982895,0.0015571418805573939,0.004735038978318357,0.0001360946205340879
PAK,0.006724050900961661,0.027502378854288096,0.016567553043931108,0.009883950335950686,0.0007968993782376389,0.005440456180101611
PLW,4.005465642342435e-06,0.034217848699000755,1.3476477718277024e-06,8.4704809247574e-06,0.0038409665399740034,1.6527740573841746e-06
PAN,0.000641481513686916,0.028545115634323787,0.00028925011375867155,0.0007968848900232307,0.00476313461666177,0.00024760894491937735
PNG,0.004109744076323338,0.008437205501797315,0.0008476899197477817,0.0005520634469459721,0.00011336819483546532,0.00010681573804006363
PRY,0.03855609279622606,0.05462396786353767,0.0005471688919184215,0.03395709864256635,0.03374805978502711,0.000329008067245548
PER,0.011237978833523645,0.005548276358354617,0.0018142625522850385,0.004525862404127653,0.0007086451724354527,0.0027832228432065776
PHL,0.002529281220880635,0.04313159214883877,0.00874204181612377,0.002980557332250934,0.011224639807010236,0.00441101160527014
POL,0.0024852840303086297,0.01698512815042821,0.004398898453716676,0.008404165921363125,0.010310732151052366,0.005130808364498501
PRT,0.0007002729957707851,0.015334724047119877,0.0016485068916768774,0.003517106300667988,0.026146856602396025,0.0010373409412714975
PRI,4.109665495753101e-06,0.015759307570308148,0.00030422676418267184,0.0023451830342619525,0.21306186436562058,0.0005397886570647336
QAT,8.747122080763542e-05,0.20753958191789784,7.022342362700263e-06,0.0004119649164803827,0.03020276340292978,4.9414865229502037e-05
ROU,0.0019593834836052204,0.041197932011232265,0.003538892071802024,0.00429689931768505,0.004974555416647887,0.0025442738284631727
RUS,0.14585593668214872,0.013972164787282646,0.012405302778028078,0.05167319173357067,0.0004404986841761542,0.024076442166871027
RWA,0.03855609279622606,0.05462396786353767,0.0014450108980540363,0.03395709864256635,0.03374805978502711,6.0023062420834565e-05
WSM,2.4579054928612565e-05,0.0062488142157326775,3.617555110098176e-05,2.9794284296410476e-05,0.0011840157137775326,7.937586466097135e-06
SMR,2.9094383205889462e-08,0.0,1.182732030923218e-06,1.5920818340433764e-05,0.0,4.0678702836639946e-06
STP,8.34419833502816e-06,0.015063713448598371,1.8632823549276277e-05,1.8801587781387573e-05,0.0030239686678266296,7.653267611574166e-06
SAU,0.01710566036929832,0.005768927487951157,0.0009810686966608396,0.011358553950697622,0.004418697430621237,0.0015927291433832545
SEN,0.0017286700780221951,0.06199964258408461,0.001059771562550949,0.0004949126816459304,0.005245428578431527,0.0004964937241396622
SRB,0.03855609279622606,0.05462396786353767,0.001110212472749776,0.03395709864256635,0.03374805978502711,0.0009490148680581891
SYC,1.6770327224376961e-06,0.257942882922544,9.450055478805815e-06,3.375584035970193e-05,0.09734766478742196,7.513715475118351e-06
SLE,0.0006395182918441433,0.05140205852044492,0.0006968058827232597,0.00019576251360913237,0.0008071277705173281,0.000248951823841002
SGP,9.223637525650461e-07,0.0672597541317529,0.0,0.00015583111186337424,0.1966601028231734,0.0005991740506485245
SXM,0.03855609279622606,0.05462396786353767,0.0,0.03395709864256635,0.03374805978502711,7.337412953973104e-06
SVK,0.03855609279622606,0.05462396786353767,0.0007105059850061263,0.03395709864256635,0.03374805978502711,0.0006382913587626838
SVN,0.00015815160183493975,0.00018517353776952396,0.00029142824061931163,0.0006913586158240846,0.003801452357440638,0.00022659020801112304
SLB,0.0002528228451809991,0.028971372740071645,6.0838272375386415e-05,1.9868593690625057e-05,0.0009212979800971897,5.8152517502824505e-06
SOM,0.0056738436980008616,0.0048542160727929684,0.0013739732213950188,0.00010985995250775893,0.00011663161998367913,0.00042236199038582674
ZAF,0.0004781991498756086,0.0010051896242233163,0.004424266565932946,0.01473014988664935,0.0005498455907702287,0.0034961624276160295
SSD,0.03855609279622606,0.05462396786353767,0.0012698765766169782,0.03395709864256635,0.03374805978502711,9.929258665536286e-05
ESP,0.0038654810647477593,0.007742058974980869,0.0030097037159496237,0.019230802516779704,0.017446528997055673,0.006776094034375384
