CountryCode,EG.USE.ELEC.KH.PC,EG.ELC.HYRO.ZS,EG.ELC.NUCL.ZS,EG.ELC.FOSL.ZS,EG.ELC.RNWX.ZS,EG.USE.COMM.GD.PP.KD,EG.USE.COMM.FO.ZS,EG.ELC.RNEW.ZS,EG.FEC.RNEW.ZS
ARB,0.027330189556344024,0.0438963252462705,0.0,0.948043253123833,0.0008189648248810307,0.0799200753058652,0.9510927131450789,0.04464523630726,0.06733144345025063
CSS,0.05028894504522653,0.20177010523087577,0.05524053689918342,0.43561381270280297,0.01913810839870934,0.2417685616817728,0.9464854451206619,0.0866685336758955,0.134299866874806
CEB,0.06079121041536726,0.0934513868054456,0.24088617211939406,0.712225763091439,0.0035223132610476583,0.13337178513321843,0.847425521581851,0.095589294868312,0.09892937302283994
EAR,0.013112538039362845,0.189358988360368,0.026506304253001822,0.769949259405043,0.022907848515907093,0.1090078607163546,0.753681127675377,0.20683622884328798,0.3277346451368282
EAS,0.03019744890174495,0.115082663285555,0.16980260569770822,0.7340478177928431,0.018478159926922165,0.13571952154675332,0.794022270496193,0.127979376023873,0.229617063788565
EAP,0.01575567766925077,0.16274102738469398,0.012240411823344028,0.8125130611075789,0.01934019069799385,0.16359698820346863,0.766842839444293,0.177298158260803,0.3283731362527924
TEA,0.015794149363948812,0.158603750692913,0.012380451824297223,0.816397844073778,0.019561457789564817,0.16359698820346863,0.765031914828062,0.17333384148900902,0.3325020603996984
EMU,0.11359788062793949,0.11706390120401901,0.45097144877127826,0.49672694397666,0.03609934417513061,0.08509408729871581,0.7684710229096681,0.138974808399492,0.07658666984958476
ECS,0.08994571797441013,0.175925346304616,0.31865890644591766,0.551044179638338,0.022800519684516723,0.11543402399277411,0.823487244240348,0.190222119859814,0.07762039873108628
ECA,0.06080844768295603,0.19644425625415898,0.19095388883736383,0.6481433179240029,0.00038962877746829985,0.2159043471007384,0.8943633743440419,0.197008881854673,0.05862397545225011
TEC,0.060667422881538,0.18097732544225,0.1747024126926703,0.6766530644269081,0.0005777926982397931,0.20509312579933886,0.899647043252921,0.18160543877508498,0.0595264649427249
EUU,0.1060211710150359,0.11873628051721999,0.39540522065419037,0.541850286216939,0.03382132696718653,0.09035440279507342,0.788278518266099,0.13926451927997,0.08041687117440335
FCS,0.006917878957782548,0.200803775751983,0.0,0.674493477470979,1.1533363316845844e-05,0.12055485260336009,0.5891223744326051,0.23595923869042998,0.533094581249624
