CountryCode,IndicatorCode,1960,1970,1980,1990,2000,2005,2010,2011,2012,2013,2014,2015,2016
ARB,SN.ITK.DFCT,,,,,0.12750272981957517,0.12567786945304316,0.12397694418599127,0.1208013535610815,0.09287624479699623,0.08944666009943082,0.08766920452481679,0.08686460665163818,0.08561425198519693
ARB,NY.GDP.MKTP.KD.ZG,,,0.589952531638012,0.6230554136959012,0.5586960998414442,0.5615506294320479,0.5537434465708481,0.5437755596582926,0.5569541646095256,0.5444092510114695,0.5383160713488515,0.5430662910681775,0.5409185808158461
ARB,SH.XPD.TOTL.ZS,,,,,0.15918547063533908,0.13341213611140665,0.16113724623887446,0.15804787918707866,0.17237308442884317,0.18493257542420546,0.19490204606561562,,
ARB,AG.PRD.LVSK.XD,,0.014470946236181283,0.024230046541883245,0.041370587655849396,0.06301799234574233,0.07538459473995344,0.08689032975953012,0.08989904643872575,0.07972693508418538,0.08027282355413415,0.08432313536357176,,
ARB,SI.POV.NAGP,,,,,,,,,,,,,
CSS,SN.ITK.DFCT,,,,,0.12147528079320823,0.10235041664798698,0.1048613655832291,0.10461148146914177,0.10363090714681336,0.10269412175606661,0.10275599937460549,0.10033972628066096,0.09451976162643991
CSS,NY.GDP.MKTP.KD.ZG,,0.558449975226892,0.5045193617810668,0.5253985175771786,0.5444012811402602,0.5450207886079464,0.5260005277887905,0.523117037452976,0.5245920660915255,0.5278573950124491,0.5180071276652854,0.5149482891891923,0.4990897342730881
CSS,SH.XPD.TOTL.ZS,,,,,0.2099463412845439,0.20748679124480085,0.23916584129581356,0.23560624470238642,0.25694319990962666,0.2563569179832825,0.2535886936416384,,
CSS,AG.PRD.LVSK.XD,,0.026513217924717166,0.0369853004903096,0.05389929505522633,0.06164058716585778,0.07671880520834805,0.0801979180901397,0.07944098482287988,0.08296132672299006,0.08350839238263615,0.08234281799354323,,
CSS,SI.POV.NAGP,,,,,,,,,,,,,
CEB,SN.ITK.DFCT,,,,,,,,,,,,,
CEB,NY.GDP.MKTP.KD.ZG,,,,,0.547718102628015,0.5549588416238107,0.5301679127845206,0.5401434442439808,0.5189283428651498,0.5251735301299834,0.538507428499326,0.5441754811017883,0.538025319490641
CEB,SH.XPD.TOTL.ZS,,,,,0.24716771291581385,0.280811239978646,0.30447544234789886,0.29507505749965574,0.2942356018594218,0.2897759349618356,0.2881529913442808,,
CEB,AG.PRD.LVSK.XD,,,,,0.07373223551268837,0.0744979324000403,0.07412134155518695,0.07387508814300207,0.07359758677285488,0.0728555496373765,0.07372187633709848,,
CEB,SI.POV.NAGP,,,,,,,,,,,,,
EAR,SN.ITK.DFCT,,,,,0.22601533177877567,0.2338828463112346,0.1848129544215993,0.17677062038277738,0.17109247513096576,0.1669360008757411,0.16456373038945069,0.16268553779686762,0.16034400810057142
EAR,NY.GDP.MKTP.KD.ZG,,0.5863986321148882,0.5386855941082607,0.5625114617227146,0.551898043533303,0.568358433601228,0.5681891838872746,0.558719419369185,0.5470536484347801,0.5503347187738249,0.5512518899852669,0.5523688988203869,0.5475980404826276
EAR,SH.XPD.TOTL.ZS,,,,,0.20628987579429345,0.20454065255020612,0.21063581088858263,0.2050163405736023,0.2065663323339186,0.21062147032940007,0.21427996398873075,,
EAR,AG.PRD.LVSK.XD,,0.02073305056775485,0.03016157712261181,0.04443362938680418,0.06263794983903255,0.07460029202099885,0.09046929909843678,0.09388043548387208,0.09690032881139553,0.09980484371722238,0.09997902175388415,,
EAR,SI.POV.NAGP,,,,,,,,,,,,,
EAS,SN.ITK.DFCT,,,,,0.23791864188238013,0.22357211944010444,0.18201476770312328,0.1685215609753584,0.15565542949671696,0.14538301333287842,0.13794964881978425,0.13027316124691438,0.12440086535157911
EAS,NY.GDP.MKTP.KD.ZG,,0.5316939682061987,0.5439971189875862,0.5599036995077191,0.5546624884216659,0.5559951384235925,0.5726933799179466,0.5523971558170837,0.5528208681391334,0.5535810591273934,0.5482686517868892,0.5481910798061007,0.5482915146248868
EAS,SH.XPD.TOTL.ZS,,,,,0.27149688463080907,0.2787536043246021,0.2888006567930574,0.2946498101787725,0.29891767389605345,0.2911845781190822,0.29019068470805653,,
EAS,AG.PRD.LVSK.XD,,0.009899539172650625,0.017848885407751647,0.034378051713285694,0.06358228508306482,0.07504709570013074,0.08882597975179797,0.08961185598588507,0.09340349272934649,0.09512434134776455,0.09339908791010039,,
EAS,SI.POV.NAGP,,,,,,,,,,,,,
EAP,SN.ITK.DFCT,,,,,0.2461128050869555,0.2307880134785154,0.1874433296474555,0.17350640478027568,0.16025769582388255,0.14967540241758562,0.1412764016632055,0.13344313709704195,0.1274142930051315
EAP,NY.GDP.MKTP.KD.ZG,,0.6195911193748774,0.5775511452961717,0.5590846743996922,0.5764503178241697,0.5946194158466562,0.5950957128151438,0.5843902378402179,0.576442498965859,0.5739052274720627,0.5702049883947476,0.5679447133334588,0.5667583500714028
EAP,SH.XPD.TOTL.ZS,,,,,0.15840751394284383,0.16951551840987855,0.18159039614187442,0.18759404711881236,0.1993747969210625,0.20533265855107444,0.21301212801731048,,
